latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.964848,-120.54468,1680.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-01-01,49.0,25.0,34.1,0.0,4.3,13.4,0.053
2014-01-02,49.8,25.8,34.1,0.0,3.8,9.8,0.049
2014-01-03,55.5,27.0,36.8,0.0,4.4,15.0,0.054
2014-01-04,42.1,23.4,31.9,0.0,5.6,21.0,0.047
2014-01-05,41.9,21.1,28.5,0.0,5.7,20.1,0.054
2014-01-06,45.6,21.6,30.8,2.0,5.0,14.1,0.042
2014-01-07,48.3,24.6,33.8,0.0,6.7,23.5,0.051
2014-01-08,43.9,26.6,33.1,1.0,5.1,20.4,0.036
2014-01-09,43.1,28.0,33.1,0.0,8.8,28.6,0.035
2014-01-10,50.0,26.0,35.3,0.0,3.7,18.6,0.044
2014-01-11,38.4,29.5,33.8,14.0,10.6,39.6,0.020
2014-01-12,40.7,24.1,30.9,0.0,5.9,22.1,0.045
2014-01-13,49.9,25.0,33.8,0.0,4.7,14.3,0.055
2014-01-14,51.3,25.0,34.3,0.0,4.7,14.1,0.059
2014-01-15,50.8,24.6,33.9,0.0,5.1,16.6,0.061
2014-01-16,49.4,22.0,32.7,0.0,5.2,17.9,0.063
2014-01-17,51.7,24.0,34.3,0.0,4.3,13.2,0.063
2014-01-18,51.0,24.1,34.2,0.0,4.3,13.9,0.062
2014-01-19,53.7,26.9,37.2,0.0,3.3,10.3,0.058
2014-01-20,51.0,25.7,35.2,0.0,4.4,13.6,0.067
2014-01-21,52.0,22.8,34.6,0.0,4.5,10.3,0.061
2014-01-22,53.0,25.1,35.7,0.0,6.2,15.9,0.067
2014-01-23,42.6,24.6,32.8,0.0,11.5,36.5,0.066
2014-01-24,49.2,26.7,36.4,0.0,7.2,24.4,0.069
2014-01-25,50.1,29.3,36.5,0.0,4.2,15.0,0.065
2014-01-26,53.7,28.2,38.6,0.0,3.0,10.1,0.066
2014-01-27,54.2,31.2,40.0,0.0,2.7,8.3,0.052
2014-01-28,51.2,31.6,40.1,1.0,4.1,13.4,0.053
2014-01-29,45.6,34.9,39.5,13.0,10.0,33.1,0.018
2014-01-30,40.3,29.6,33.6,14.0,3.6,13.0,0.039
2014-01-31,34.8,24.5,29.1,3.0,6.3,18.1,0.048
2014-02-01,37.9,19.7,26.7,0.0,4.1,14.3,0.057
2014-02-02,34.8,15.9,25.2,0.0,4.1,13.2,0.043
2014-02-03,36.5,18.0,26.3,0.0,6.2,20.6,0.045
2014-02-04,37.6,19.2,26.6,0.0,4.7,13.6,0.052
2014-02-05,39.5,17.9,27.0,0.0,8.1,27.1,0.056
2014-02-06,35.7,25.0,30.1,10.0,7.8,28.6,0.028
2014-02-07,34.2,30.3,31.8,24.0,16.7,48.3,0.023
2014-02-08,37.1,34.7,35.6,24.0,11.1,43.2,0.015
2014-02-09,39.3,34.7,36.7,24.0,7.1,35.8,0.021
2014-02-10,44.4,26.8,34.8,9.0,3.7,23.7,0.049
2014-02-11,44.9,20.2,32.7,0.0,5.1,17.7,0.062
2014-02-12,47.2,26.2,35.1,0.0,11.4,38.9,0.067
2014-02-13,47.4,30.1,37.9,3.0,9.2,27.1,0.034
2014-02-14,52.0,33.1,41.1,0.0,11.3,38.5,0.059
2014-02-15,52.0,32.1,40.0,8.0,15.4,47.6,0.063
2014-02-16,46.0,25.2,35.8,5.0,9.0,35.6,0.068
2014-02-17,47.8,23.4,33.5,0.0,10.1,30.4,0.082
2014-02-18,50.4,25.1,35.6,0.0,9.4,27.5,0.066
2014-02-19,45.0,26.7,35.7,5.0,8.0,28.0,0.072
2014-02-20,49.2,27.9,36.9,0.0,3.2,11.9,0.083
2014-02-21,50.2,30.3,38.6,0.0,3.4,13.9,0.081
2014-02-22,51.9,30.4,39.8,0.0,2.7,11.0,0.089
2014-02-23,54.7,26.7,39.4,0.0,6.7,20.1,0.099
