latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.441124,-120.30217,2035.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-02-11,35.2,15.1,25.8,1.0,4.0,19.5,0.044
2014-02-12,39.6,30.0,33.8,7.0,7.3,40.5,0.043
2014-02-13,39.4,32.6,34.9,13.0,6.3,20.1,0.034
2014-02-14,43.9,34.0,38.2,1.0,9.8,31.8,0.040
2014-02-15,48.1,32.4,37.8,1.0,17.1,52.8,0.072
2014-02-16,35.3,22.5,28.5,7.0,9.6,39.6,0.054
2014-02-17,40.1,22.1,29.7,0.0,11.2,34.0,0.071
2014-02-18,43.5,24.5,33.1,0.0,12.2,32.9,0.070
2014-02-19,32.5,19.2,24.4,6.0,11.3,43.0,0.048
2014-02-20,36.5,20.0,27.4,0.0,5.2,15.4,0.063
2014-02-21,37.7,21.9,29.5,0.0,4.9,11.2,0.063
2014-02-22,41.4,20.8,30.9,0.0,4.8,15.9,0.076
2014-02-23,47.4,22.3,33.3,0.0,6.2,20.1,0.086
2014-02-24,51.1,26.5,37.7,0.0,4.1,12.5,0.088
2014-02-25,52.3,26.6,38.3,0.0,8.1,21.9,0.095
2014-02-26,45.7,28.7,35.6,10.0,10.6,33.6,0.051
2014-02-27,36.6,27.8,31.9,15.0,8.3,36.9,0.039
2014-02-28,40.8,23.9,31.2,8.0,12.4,31.3,0.038
2014-03-01,39.6,28.1,32.1,14.0,6.2,20.8,0.055
2014-03-02,38.8,30.2,34.0,12.0,11.9,32.7,0.035
2014-03-03,41.0,30.9,34.8,18.0,8.8,34.0,0.036
2014-03-04,40.7,29.7,33.7,6.0,7.1,17.7,0.062
2014-03-05,45.3,26.3,35.8,6.0,11.4,52.3,0.049
2014-03-06,39.9,27.1,33.6,13.0,12.3,46.3,0.054
2014-03-07,44.0,26.6,33.1,0.0,7.2,16.3,0.090
2014-03-08,51.3,26.8,38.9,0.0,9.0,28.2,0.098
2014-03-09,45.0,34.2,38.4,20.0,9.8,31.5,0.030
2014-03-10,34.3,19.9,29.1,15.0,10.3,33.8,0.049
2014-03-11,34.5,13.7,24.2,0.0,10.0,29.3,0.071
2014-03-12,40.0,14.1,27.6,0.0,6.6,19.5,0.092
2014-03-13,47.4,17.6,33.6,0.0,6.0,19.5,0.105
2014-03-14,45.0,30.0,36.3,0.0,10.7,31.1,0.085
2014-03-15,53.1,22.7,37.5,0.0,6.3,17.4,0.120
2014-03-16,56.2,29.4,42.1,0.0,13.3,36.0,0.140
2014-03-17,37.6,23.6,30.3,4.0,13.8,43.0,0.082
2014-03-18,38.6,20.0,28.6,0.0,5.8,18.3,0.092
2014-03-19,48.6,22.8,35.5,0.0,7.3,21.7,0.120
2014-03-20,46.9,27.5,36.5,0.0,5.7,18.8,0.114
2014-03-21,48.0,22.8,34.4,0.0,8.6,26.6,0.115
2014-03-22,46.8,21.9,34.2,0.0,7.3,17.7,0.120
2014-03-23,50.1,27.3,38.8,0.0,6.8,17.7,0.132
2014-03-24,56.1,25.8,40.9,0.0,7.9,23.3,0.146
2014-03-25,42.5,27.1,32.8,10.0,11.6,34.0,0.067
2014-03-26,36.5,23.8,28.3,24.0,7.4,32.0,0.056
2014-03-27,33.2,21.9,27.2,13.0,12.3,33.1,0.065
2014-03-28,39.1,28.1,33.3,10.0,12.5,36.2,0.057
2014-03-29,33.5,25.5,30.4,24.0,8.4,36.2,0.034
2014-03-30,32.5,19.8,26.1,5.0,7.2,19.9,0.075
2014-03-31,30.9,16.7,24.9,13.0,10.8,31.1,0.056
2014-04-01,30.5,19.4,24.1,13.0,6.6,27.5,0.069
2014-04-02,34.7,15.0,24.9,4.0,6.6,21.0,0.078
2014-04-03,35.0,13.8,26.1,0.0,8.2,21.7,0.077
2014-04-04,35.4,19.0,28.1,8.0,6.1,23.3,0.084
2014-04-05,39.0,21.4,30.9,0.0,6.7,16.3,0.091
2014-04-06,44.0,28.7,35.7,0.0,6.2,17.9,0.092
2014-04-07,54.1,20.1,38.3,0.0,6.9,19.7,0.138
2014-04-08,57.3,28.8,44.4,0.0,8.1,22.8,0.152
2014-04-09,57.9,32.0,45.7,0.0,9.6,28.6,0.153
2014-04-10,59.7,34.1,47.8,0.0,5.6,19.2,0.162
2014-04-11,61.4,36.9,50.6,0.0,5.8,16.3,0.170
2014-04-12,59.7,39.0,48.1,0.0,13.3,37.1,0.175
2014-04-13,50.7,28.7,40.1,0.0,6.3,21.0,0.148
2014-04-14,59.6,27.4,44.6,0.0,8.5,22.8,0.171
2014-04-15,52.7,32.9,43.4,0.0,9.9,29.8,0.144
2014-04-16,53.2,32.1,43.5,0.0,6.1,21.5,0.146
2014-04-17,60.2,32.5,45.5,11.0,12.2,37.6,0.150
2014-04-18,56.1,29.4,43.3,3.0,5.8,17.4,0.159
2014-04-19,57.9,32.9,45.0,0.0,14.3,39.4,0.171
2014-04-20,57.1,32.9,44.2,0.0,5.5,13.2,0.162
2014-04-21,57.3,34.9,45.9,0.0,14.2,37.1,0.160
2014-04-22,39.8,27.0,33.4,14.0,10.1,32.7,0.096
2014-04-23,46.7,23.2,35.2,0.0,10.6,29.5,0.118
2014-04-24,47.4,31.6,38.7,11.0,14.6,43.2,0.109
2014-04-25,36.0,26.7,31.0,22.0,5.7,30.0,0.062
2014-04-26,39.4,23.5,31.1,0.0,12.1,32.9,0.104
2014-04-27,39.2,27.0,32.5,20.0,12.8,35.8,0.093
2014-04-28,46.8,25.4,35.8,0.0,4.8,13.4,0.146
2014-04-29,56.0,26.9,43.0,0.0,7.9,23.5,0.173
2014-04-30,62.5,30.5,47.4,0.0,12.5,35.3,0.204
2014-05-01,68.8,32.4,52.3,0.0,7.9,23.9,0.218
2014-05-02,68.6,39.1,54.9,0.0,11.0,30.2,0.219
2014-05-03,60.4,34.5,48.2,0.0,13.2,36.9,0.193
2014-05-04,53.1,35.4,44.2,0.0,15.6,41.6,0.155
2014-05-05,44.2,31.2,37.6,23.0,7.1,24.2,0.096
2014-05-06,46.7,28.8,37.9,1.0,11.0,30.4,0.119
2014-05-07,51.5,27.9,40.4,0.0,7.5,23.3,0.150
2014-05-08,46.9,33.4,40.1,10.0,13.9,37.8,0.076
2014-05-09,47.8,32.5,39.2,12.0,14.7,41.4,0.118
2014-05-10,39.9,26.0,32.9,9.0,11.1,34.9,0.102
2014-05-11,51.1,25.4,38.5,0.0,7.0,18.8,0.161
2014-05-12,56.9,29.1,44.3,0.0,6.2,16.3,0.178
2014-05-13,63.8,32.5,49.8,0.0,6.9,21.3,0.200
2014-05-14,68.9,35.5,54.6,0.0,5.0,15.7,0.216
2014-05-15,72.4,40.9,57.7,0.0,10.1,28.6,0.226
2014-05-16,68.4,42.6,56.4,0.0,11.4,33.8,0.235
2014-05-17,64.4,41.4,53.8,0.0,12.6,36.0,0.220
2014-05-18,51.6,38.5,44.1,9.0,11.3,32.2,0.143
2014-05-19,50.3,33.5,41.3,10.0,6.4,22.4,0.114
2014-05-20,55.9,31.3,45.0,2.0,13.1,34.4,0.147
2014-05-21,58.5,35.6,49.1,4.0,11.6,32.0,0.179
2014-05-22,65.1,37.1,53.7,0.0,7.8,24.4,0.202
2014-05-23,69.0,42.6,55.0,0.0,13.8,37.6,0.193
2014-05-24,66.2,44.1,55.2,0.0,7.7,23.5,0.213
2014-05-25,71.6,45.3,59.4,0.0,8.1,24.4,0.232
2014-05-26,69.1,43.5,56.5,0.0,9.4,28.0,0.231
2014-05-27,65.9,42.9,54.9,0.0,14.7,36.9,0.239
2014-05-28,51.7,35.2,43.8,0.0,10.3,30.6,0.174
2014-05-29,61.5,32.7,48.5,0.0,8.5,25.7,0.215
2014-05-30,66.3,38.6,53.3,0.0,9.3,27.1,0.207
2014-05-31,65.1,41.8,53.9,0.0,10.6,28.9,0.230
2014-06-01,69.6,39.5,57.5,0.0,6.6,19.0,0.229
2014-06-02,70.5,48.5,58.9,0.0,11.4,32.7,0.237
2014-06-03,69.2,43.5,56.6,0.0,8.4,26.4,0.224
2014-06-04,71.3,46.7,60.1,0.0,6.7,17.0,0.245
2014-06-05,74.6,48.6,63.1,0.0,8.3,23.7,0.256
2014-06-06,73.1,46.5,61.8,0.0,8.5,21.7,0.259
2014-06-07,72.7,45.8,61.1,0.0,9.3,25.5,0.253
2014-06-08,73.7,45.0,61.1,0.0,6.7,18.8,0.243
2014-06-09,78.4,50.7,65.4,0.0,7.9,24.2,0.264
2014-06-10,72.8,49.7,62.4,0.0,8.7,24.6,0.262
2014-06-11,77.6,45.3,63.1,0.0,11.8,32.0,0.279
2014-06-12,68.7,48.6,58.9,0.0,16.2,43.4,0.264
2014-06-13,55.2,37.1,46.8,2.0,11.4,32.7,0.184
2014-06-14,63.0,36.5,50.8,0.0,7.0,23.9,0.200
2014-06-15,65.2,40.8,53.1,0.0,11.2,34.7,0.226
2014-06-16,56.4,37.2,46.4,0.0,15.2,42.7,0.187
2014-06-17,53.3,32.1,43.3,2.0,10.5,30.4,0.168
2014-06-18,65.9,37.5,52.9,0.0,6.4,21.3,0.223
2014-06-19,74.1,44.7,60.5,0.0,10.7,27.3,0.261
2014-06-20,72.3,48.3,60.9,0.0,11.0,31.3,0.261
2014-06-21,72.3,45.1,60.3,0.0,10.7,31.5,0.249
2014-06-22,75.0,47.9,61.9,0.0,6.2,15.7,0.241
2014-06-23,76.9,48.2,63.5,0.0,8.9,26.6,0.264
2014-06-24,70.8,48.0,61.0,0.0,6.5,19.9,0.210
2014-06-25,68.7,47.1,56.7,5.0,12.6,34.0,0.157
2014-06-26,56.3,45.4,50.6,15.0,12.1,30.9,0.108
2014-06-27,64.5,45.8,54.9,0.0,11.0,31.1,0.185
2014-06-28,72.0,44.7,59.0,1.0,8.8,27.7,0.236
2014-06-29,73.8,48.0,61.6,0.0,7.9,20.6,0.253
2014-06-30,81.5,46.7,66.6,0.0,4.9,16.6,0.252
2014-07-01,86.6,50.9,71.4,0.0,7.4,19.9,0.285
2014-07-02,82.5,55.5,69.7,0.0,10.9,29.1,0.275
2014-07-03,81.7,56.1,69.3,0.0,9.7,23.3,0.262
2014-07-04,82.0,54.5,69.0,0.0,10.7,31.5,0.294
2014-07-05,82.7,49.5,68.6,0.0,8.5,23.7,0.292
2014-07-06,85.7,57.2,72.0,0.0,7.2,19.7,0.282
2014-07-07,87.7,55.9,74.4,0.0,5.2,15.2,0.265
2014-07-08,86.0,63.3,73.9,1.0,11.7,32.9,0.225
2014-07-09,79.8,61.3,70.2,3.0,7.5,23.3,0.196
2014-07-10,81.8,56.3,70.5,0.0,7.0,16.6,0.249
2014-07-11,75.4,56.2,64.7,4.0,7.6,21.0,0.186
2014-07-12,80.9,55.9,69.4,1.0,5.7,15.4,0.220
2014-07-13,88.6,58.5,74.8,0.0,10.2,25.7,0.283
2014-07-14,87.6,59.0,73.7,0.0,7.4,21.3,0.273
2014-07-15,86.8,61.7,74.9,0.0,9.6,23.9,0.252
2014-07-16,84.9,60.2,72.4,1.0,10.1,26.8,0.241
2014-07-17,83.8,57.6,71.6,1.0,8.3,21.9,0.249
2014-07-18,83.8,55.8,71.1,0.0,7.8,22.4,0.263
2014-07-19,84.7,58.9,72.3,0.0,6.0,19.5,0.263
2014-07-20,80.4,57.4,68.1,2.0,9.4,28.0,0.219
2014-07-21,68.8,54.8,59.7,10.0,10.3,29.1,0.135
2014-07-22,72.5,49.0,60.2,3.0,9.1,28.2,0.182
2014-07-23,70.2,47.8,59.5,0.0,13.1,36.5,0.230
2014-07-24,70.2,44.2,58.1,0.0,6.6,13.6,0.221
2014-07-25,76.2,46.6,62.9,0.0,6.9,19.0,0.246
2014-07-26,81.2,51.6,67.4,0.0,5.9,15.9,0.248
2014-07-27,83.1,58.8,70.3,0.0,7.6,24.2,0.254
2014-07-28,83.2,58.9,71.7,0.0,6.3,19.5,0.253
2014-07-29,81.7,56.1,69.6,0.0,4.5,21.9,0.208
2014-07-30,82.3,55.5,70.8,0.0,6.5,17.0,0.242
2014-07-31,83.4,60.8,71.4,1.0,8.1,25.3,0.232
2014-08-01,83.1,53.1,70.1,0.0,7.1,23.0,0.243
2014-08-02,83.5,55.9,70.4,0.0,8.4,26.2,0.258
2014-08-03,82.6,59.8,70.9,0.0,5.2,16.8,0.204
2014-08-04,75.6,57.1,66.3,1.0,8.3,25.5,0.162
2014-08-05,69.6,53.6,60.5,12.0,4.6,21.9,0.100
2014-08-06,74.4,52.4,63.2,2.0,4.5,15.0,0.183
2014-08-07,78.1,53.6,66.0,0.0,5.8,17.9,0.207
2014-08-08,78.3,54.6,66.0,2.0,8.4,22.6,0.207
2014-08-09,80.2,52.6,66.9,1.0,6.4,21.5,0.225
2014-08-10,79.7,56.1,68.1,2.0,7.3,23.7,0.221
2014-08-11,79.4,56.1,66.9,4.0,7.4,22.6,0.203
2014-08-12,72.3,53.9,62.8,3.0,14.0,39.8,0.214
2014-08-13,66.0,48.3,57.8,3.0,13.5,37.6,0.191
2014-08-14,67.1,46.7,57.7,0.0,9.8,26.2,0.161
2014-08-15,74.8,47.1,62.1,0.0,7.8,24.2,0.220
2014-08-16,78.9,50.0,65.7,0.0,7.2,20.1,0.233
2014-08-17,77.9,52.7,66.1,0.0,6.5,18.6,0.234
2014-08-18,79.3,52.4,67.0,0.0,7.2,20.8,0.230
2014-08-19,78.5,52.5,65.4,0.0,9.5,28.9,0.230
2014-08-20,74.5,51.0,63.3,0.0,10.9,30.0,0.205
2014-08-21,73.1,50.5,62.3,0.0,10.2,27.5,0.209
2014-08-22,68.7,47.8,59.0,1.0,11.2,31.3,0.206
2014-08-23,68.1,44.2,57.3,0.0,6.3,17.0,0.200
2014-08-24,73.2,45.2,61.0,0.0,9.8,28.4,0.219
2014-08-25,67.2,47.7,58.2,1.0,6.6,21.0,0.178
2014-08-26,71.5,46.2,59.8,0.0,5.9,17.4,0.196
2014-08-27,78.4,48.5,64.7,0.0,6.0,18.1,0.211
2014-08-28,79.1,52.9,66.3,1.0,7.9,23.0,0.212
2014-08-29,78.1,51.8,65.3,1.0,11.8,32.7,0.221
2014-08-30,71.0,49.3,60.1,0.0,11.6,37.1,0.199
2014-08-31,69.1,47.3,58.4,0.0,8.7,24.6,0.193
2014-09-01,75.2,46.7,62.1,0.0,5.2,15.7,0.193
2014-09-02,79.5,46.5,64.8,0.0,11.0,30.9,0.233
2014-09-03,68.4,45.0,57.4,0.0,6.5,19.5,0.200
2014-09-04,69.7,39.9,56.2,0.0,7.9,24.2,0.203
2014-09-05,73.6,41.3,58.8,0.0,6.1,19.2,0.203
2014-09-06,77.1,44.5,62.1,0.0,8.5,25.5,0.217
2014-09-07,76.2,45.5,62.2,0.0,9.1,26.6,0.213
2014-09-08,72.1,45.3,60.4,0.0,8.9,27.5,0.200
2014-09-09,70.8,45.8,58.7,0.0,10.4,29.5,0.205
2014-09-10,73.2,45.0,60.9,0.0,6.0,17.4,0.184
2014-09-11,74.9,44.9,60.8,0.0,6.1,13.9,0.184
2014-09-12,78.2,47.2,63.3,0.0,7.2,22.1,0.213
2014-09-13,75.3,49.5,62.9,0.0,6.6,21.3,0.183
2014-09-14,75.6,48.2,62.6,0.0,5.6,19.7,0.181
2014-09-15,75.3,46.4,60.8,2.0,12.2,34.2,0.176
2014-09-16,75.6,49.3,62.4,0.0,11.1,31.3,0.200
2014-09-17,74.5,51.2,62.4,0.0,14.4,37.4,0.212
2014-09-18,65.4,48.2,56.1,2.0,8.2,29.8,0.136
2014-09-19,72.8,44.9,59.5,0.0,6.7,17.4,0.166
2014-09-20,78.5,47.1,63.4,0.0,8.4,24.6,0.189
2014-09-21,69.2,52.8,60.8,3.0,6.1,21.5,0.125
2014-09-22,71.8,48.1,60.0,2.0,8.4,22.1,0.150
2014-09-23,70.8,48.5,59.3,0.0,11.5,30.2,0.164
2014-09-24,71.4,47.0,58.7,0.0,14.1,38.9,0.193
2014-09-25,51.7,40.1,47.4,6.0,11.7,42.1,0.057
2014-09-26,54.6,38.6,45.9,0.0,5.5,18.1,0.102
2014-09-27,47.1,40.1,43.2,9.0,10.9,30.9,0.056
2014-09-28,55.4,39.8,46.7,8.0,5.3,19.2,0.079
2014-09-29,59.0,42.4,49.8,0.0,9.8,28.9,0.117
2014-09-30,52.6,39.5,45.7,1.0,8.5,24.4,0.101
2014-10-01,55.1,32.8,43.6,0.0,5.4,15.2,0.111
2014-10-02,65.2,34.2,49.2,0.0,5.7,12.1,0.127
2014-10-03,69.1,38.1,53.3,0.0,5.5,17.9,0.134
2014-10-04,70.5,39.8,55.0,0.0,5.3,12.3,0.135
2014-10-05,72.0,41.1,56.3,0.0,5.6,13.2,0.131
2014-10-06,73.0,41.7,58.7,0.0,4.6,12.5,0.140
2014-10-07,72.3,43.9,58.2,0.0,6.6,17.9,0.152
2014-10-08,65.8,47.6,56.0,0.0,6.2,18.3,0.138
2014-10-09,63.4,42.0,53.3,0.0,6.1,15.7,0.124
2014-10-10,63.6,43.0,54.2,0.0,5.8,18.3,0.125
2014-10-11,62.7,43.9,52.6,0.0,11.4,30.9,0.131
2014-10-12,59.9,35.7,47.5,0.0,7.2,21.9,0.111
2014-10-13,69.6,40.2,54.2,0.0,9.5,28.2,0.162
2014-10-14,62.4,43.7,52.5,0.0,17.3,43.6,0.147
2014-10-15,45.6,36.0,40.9,9.0,12.9,45.0,0.068
2014-10-16,55.8,36.2,44.9,0.0,6.7,19.7,0.095
2014-10-17,52.7,38.4,45.0,0.0,7.4,25.7,0.070
2014-10-18,61.3,35.7,48.0,0.0,7.0,18.8,0.114
2014-10-19,62.8,38.1,49.1,0.0,10.0,27.5,0.131
2014-10-20,55.8,33.7,43.7,10.0,13.3,37.8,0.088
2014-10-21,45.6,31.3,37.5,0.0,5.0,15.4,0.066
2014-10-22,53.2,34.8,44.1,0.0,7.8,26.2,0.073
2014-10-23,43.6,40.3,42.1,16.0,9.4,29.1,0.024
2014-10-24,59.0,39.2,48.1,1.0,11.1,34.2,0.110
2014-10-25,46.5,34.4,42.3,9.0,18.3,61.3,0.070
2014-10-26,39.8,28.6,34.0,6.0,7.6,29.3,0.049
2014-10-27,45.8,25.5,35.3,0.0,7.0,20.1,0.061
2014-10-28,55.8,29.1,41.7,0.0,6.5,19.7,0.082
2014-10-29,57.6,35.3,45.5,0.0,6.7,16.8,0.073
2014-10-30,58.4,40.8,48.3,0.0,8.2,25.1,0.086
2014-10-31,46.2,33.7,41.4,12.0,11.4,32.7,0.061
2014-11-01,37.2,26.2,32.4,18.0,9.0,26.8,0.028
2014-11-02,37.4,25.2,30.5,0.0,7.3,20.4,0.042
2014-11-03,42.7,22.6,32.3,0.0,7.4,17.7,0.057
2014-11-04,45.8,31.1,37.4,0.0,7.2,16.3,0.041
2014-11-05,53.3,32.3,41.4,0.0,7.0,21.9,0.064
2014-11-06,56.7,38.1,45.9,0.0,9.4,29.3,0.082
2014-11-07,54.9,34.4,43.7,0.0,4.9,12.5,0.067
2014-11-08,60.3,33.9,45.1,0.0,5.9,14.3,0.069
2014-11-09,58.1,34.5,44.9,0.0,8.6,31.1,0.075
2014-11-10,44.7,28.9,36.6,0.0,5.1,20.1,0.055
2014-11-11,47.9,25.8,35.1,0.0,4.8,13.4,0.058
2014-11-12,39.8,24.7,31.5,0.0,6.5,18.1,0.043
2014-11-13,40.1,29.4,33.9,13.0,10.7,33.8,0.030
2014-11-14,39.7,30.5,33.7,17.0,9.0,30.0,0.031
2014-11-15,34.5,18.8,29.2,14.0,10.3,34.4,0.031
2014-11-16,35.4,18.4,24.8,0.0,7.3,21.3,0.051
2014-11-17,42.2,21.4,29.0,0.0,7.3,18.8,0.067
2014-11-18,44.4,23.2,32.1,0.0,8.1,21.0,0.067
2014-11-19,41.8,30.3,33.7,5.0,7.2,33.3,0.048
2014-11-20,38.7,29.6,33.2,8.0,6.3,18.1,0.022
2014-11-21,34.5,26.2,31.0,6.0,7.4,26.2,0.020
2014-11-22,35.4,24.3,31.9,17.0,12.5,49.0,0.016
2014-11-23,33.4,21.4,26.6,0.0,4.3,15.9,0.027
2014-11-24,39.3,17.2,26.9,0.0,5.9,15.0,0.041
2014-11-25,47.2,27.4,34.6,0.0,5.0,16.3,0.046
2014-11-26,52.4,28.1,38.7,0.0,8.3,23.7,0.059
2014-11-27,48.9,34.8,40.0,0.0,8.3,24.8,0.061
2014-11-28,45.2,27.8,35.4,5.0,10.5,35.8,0.062
2014-11-29,37.5,30.1,33.3,15.0,7.8,33.6,0.018
2014-11-30,33.5,28.2,30.4,8.0,6.0,18.3,0.020
2014-12-01,36.4,27.4,32.2,3.0,6.6,20.1,0.015
2014-12-02,35.3,25.2,30.1,8.0,7.4,32.2,0.015
2014-12-03,36.3,30.1,33.0,20.0,8.7,46.3,0.017
2014-12-04,40.2,31.0,35.2,7.0,6.9,20.6,0.026
2014-12-05,40.7,26.7,33.5,1.0,9.8,32.0,0.025
2014-12-06,40.0,33.6,36.9,12.0,9.6,32.2,0.017
2014-12-07,43.6,27.2,34.7,1.0,7.1,22.6,0.031
2014-12-08,43.5,30.7,36.2,0.0,7.8,22.6,0.030
2014-12-09,44.0,34.1,37.9,1.0,6.7,19.2,0.027
2014-12-10,45.0,32.0,37.1,7.0,13.2,37.8,0.039
2014-12-11,37.8,30.1,34.0,24.0,16.9,57.5,0.014
2014-12-12,31.0,21.1,28.0,17.0,6.3,21.5,0.015
2014-12-13,27.9,11.2,23.5,0.0,3.4,10.1,0.023
2014-12-14,25.3,8.9,17.6,1.0,7.5,21.7,0.016
2014-12-15,28.5,22.8,25.4,15.0,10.0,30.2,0.014
2014-12-16,30.6,23.9,26.6,12.0,7.5,24.8,0.022
2014-12-17,29.6,24.9,26.8,11.0,7.4,20.6,0.018
2014-12-18,30.5,22.9,26.5,0.0,6.2,19.9,0.020
2014-12-19,31.9,27.6,29.3,16.0,8.7,39.6,0.014
2014-12-20,32.6,29.0,30.7,23.0,7.8,32.2,0.013
2014-12-21,35.4,32.6,33.4,15.0,5.9,26.8,0.011
2014-12-22,36.7,30.7,34.2,0.0,5.4,25.7,0.014
2014-12-23,36.9,27.0,30.9,0.0,6.1,16.6,0.028
2014-12-24,35.5,18.8,27.2,10.0,13.1,47.2,0.013
2014-12-25,23.4,14.7,19.1,5.0,10.3,28.9,0.020
2014-12-26,23.2,3.0,15.8,0.0,5.9,17.4,0.022
2014-12-27,26.0,2.2,14.1,0.0,6.7,17.9,0.025
2014-12-28,28.2,17.9,22.4,0.0,9.7,25.1,0.019
2014-12-29,21.9,11.7,16.0,6.0,5.3,18.3,0.020
2014-12-30,12.6,-5.1,5.9,0.0,7.1,23.3,0.017
2014-12-31,15.5,-13.2,-0.0,0.0,6.0,18.8,0.019
2015-01-01,21.1,-6.9,5.9,0.0,7.4,13.2,0.026
2015-01-02,30.5,1.0,13.5,0.0,7.4,11.2,0.029
2015-01-03,33.0,15.6,22.7,0.0,4.1,15.0,0.031
2015-01-04,36.4,18.1,27.0,0.0,6.3,14.8,0.033
2015-01-05,38.2,19.9,28.4,0.0,6.9,16.8,0.032
2015-01-06,40.6,30.0,33.4,0.0,7.4,21.3,0.042
2015-01-07,40.2,20.1,31.3,0.0,7.8,16.3,0.041
2015-01-08,38.1,15.2,25.4,0.0,6.7,15.9,0.034
2015-01-09,38.1,18.0,26.9,0.0,4.7,10.3,0.031
2015-01-10,38.6,24.4,30.8,1.0,5.0,11.2,0.034
2015-01-11,37.2,19.5,28.6,1.0,5.4,10.3,0.036
2015-01-12,33.6,25.1,29.0,0.0,5.9,16.8,0.025
2015-01-13,33.2,14.1,24.9,0.0,6.5,17.7,0.034
2015-01-14,35.3,11.1,21.8,0.0,7.3,19.9,0.032
2015-01-15,36.0,21.7,28.5,1.0,7.5,25.3,0.031
2015-01-16,34.1,25.8,30.3,7.0,7.2,38.5,0.019
2015-01-17,42.5,29.1,35.6,1.0,6.3,22.6,0.028
2015-01-18,38.5,29.6,35.2,4.0,5.7,23.0,0.014
2015-01-19,36.0,21.0,30.0,0.0,4.7,10.7,0.037
2015-01-20,36.9,20.0,26.0,0.0,5.4,11.0,0.040
2015-01-21,37.0,15.7,24.7,0.0,7.5,18.1,0.042
2015-01-22,39.0,20.1,28.3,0.0,7.8,16.3,0.044
2015-01-23,43.9,21.9,30.8,0.0,4.5,11.0,0.050
2015-01-24,48.9,22.9,33.0,0.0,6.3,13.9,0.051
2015-01-25,51.9,29.9,37.3,0.0,7.6,22.1,0.056
