latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.370823,-122.19829,2238.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-02-17,35.9,17.3,27.1,0.0,9.2,30.9,0.050
2014-02-18,37.5,23.9,30.0,4.0,9.8,47.2,0.052
2014-02-19,27.3,15.3,21.6,4.0,6.6,31.1,0.044
2014-02-20,35.6,17.0,25.6,0.0,5.0,18.8,0.055
2014-02-21,35.9,20.3,27.6,0.0,4.8,15.0,0.052
2014-02-22,38.9,20.3,28.9,0.0,4.3,14.5,0.069
2014-02-23,40.9,23.5,31.1,0.0,3.9,15.4,0.072
2014-02-24,45.3,24.9,34.2,0.0,3.5,13.9,0.075
2014-02-25,47.8,28.4,36.0,0.0,7.6,25.5,0.087
2014-02-26,34.8,28.4,30.8,14.0,8.5,45.9,0.029
2014-02-27,31.0,24.5,28.1,22.0,5.9,42.5,0.024
2014-02-28,33.1,24.5,28.4,13.0,6.9,26.4,0.030
2014-03-01,34.4,26.2,29.3,17.0,8.1,26.6,0.042
2014-03-02,31.9,28.3,30.3,24.0,9.6,37.4,0.019
2014-03-03,33.6,28.7,30.5,24.0,9.2,49.4,0.027
2014-03-04,39.3,29.0,32.5,3.0,5.9,24.8,0.052
2014-03-05,38.2,31.7,34.0,16.0,10.7,55.0,0.029
2014-03-06,33.0,26.1,29.5,19.0,7.4,43.8,0.044
2014-03-07,41.5,20.4,29.9,0.0,4.8,13.4,0.076
2014-03-08,44.2,21.9,33.2,5.0,6.3,27.5,0.078
2014-03-09,36.1,30.7,33.6,24.0,8.1,32.2,0.018
2014-03-10,30.3,20.0,26.9,10.0,7.7,35.6,0.055
2014-03-11,37.3,13.3,24.9,0.0,8.7,32.4,0.076
2014-03-12,48.2,17.4,30.4,0.0,5.6,21.0,0.101
2014-03-13,45.8,24.7,34.1,0.0,5.4,17.2,0.099
2014-03-14,44.2,29.2,35.1,0.0,5.9,23.5,0.088
2014-03-15,49.9,25.0,37.9,0.0,4.5,14.3,0.111
2014-03-16,50.9,31.3,39.8,0.0,9.3,33.1,0.114
2014-03-17,32.6,19.6,25.9,5.0,8.0,30.9,0.065
2014-03-18,41.3,20.5,29.0,0.0,6.1,24.2,0.094
2014-03-19,46.3,22.7,33.7,0.0,5.6,20.1,0.106
2014-03-20,45.3,24.7,33.6,0.0,5.0,18.1,0.098
2014-03-21,44.5,24.0,32.6,0.0,7.3,27.1,0.105
2014-03-22,46.6,22.5,33.6,0.0,4.1,16.3,0.112
2014-03-23,48.2,27.7,37.6,0.0,4.5,17.4,0.117
2014-03-24,51.9,27.5,39.0,0.0,7.8,28.0,0.129
2014-03-25,33.0,23.7,29.3,17.0,8.2,33.8,0.045
2014-03-26,30.3,20.5,24.8,22.0,7.3,36.7,0.048
2014-03-27,31.3,18.0,25.4,23.0,8.3,28.4,0.055
2014-03-28,32.7,26.7,29.6,24.0,10.9,49.2,0.034
2014-03-29,33.5,20.7,27.8,20.0,5.4,42.3,0.050
2014-03-30,30.2,17.8,23.2,11.0,7.0,27.3,0.063
2014-03-31,25.4,17.3,21.3,19.0,10.4,38.5,0.030
2014-04-01,28.0,16.6,21.7,12.0,6.8,28.9,0.058
2014-04-02,35.5,15.9,25.4,4.0,4.7,17.0,0.083
2014-04-03,31.9,19.3,25.5,10.0,7.9,36.0,0.054
2014-04-04,33.7,19.8,26.8,7.0,5.2,18.6,0.079
2014-04-05,36.9,19.6,29.0,0.0,6.3,20.4,0.073
2014-04-06,43.3,29.2,35.6,2.0,5.0,18.3,0.092
2014-04-07,55.1,25.1,39.6,0.0,4.3,13.9,0.143
2014-04-08,49.3,32.4,40.4,0.0,6.6,20.1,0.124
2014-04-09,51.4,36.3,42.6,0.0,6.7,25.7,0.129
2014-04-10,54.6,31.2,43.3,0.0,3.8,18.3,0.142
2014-04-11,58.3,34.3,46.0,1.0,4.7,20.4,0.151
2014-04-12,55.9,34.6,44.0,0.0,8.7,30.6,0.153
2014-04-13,56.6,26.7,41.4,0.0,5.6,24.4,0.154
2014-04-14,59.0,29.3,44.5,0.0,6.5,24.8,0.159
2014-04-15,49.3,31.5,39.7,0.0,7.0,25.9,0.119
2014-04-16,51.8,26.8,39.2,0.0,5.9,24.2,0.134
2014-04-17,52.2,30.8,39.2,9.0,8.4,29.8,0.108
2014-04-18,54.0,27.4,40.3,0.0,6.1,22.4,0.145
2014-04-19,50.8,30.7,40.0,0.0,9.9,35.6,0.144
2014-04-20,56.2,27.3,42.1,0.0,3.9,17.9,0.155
2014-04-21,49.0,31.8,40.5,5.0,12.9,50.1,0.114
2014-04-22,32.8,22.7,27.5,14.0,7.9,28.2,0.083
2014-04-23,39.3,22.6,30.9,3.0,7.4,26.6,0.070
2014-04-24,42.6,27.1,33.3,16.0,8.7,43.6,0.083
2014-04-25,34.6,17.9,26.8,19.0,6.0,28.2,0.079
2014-04-26,35.5,16.4,26.1,3.0,8.6,28.0,0.084
2014-04-27,34.6,21.6,28.0,14.0,7.5,29.8,0.080
2014-04-28,41.8,20.2,32.4,0.0,4.3,15.7,0.130
2014-04-29,58.0,27.3,42.7,0.0,6.8,25.1,0.168
2014-04-30,63.7,32.2,48.2,0.0,8.6,32.7,0.196
2014-05-01,64.6,36.7,51.5,0.0,6.0,22.6,0.197
2014-05-02,60.6,41.3,50.3,0.0,8.6,29.8,0.182
2014-05-03,53.2,33.2,42.5,0.0,10.0,38.5,0.142
2014-05-04,45.0,30.1,36.9,8.0,10.6,35.6,0.092
2014-05-05,40.0,26.5,31.7,12.0,6.0,24.8,0.089
2014-05-06,45.8,23.7,33.8,0.0,10.1,36.5,0.119
2014-05-07,51.1,24.0,37.9,0.0,6.3,25.3,0.157
2014-05-08,40.3,33.1,36.3,12.0,9.8,42.1,0.047
2014-05-09,44.5,27.4,35.0,5.0,11.3,40.0,0.105
2014-05-10,38.0,23.4,30.4,5.0,11.0,40.3,0.104
2014-05-11,52.9,22.9,38.3,0.0,6.0,22.1,0.165
2014-05-12,58.4,28.7,44.8,0.0,4.8,15.9,0.174
2014-05-13,65.0,34.5,50.6,0.0,4.5,17.9,0.196
2014-05-14,69.3,39.6,55.5,0.0,4.0,15.4,0.212
2014-05-15,66.1,45.9,56.2,0.0,7.8,28.6,0.197
2014-05-16,63.1,43.1,52.7,0.0,7.6,28.9,0.204
2014-05-17,58.2,36.4,46.8,4.0,9.6,35.3,0.181
2014-05-18,46.5,32.4,38.9,5.0,7.9,27.3,0.129
2014-05-19,49.0,28.0,37.1,11.0,4.3,21.7,0.124
2014-05-20,53.9,31.0,41.1,9.0,10.5,39.4,0.138
2014-05-21,60.7,31.8,46.1,0.0,9.7,30.0,0.182
2014-05-22,65.8,36.9,52.1,0.0,4.7,19.5,0.193
2014-05-23,61.4,44.5,51.9,2.0,7.9,28.6,0.148
2014-05-24,65.0,38.2,51.8,0.0,7.7,26.2,0.200
2014-05-25,67.2,40.9,53.6,0.0,8.0,30.4,0.209
2014-05-26,63.7,38.2,50.6,0.0,6.5,25.7,0.197
2014-05-27,58.5,35.5,45.9,0.0,9.2,33.3,0.186
2014-05-28,47.5,28.6,37.7,0.0,8.9,32.7,0.151
2014-05-29,61.4,27.6,45.3,0.0,5.4,20.8,0.193
2014-05-30,62.1,33.1,49.7,0.0,7.4,27.5,0.211
2014-05-31,62.6,37.6,50.3,0.0,8.5,32.4,0.205
2014-06-01,66.5,36.9,53.0,1.0,4.0,16.6,0.205
2014-06-02,67.6,40.6,53.8,1.0,7.7,33.6,0.199
2014-06-03,65.5,40.9,52.5,2.0,6.8,26.6,0.195
2014-06-04,70.6,37.7,55.3,0.0,6.9,24.8,0.232
2014-06-05,73.2,41.5,57.9,0.0,7.7,29.3,0.241
2014-06-06,72.6,42.0,57.7,0.0,7.6,28.9,0.240
2014-06-07,71.3,42.7,57.2,0.0,8.9,35.8,0.237
2014-06-08,74.3,42.5,59.0,0.0,5.7,22.4,0.237
2014-06-09,75.1,44.4,59.4,0.0,8.2,33.1,0.244
2014-06-10,70.9,42.7,57.1,0.0,8.3,32.4,0.245
2014-06-11,75.2,41.5,59.5,0.0,8.3,30.6,0.249
2014-06-12,63.7,39.4,52.6,0.0,11.8,41.4,0.221
2014-06-13,53.0,32.9,42.8,0.0,9.9,36.2,0.153
2014-06-14,60.2,32.6,46.6,0.0,5.8,23.3,0.164
2014-06-15,60.6,35.8,47.7,0.0,9.4,35.1,0.199
2014-06-16,50.5,32.1,41.4,0.0,10.8,39.4,0.171
2014-06-17,53.2,28.0,40.6,0.0,9.4,34.4,0.170
2014-06-18,66.5,31.8,50.6,0.0,6.4,25.1,0.219
2014-06-19,70.8,39.1,56.4,0.0,7.7,29.8,0.233
2014-06-20,67.7,40.9,54.3,0.0,7.2,26.8,0.220
2014-06-21,67.8,39.2,54.4,0.0,8.4,30.4,0.225
2014-06-22,73.0,41.3,57.9,0.0,6.1,26.8,0.228
2014-06-23,73.0,46.2,58.7,0.0,8.1,32.2,0.236
2014-06-24,67.2,42.7,55.1,0.0,8.0,28.9,0.204
2014-06-25,56.4,44.0,49.5,11.0,7.2,28.9,0.093
2014-06-26,56.4,39.8,47.6,12.0,7.4,26.2,0.110
2014-06-27,62.9,42.7,51.4,0.0,9.3,33.6,0.164
2014-06-28,68.3,38.0,54.3,0.0,7.2,28.0,0.218
2014-06-29,72.9,40.7,57.4,0.0,6.8,23.9,0.233
2014-06-30,82.6,44.2,64.8,0.0,5.1,19.9,0.251
2014-07-01,84.6,52.8,69.7,0.0,8.4,31.3,0.267
2014-07-02,79.0,53.6,65.1,2.0,7.2,30.0,0.228
2014-07-03,78.8,49.8,64.4,0.0,7.4,28.2,0.239
2014-07-04,75.9,49.9,63.9,0.0,9.9,36.0,0.258
2014-07-05,77.8,50.1,65.2,0.0,7.8,30.4,0.266
2014-07-06,83.1,49.5,67.8,0.0,6.1,22.4,0.250
2014-07-07,87.6,53.0,71.2,0.0,4.6,21.0,0.249
2014-07-08,81.4,57.2,69.2,1.0,6.1,23.7,0.176
2014-07-09,80.6,55.8,66.9,3.0,5.2,26.8,0.192
2014-07-10,79.6,53.8,67.4,0.0,6.6,28.4,0.249
2014-07-11,71.2,52.5,61.3,6.0,5.8,23.9,0.166
2014-07-12,79.8,49.6,66.1,0.0,5.4,23.3,0.246
2014-07-13,83.2,53.6,69.0,0.0,7.8,29.1,0.257
2014-07-14,84.4,52.8,68.8,0.0,6.3,23.7,0.243
2014-07-15,85.1,54.8,70.0,1.0,7.8,27.1,0.241
2014-07-16,81.3,56.2,68.1,1.0,8.1,27.1,0.205
2014-07-17,81.2,55.5,68.2,0.0,7.3,28.4,0.239
2014-07-18,81.0,52.4,67.2,0.0,7.3,24.8,0.242
2014-07-19,82.5,51.9,67.3,1.0,6.7,22.4,0.248
2014-07-20,76.9,53.9,64.1,1.0,8.5,34.4,0.221
2014-07-21,67.0,49.9,56.3,6.0,9.5,33.3,0.165
2014-07-22,68.9,48.3,57.5,3.0,10.1,40.9,0.191
2014-07-23,62.9,44.7,53.3,1.0,10.4,39.1,0.183
2014-07-24,68.7,39.1,53.5,0.0,5.7,19.9,0.214
2014-07-25,73.2,41.8,58.3,0.0,6.7,24.4,0.227
2014-07-26,78.7,46.1,63.5,0.0,4.8,20.8,0.230
2014-07-27,75.8,50.8,64.2,0.0,6.1,21.7,0.162
2014-07-28,80.1,52.6,67.1,0.0,5.8,25.7,0.224
2014-07-29,79.5,53.8,67.3,0.0,7.3,27.3,0.231
2014-07-30,80.3,54.0,67.7,0.0,6.8,28.4,0.217
2014-07-31,80.5,54.0,67.5,0.0,7.9,30.9,0.232
2014-08-01,80.2,55.2,67.8,0.0,8.4,30.2,0.245
2014-08-02,79.0,56.1,67.2,0.0,7.1,28.9,0.235
2014-08-03,80.4,51.8,66.5,0.0,5.6,25.3,0.225
2014-08-04,75.9,53.8,62.9,4.0,4.9,26.4,0.174
2014-08-05,70.3,50.4,59.2,5.0,6.7,28.2,0.143
2014-08-06,72.8,48.9,60.9,1.0,6.0,18.3,0.193
2014-08-07,74.1,49.9,62.1,0.0,5.8,21.3,0.207
2014-08-08,74.0,49.4,60.6,2.0,5.9,21.3,0.196
2014-08-09,76.6,47.7,62.0,2.0,4.5,23.9,0.193
2014-08-10,77.0,50.5,62.3,3.0,5.3,25.5,0.173
2014-08-11,74.2,51.8,62.1,3.0,7.9,28.4,0.165
2014-08-12,63.7,48.7,55.9,7.0,10.7,39.8,0.174
2014-08-13,61.0,45.6,51.3,7.0,7.5,27.5,0.143
2014-08-14,63.0,41.2,52.9,1.0,7.0,23.7,0.141
2014-08-15,70.6,44.7,58.1,0.0,6.0,24.6,0.191
2014-08-16,73.4,47.0,60.8,0.0,6.3,22.6,0.202
2014-08-17,72.9,47.9,60.4,1.0,5.4,19.7,0.187
2014-08-18,72.0,49.0,58.5,4.0,4.0,21.0,0.173
2014-08-19,73.5,50.8,60.4,1.0,8.9,29.8,0.184
2014-08-20,69.6,46.5,57.4,0.0,7.8,30.0,0.169
2014-08-21,70.1,44.5,57.3,0.0,8.3,29.5,0.195
2014-08-22,65.6,44.9,54.7,0.0,9.5,33.6,0.188
2014-08-23,68.3,41.8,55.3,0.0,4.9,19.0,0.190
2014-08-24,69.9,45.3,57.7,0.0,9.1,33.3,0.197
2014-08-25,68.9,43.0,56.4,0.0,5.2,19.9,0.177
2014-08-26,72.1,46.0,59.7,0.0,5.4,19.0,0.188
2014-08-27,76.4,49.2,63.4,0.0,6.1,25.3,0.200
2014-08-28,75.3,50.8,62.9,0.0,7.0,25.1,0.193
2014-08-29,73.7,50.6,61.4,0.0,8.8,33.3,0.196
2014-08-30,65.8,45.5,55.3,0.0,9.6,37.1,0.170
2014-08-31,67.5,42.7,54.7,0.0,7.3,25.3,0.178
2014-09-01,74.6,42.7,58.7,0.0,4.7,19.5,0.190
2014-09-02,76.7,48.4,61.3,0.0,8.4,31.8,0.202
2014-09-03,68.5,42.4,55.1,0.0,6.5,23.0,0.191
2014-09-04,70.4,39.5,55.5,0.0,5.9,22.1,0.200
2014-09-05,73.4,42.6,58.5,0.0,5.3,20.1,0.191
2014-09-06,72.3,46.2,59.4,0.0,7.6,30.2,0.204
2014-09-07,71.1,45.7,58.4,0.0,7.6,28.2,0.197
2014-09-08,69.9,47.0,57.9,0.0,7.5,28.6,0.182
2014-09-09,68.8,45.0,56.1,0.0,9.3,30.2,0.180
2014-09-10,75.1,43.3,59.2,0.0,5.1,18.8,0.183
2014-09-11,76.0,45.5,60.9,0.0,4.7,15.0,0.180
2014-09-12,75.4,47.1,61.5,0.0,5.9,22.8,0.189
2014-09-13,72.3,49.2,60.9,0.0,6.2,23.9,0.169
2014-09-14,72.1,47.7,60.3,0.0,6.9,26.6,0.178
2014-09-15,70.1,48.7,59.5,0.0,12.7,48.8,0.188
2014-09-16,67.8,47.2,57.0,0.0,8.4,32.4,0.170
2014-09-17,66.0,48.4,56.3,0.0,13.7,49.4,0.181
2014-09-18,58.6,44.7,51.1,2.0,7.3,30.4,0.107
2014-09-19,71.7,42.6,57.1,0.0,5.2,19.9,0.161
2014-09-20,77.6,47.9,62.4,0.0,4.7,19.9,0.167
2014-09-21,71.2,49.9,58.4,2.0,5.7,21.7,0.129
2014-09-22,66.6,46.8,55.8,0.0,9.7,34.7,0.142
2014-09-23,61.6,46.9,53.5,1.0,10.1,36.2,0.127
2014-09-24,53.5,42.2,48.0,12.0,11.7,43.2,0.069
2014-09-25,47.6,35.5,41.9,19.0,6.7,31.8,0.062
2014-09-26,49.0,34.4,40.1,8.0,4.9,19.0,0.085
2014-09-27,50.8,31.6,41.1,2.0,9.2,35.1,0.088
2014-09-28,52.4,35.9,43.1,6.0,5.4,32.7,0.060
2014-09-29,58.0,38.3,47.2,0.0,6.3,22.1,0.112
2014-09-30,49.0,36.5,42.4,0.0,7.2,26.4,0.093
2014-10-01,57.0,31.0,43.4,0.0,4.5,19.0,0.112
2014-10-02,64.8,37.9,50.0,0.0,4.6,14.5,0.127
2014-10-03,68.4,40.7,53.8,0.0,4.5,13.2,0.131
2014-10-04,68.8,44.3,55.6,0.0,4.7,15.0,0.137
2014-10-05,70.6,47.3,57.1,0.0,4.2,12.3,0.134
2014-10-06,70.0,48.0,57.7,0.0,3.5,14.1,0.132
2014-10-07,66.6,48.2,55.8,0.0,5.6,21.9,0.130
2014-10-08,60.3,46.1,51.8,0.0,5.7,22.1,0.118
2014-10-09,59.9,40.9,50.0,0.0,4.5,17.0,0.110
2014-10-10,61.4,42.2,50.9,0.0,4.6,20.4,0.112
2014-10-11,58.9,40.6,49.5,0.0,7.9,28.4,0.112
2014-10-12,60.6,34.7,46.4,0.0,4.3,22.6,0.103
2014-10-13,63.4,39.2,50.4,0.0,9.2,34.4,0.139
2014-10-14,49.9,35.7,43.7,3.0,10.8,54.4,0.075
2014-10-15,41.2,30.9,35.9,18.0,9.3,55.3,0.047
2014-10-16,49.0,31.7,39.5,2.0,6.6,29.5,0.076
2014-10-17,45.2,36.1,40.0,0.0,6.9,31.3,0.044
2014-10-18,58.2,38.7,46.2,0.0,5.4,18.6,0.079
2014-10-19,53.1,37.9,44.4,0.0,9.4,33.3,0.082
2014-10-20,42.9,29.2,37.8,16.0,9.3,43.4,0.028
2014-10-21,42.1,28.0,34.6,0.0,3.9,13.2,0.047
2014-10-22,45.5,33.3,38.6,2.0,8.4,34.2,0.048
2014-10-23,39.0,35.4,37.1,24.0,8.1,32.4,0.015
2014-10-24,50.8,35.7,41.7,6.0,10.1,44.7,0.076
2014-10-25,41.3,29.7,37.0,19.0,13.6,74.3,0.029
2014-10-26,36.9,25.3,30.8,2.0,5.3,24.6,0.042
2014-10-27,45.0,25.4,34.2,0.0,3.0,12.1,0.058
2014-10-28,51.7,29.2,39.5,0.0,5.8,23.5,0.060
2014-10-29,52.9,36.0,43.2,7.0,4.3,26.4,0.058
2014-10-30,52.8,37.7,43.5,0.0,8.3,32.4,0.059
2014-10-31,38.1,29.3,33.2,21.0,8.8,35.6,0.015
2014-11-01,33.5,26.3,29.4,6.0,7.8,25.7,0.039
2014-11-02,37.3,23.3,29.1,0.0,6.8,23.0,0.043
2014-11-03,43.6,26.0,33.4,0.0,3.6,12.1,0.050
2014-11-04,43.3,32.2,36.8,2.0,4.0,15.0,0.025
2014-11-05,56.3,31.6,43.3,0.0,6.8,24.2,0.066
2014-11-06,50.8,39.2,43.9,0.0,8.1,34.9,0.063
2014-11-07,53.5,36.3,43.2,0.0,4.0,11.4,0.059
2014-11-08,60.5,36.3,46.1,0.0,4.7,12.1,0.068
2014-11-09,54.2,39.1,45.3,0.0,6.3,25.5,0.065
2014-11-10,47.7,30.5,37.8,0.0,4.7,19.7,0.057
2014-11-11,48.6,27.4,36.6,0.0,4.0,12.5,0.055
2014-11-12,40.9,27.5,33.3,2.0,6.1,25.5,0.033
2014-11-13,38.1,30.2,32.7,14.0,6.7,40.9,0.025
2014-11-14,37.3,30.5,32.8,5.0,7.5,28.6,0.027
2014-11-15,35.8,24.3,30.0,0.0,7.0,26.8,0.032
2014-11-16,39.1,22.0,28.1,0.0,4.9,19.9,0.048
2014-11-17,44.2,20.9,30.0,0.0,5.6,17.2,0.061
2014-11-18,44.7,25.1,32.7,0.0,5.8,23.3,0.058
2014-11-19,35.7,27.4,30.7,9.0,9.0,51.0,0.032
2014-11-20,31.3,25.7,28.6,11.0,5.4,21.3,0.010
2014-11-21,31.0,26.6,29.2,13.0,9.7,58.2,0.010
2014-11-22,33.5,21.1,29.1,16.0,9.9,60.0,0.025
2014-11-23,33.9,19.0,25.1,0.0,3.3,21.7,0.028
2014-11-24,39.1,20.2,29.0,0.0,3.5,17.0,0.040
2014-11-25,46.9,29.6,36.3,0.0,3.3,17.0,0.044
2014-11-26,47.5,29.8,37.4,0.0,7.3,29.3,0.050
2014-11-27,44.9,35.0,38.1,0.0,7.4,32.7,0.048
2014-11-28,34.8,28.2,31.5,13.0,8.1,51.7,0.022
2014-11-29,31.9,28.5,29.8,21.0,6.9,36.7,0.014
2014-11-30,31.9,26.5,28.5,11.0,4.8,20.4,0.016
2014-12-01,34.9,27.4,31.0,0.0,6.5,25.5,0.017
2014-12-02,35.8,28.1,31.5,11.0,5.7,33.6,0.016
2014-12-03,32.7,28.9,30.3,24.0,5.1,45.2,0.011
2014-12-04,35.8,28.9,31.9,22.0,5.9,31.3,0.018
2014-12-05,36.7,32.3,33.9,12.0,10.7,58.4,0.012
2014-12-06,37.0,30.1,33.9,7.0,10.1,57.0,0.023
2014-12-07,41.3,31.9,35.5,5.0,6.5,30.6,0.025
2014-12-08,36.8,34.2,35.1,11.0,6.9,29.8,0.011
2014-12-09,40.1,35.2,37.0,1.0,6.7,27.3,0.018
2014-12-10,38.4,32.2,35.7,11.0,13.2,53.7,0.016
2014-12-11,32.8,25.3,28.9,24.0,12.8,78.3,0.007
2014-12-12,28.5,22.2,25.5,13.0,4.3,14.8,0.018
2014-12-13,28.6,15.8,23.0,0.0,3.5,10.3,0.023
2014-12-14,28.8,12.2,20.0,4.0,5.5,28.6,0.022
2014-12-15,27.1,22.5,24.2,17.0,6.5,28.0,0.011
2014-12-16,27.6,22.4,24.5,20.0,7.8,40.5,0.013
2014-12-17,27.4,23.7,25.5,24.0,7.4,27.5,0.014
2014-12-18,29.4,25.4,26.8,8.0,8.9,38.5,0.017
2014-12-19,30.4,26.4,27.7,24.0,8.7,52.3,0.013
2014-12-20,31.0,26.5,28.7,22.0,10.1,37.6,0.009
2014-12-21,35.6,30.5,33.0,10.0,7.4,33.6,0.010
2014-12-22,38.2,28.5,34.0,0.0,5.5,28.6,0.019
2014-12-23,40.4,27.0,31.4,0.0,5.2,19.2,0.031
2014-12-24,31.0,18.1,25.3,14.0,8.9,53.0,0.007
2014-12-25,22.7,14.8,18.0,0.0,8.2,33.8,0.018
2014-12-26,24.9,12.6,17.7,0.0,5.4,23.5,0.021
2014-12-27,33.9,14.8,22.0,0.0,4.7,20.1,0.031
2014-12-28,28.5,18.8,22.9,0.0,6.4,26.4,0.019
2014-12-29,23.2,10.0,17.6,5.0,6.2,26.8,0.018
2014-12-30,14.9,-0.7,6.4,0.0,7.3,32.0,0.018
2014-12-31,23.9,0.6,10.7,0.0,5.3,29.1,0.027
2015-01-01,29.7,12.6,18.8,0.0,6.0,19.7,0.036
2015-01-02,32.5,16.7,25.0,0.0,4.5,15.9,0.036
2015-01-03,36.8,22.9,29.4,0.0,4.7,16.6,0.035
2015-01-04,35.5,23.1,28.0,0.0,4.5,17.7,0.029
2015-01-05,42.9,25.6,32.7,0.0,4.7,16.1,0.034
2015-01-06,44.6,28.7,33.8,0.0,5.4,17.2,0.042
2015-01-07,47.7,26.4,34.2,0.0,3.8,14.3,0.047
2015-01-08,43.5,26.5,32.1,0.0,4.0,11.9,0.041
2015-01-09,41.1,26.5,32.2,0.0,3.3,8.9,0.037
2015-01-10,36.6,24.0,30.3,0.0,3.2,13.0,0.026
2015-01-11,35.5,27.1,30.3,1.0,3.0,13.0,0.026
2015-01-12,32.5,27.2,29.3,0.0,3.8,17.0,0.018
2015-01-13,36.4,22.6,29.1,0.0,5.3,19.5,0.033
2015-01-14,37.8,21.1,27.7,0.0,5.5,19.2,0.041
2015-01-15,34.6,25.1,28.6,6.0,7.8,56.8,0.026
2015-01-16,32.1,25.8,27.9,11.0,8.3,58.2,0.017
2015-01-17,35.1,28.3,32.3,6.0,6.7,34.0,0.014
2015-01-18,35.7,27.0,32.2,12.0,6.9,46.1,0.022
2015-01-19,34.5,22.2,27.1,0.0,4.5,12.5,0.037
2015-01-20,36.4,21.9,26.8,0.0,5.3,16.8,0.042
2015-01-21,37.0,19.6,26.7,0.0,5.7,15.4,0.041
2015-01-22,38.2,23.5,29.7,0.0,4.6,14.3,0.043
2015-01-23,39.5,23.9,30.7,0.0,4.5,19.7,0.041
2015-01-24,44.1,28.6,34.4,0.0,4.5,15.4,0.050
2015-01-25,44.5,31.4,36.3,0.0,6.7,22.4,0.057
