latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.246044,-120.58989,1799.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-02-10,41.0,24.8,33.0,7.0,4.1,19.2,0.054
2014-02-11,43.8,23.3,32.4,1.0,5.2,17.9,0.057
2014-02-12,47.2,23.3,33.6,0.0,12.5,36.2,0.066
2014-02-13,46.0,29.6,36.8,12.0,8.6,25.5,0.032
2014-02-14,50.0,31.4,39.6,0.0,12.7,38.3,0.046
2014-02-15,50.3,28.9,38.3,8.0,17.0,43.4,0.056
2014-02-16,44.0,25.5,34.4,5.0,11.8,32.9,0.064
2014-02-17,46.1,24.4,33.0,0.0,11.0,30.2,0.076
2014-02-18,48.7,25.3,34.6,0.0,10.9,29.1,0.069
2014-02-19,43.3,27.6,33.8,4.0,9.8,30.9,0.072
2014-02-20,46.9,26.1,35.7,0.0,5.0,13.2,0.081
2014-02-21,47.2,29.4,37.1,0.0,4.3,12.1,0.073
2014-02-22,49.4,28.9,38.3,0.0,3.8,8.9,0.086
2014-02-23,52.5,27.3,38.4,0.0,6.9,19.2,0.094
2014-02-24,55.3,31.2,41.1,0.0,4.1,10.7,0.093
2014-02-25,55.6,28.2,40.8,0.0,6.0,17.7,0.098
2014-02-26,44.8,28.8,35.7,11.0,11.1,40.7,0.036
2014-02-27,37.7,29.9,33.2,14.0,14.2,41.2,0.038
2014-02-28,41.6,29.1,33.2,17.0,10.7,32.7,0.039
2014-03-01,39.9,27.5,33.2,3.0,8.7,22.4,0.052
2014-03-02,37.7,30.3,34.2,12.0,11.3,28.9,0.026
2014-03-03,41.8,32.3,36.2,16.0,9.8,28.6,0.038
2014-03-04,49.0,31.0,37.6,3.0,4.9,14.1,0.064
2014-03-05,49.8,28.2,38.4,6.0,12.8,47.2,0.061
2014-03-06,43.1,31.1,37.2,10.0,14.0,43.4,0.060
2014-03-07,48.2,27.5,36.7,0.0,5.4,18.3,0.091
2014-03-08,58.3,28.4,41.7,0.0,6.2,16.6,0.107
2014-03-09,51.7,34.2,41.6,17.0,9.7,31.5,0.070
2014-03-10,43.7,28.4,36.7,9.0,11.5,34.9,0.080
2014-03-11,40.0,23.9,31.8,0.0,14.0,38.3,0.091
2014-03-12,46.9,26.0,36.4,0.0,10.1,29.3,0.105
2014-03-13,55.6,28.9,41.4,0.0,5.2,14.1,0.123
2014-03-14,53.0,28.1,40.9,1.0,8.2,24.6,0.104
2014-03-15,58.4,30.3,44.3,0.0,4.9,15.7,0.122
2014-03-16,60.2,29.3,44.5,0.0,12.8,33.3,0.141
2014-03-17,42.8,28.9,36.4,0.0,11.7,34.0,0.100
2014-03-18,44.0,25.2,33.8,0.0,9.6,27.3,0.107
2014-03-19,53.9,29.0,39.7,0.0,6.2,18.1,0.126
2014-03-20,55.1,28.8,42.0,0.0,5.4,14.5,0.131
2014-03-21,53.4,31.7,41.8,1.0,7.8,22.1,0.123
2014-03-22,51.2,28.0,40.1,0.0,7.2,21.9,0.125
2014-03-23,55.7,30.9,43.2,0.0,3.4,10.3,0.132
2014-03-24,60.2,31.4,44.4,0.0,8.4,22.8,0.148
2014-03-25,46.4,26.2,35.1,12.0,14.9,39.6,0.074
2014-03-26,36.8,28.0,32.0,24.0,12.3,40.3,0.060
2014-03-27,37.8,27.3,32.0,5.0,13.9,35.8,0.067
2014-03-28,42.9,30.1,35.8,13.0,13.2,34.9,0.047
2014-03-29,35.6,27.7,32.1,24.0,8.8,33.1,0.031
2014-03-30,36.9,23.2,29.3,12.0,8.9,25.3,0.079
2014-03-31,34.1,22.9,28.0,15.0,10.7,38.5,0.054
2014-04-01,32.5,18.7,26.2,9.0,9.3,29.8,0.063
2014-04-02,38.5,16.1,27.7,0.0,6.3,18.8,0.085
2014-04-03,40.0,9.7,27.1,0.0,7.9,22.1,0.082
2014-04-04,39.1,21.0,29.9,11.0,5.4,21.0,0.084
2014-04-05,43.2,23.3,33.5,0.0,5.9,15.2,0.096
2014-04-06,50.3,23.0,37.6,0.0,6.9,20.1,0.111
2014-04-07,61.9,29.4,43.8,0.0,6.1,17.9,0.146
2014-04-08,61.6,28.1,45.8,0.0,9.1,24.4,0.158
2014-04-09,61.0,31.3,46.5,0.0,9.3,26.8,0.152
2014-04-10,64.9,31.2,48.9,0.0,5.7,13.6,0.170
2014-04-11,66.2,35.4,50.3,0.0,6.2,17.0,0.175
2014-04-12,62.1,34.7,48.9,1.0,10.4,28.2,0.162
2014-04-13,55.2,32.5,44.8,0.0,8.1,23.9,0.158
2014-04-14,64.2,33.2,47.7,0.0,6.9,19.5,0.181
2014-04-15,61.7,32.3,48.0,0.0,7.9,24.4,0.164
2014-04-16,60.5,35.7,49.5,0.0,5.0,15.7,0.165
2014-04-17,63.0,36.9,50.7,6.0,12.8,35.6,0.165
2014-04-18,61.4,37.0,48.8,5.0,5.6,17.7,0.153
2014-04-19,60.3,33.2,47.1,0.0,13.0,35.8,0.176
2014-04-20,62.0,34.8,48.8,0.0,4.3,15.0,0.169
2014-04-21,58.9,33.0,46.9,0.0,13.2,36.5,0.164
2014-04-22,40.8,29.9,36.7,14.0,12.4,31.5,0.102
2014-04-23,52.4,25.6,39.3,0.0,9.8,29.3,0.141
2014-04-24,52.7,30.2,42.3,10.0,15.3,43.8,0.134
2014-04-25,36.1,28.9,33.1,20.0,7.9,27.5,0.056
2014-04-26,43.8,24.6,33.7,0.0,12.2,32.4,0.109
2014-04-27,45.4,29.6,35.9,1.0,12.5,35.6,0.095
2014-04-28,54.8,27.7,41.2,0.0,5.4,15.9,0.149
2014-04-29,59.4,31.7,47.0,0.0,10.7,30.4,0.186
2014-04-30,65.7,37.0,52.0,0.0,12.5,34.9,0.219
2014-05-01,72.0,38.8,55.5,0.0,8.3,21.7,0.219
2014-05-02,70.2,37.7,54.5,0.0,11.4,32.2,0.217
2014-05-03,62.0,33.3,48.6,0.0,13.9,38.3,0.196
2014-05-04,57.4,32.0,45.3,0.0,15.1,39.8,0.154
2014-05-05,49.0,32.9,40.8,19.0,9.9,31.3,0.110
2014-05-06,50.9,29.6,40.7,6.0,11.2,31.1,0.130
2014-05-07,58.0,33.8,44.5,0.0,7.1,23.0,0.166
2014-05-08,52.5,33.8,43.4,6.0,14.3,38.9,0.096
2014-05-09,51.3,37.6,43.3,3.0,13.6,38.7,0.126
2014-05-10,44.7,33.1,39.1,5.0,12.8,32.0,0.124
2014-05-11,55.7,27.8,43.4,0.0,6.7,21.3,0.179
2014-05-12,61.5,35.6,50.0,0.0,7.4,22.6,0.196
2014-05-13,68.7,38.6,55.6,0.0,8.8,26.2,0.227
2014-05-14,74.1,43.0,59.7,0.0,6.5,20.6,0.226
2014-05-15,74.6,43.3,59.4,0.0,10.8,29.3,0.224
2014-05-16,71.8,42.1,57.4,0.0,11.7,33.3,0.235
2014-05-17,66.7,42.0,54.7,0.0,12.0,34.2,0.229
2014-05-18,55.6,40.1,47.6,0.0,12.6,35.6,0.168
2014-05-19,54.8,34.3,43.7,14.0,7.0,26.8,0.123
2014-05-20,53.0,33.4,42.5,6.0,11.1,27.7,0.101
2014-05-21,61.9,34.9,49.4,3.0,10.9,27.5,0.174
2014-05-22,65.0,39.1,53.2,0.0,9.4,28.4,0.198
2014-05-23,71.5,44.5,58.3,0.0,9.0,26.2,0.196
2014-05-24,73.0,47.0,60.1,0.0,6.8,19.9,0.225
2014-05-25,77.3,48.0,62.7,0.0,9.7,28.0,0.241
2014-05-26,72.7,42.9,59.6,0.0,11.0,31.8,0.244
2014-05-27,69.5,40.6,56.9,0.0,13.5,36.5,0.249
2014-05-28,62.8,37.9,52.1,0.0,7.9,24.2,0.226
2014-05-29,68.3,36.5,53.8,0.0,10.0,29.1,0.229
2014-05-30,67.2,42.2,55.2,0.0,8.9,28.0,0.212
2014-05-31,70.6,40.1,56.3,0.0,8.8,25.3,0.240
2014-06-01,74.9,45.6,60.2,0.0,6.9,21.5,0.245
2014-06-02,72.0,43.6,58.3,0.0,10.4,30.2,0.239
2014-06-03,73.3,41.3,58.6,0.0,8.8,23.3,0.241
2014-06-04,76.7,48.7,63.3,0.0,5.3,16.1,0.245
2014-06-05,81.3,52.2,66.8,0.0,7.2,20.6,0.266
2014-06-06,80.9,53.6,67.0,0.0,5.4,16.6,0.257
2014-06-07,80.9,53.4,68.3,0.0,7.7,19.9,0.276
2014-06-08,79.9,52.1,67.6,0.0,8.1,25.5,0.278
2014-06-09,84.4,55.3,70.3,0.0,8.4,26.4,0.275
2014-06-10,82.8,56.9,70.0,0.0,8.1,21.0,0.284
2014-06-11,81.0,56.6,68.2,0.0,11.9,32.4,0.292
2014-06-12,71.2,46.2,59.7,0.0,14.6,41.2,0.273
2014-06-13,66.2,41.4,55.3,1.0,10.1,27.5,0.238
2014-06-14,69.9,43.6,56.5,0.0,8.5,27.5,0.215
2014-06-15,69.2,43.2,56.8,0.0,11.7,32.9,0.240
2014-06-16,62.8,41.5,52.5,0.0,13.9,39.4,0.204
2014-06-17,61.3,35.8,49.7,0.0,9.9,28.2,0.204
2014-06-18,72.2,43.7,57.7,0.0,6.2,19.5,0.241
2014-06-19,77.8,46.2,61.8,0.0,10.6,29.8,0.260
2014-06-20,75.5,47.4,62.5,0.0,12.1,33.1,0.272
2014-06-21,75.3,47.6,62.3,0.0,11.2,32.9,0.264
2014-06-22,78.2,48.0,63.6,0.0,8.1,25.7,0.253
2014-06-23,80.1,49.6,65.3,0.0,9.8,30.0,0.264
2014-06-24,76.9,51.4,64.2,0.0,8.8,25.5,0.229
2014-06-25,73.6,49.2,59.7,1.0,13.4,34.0,0.188
2014-06-26,59.0,48.6,53.3,12.0,11.5,32.2,0.124
2014-06-27,70.4,44.8,58.0,0.0,11.5,32.0,0.204
2014-06-28,78.2,46.2,62.6,1.0,9.8,30.2,0.248
2014-06-29,84.5,51.2,68.4,0.0,6.0,16.8,0.260
2014-06-30,89.0,56.2,74.3,0.0,7.0,21.9,0.279
2014-07-01,90.7,59.5,74.5,0.0,7.5,28.2,0.270
2014-07-02,85.4,54.0,70.7,0.0,9.7,28.2,0.281
2014-07-03,85.4,54.2,70.3,0.0,10.0,28.6,0.278
2014-07-04,82.9,51.7,68.6,0.0,11.9,33.8,0.292
2014-07-05,84.7,50.0,69.2,0.0,10.0,27.7,0.291
2014-07-06,90.8,54.0,73.1,0.0,7.2,21.0,0.280
2014-07-07,93.0,62.0,76.8,0.0,5.6,16.8,0.274
2014-07-08,88.4,62.6,74.8,0.0,5.4,30.2,0.221
2014-07-09,86.7,59.4,73.1,2.0,8.1,26.8,0.244
2014-07-10,86.3,55.4,71.6,0.0,9.5,26.6,0.274
2014-07-11,76.6,58.1,67.4,4.0,6.9,19.9,0.194
2014-07-12,86.5,57.4,71.8,2.0,5.0,16.3,0.234
2014-07-13,91.9,60.2,76.1,0.0,10.0,28.4,0.284
2014-07-14,94.8,61.1,77.5,0.0,10.9,28.4,0.297
2014-07-15,88.2,60.2,74.5,0.0,8.6,25.7,0.236
2014-07-16,87.7,57.9,73.0,1.0,8.3,25.5,0.223
2014-07-17,87.2,57.6,71.7,2.0,7.8,21.9,0.219
2014-07-18,86.2,57.3,71.7,3.0,7.2,23.3,0.228
2014-07-19,88.5,59.4,72.3,2.0,7.5,25.7,0.234
2014-07-20,79.3,58.9,67.4,1.0,10.9,31.5,0.223
2014-07-21,70.3,53.6,60.3,13.0,10.2,30.2,0.139
2014-07-22,73.7,50.4,62.2,1.0,10.9,26.4,0.187
2014-07-23,72.8,47.8,61.3,0.0,12.3,34.9,0.239
2014-07-24,77.9,50.1,63.7,0.0,4.8,16.8,0.224
2014-07-25,81.3,53.5,67.5,0.0,7.6,21.5,0.255
2014-07-26,85.0,53.1,69.1,0.0,8.2,21.7,0.261
2014-07-27,86.3,55.7,70.9,0.0,6.7,25.1,0.249
2014-07-28,86.0,57.6,70.9,0.0,9.7,29.5,0.243
2014-07-29,84.9,56.0,70.4,0.0,5.9,25.7,0.228
2014-07-30,85.8,58.7,72.0,3.0,5.8,18.3,0.221
2014-07-31,85.8,57.5,71.9,2.0,7.9,25.3,0.230
2014-08-01,85.6,56.8,71.6,0.0,9.7,25.3,0.247
2014-08-02,86.5,54.5,70.8,0.0,9.8,28.2,0.255
2014-08-03,83.3,56.1,69.0,0.0,7.6,20.1,0.207
2014-08-04,71.7,54.9,62.9,5.0,6.4,19.9,0.126
2014-08-05,58.2,53.0,55.6,24.0,4.3,18.8,0.046
2014-08-06,72.1,52.9,62.1,3.0,5.2,17.2,0.172
2014-08-07,78.6,51.9,66.2,2.0,4.0,15.4,0.200
2014-08-08,79.8,54.8,67.4,2.0,8.0,21.7,0.209
2014-08-09,81.3,53.4,67.7,0.0,6.7,16.3,0.217
2014-08-10,78.1,55.7,64.6,2.0,6.9,22.4,0.173
2014-08-11,78.9,54.8,65.5,3.0,6.6,22.6,0.178
2014-08-12,72.5,50.6,61.5,2.0,14.0,38.5,0.207
2014-08-13,66.5,45.9,57.7,4.0,14.2,37.6,0.170
2014-08-14,71.2,47.5,59.5,0.0,10.7,28.2,0.189
2014-08-15,77.2,46.7,62.6,0.0,7.9,20.4,0.217
2014-08-16,80.7,49.4,64.9,0.0,8.5,22.6,0.229
2014-08-17,80.0,48.3,64.6,0.0,7.5,21.7,0.233
2014-08-18,79.8,48.7,64.6,0.0,7.2,20.1,0.224
2014-08-19,79.7,48.9,64.5,0.0,9.2,23.3,0.220
2014-08-20,76.5,50.3,63.1,0.0,10.9,30.6,0.211
2014-08-21,76.4,50.2,62.7,0.0,10.6,29.8,0.193
2014-08-22,73.0,48.3,60.9,0.0,10.1,30.2,0.203
2014-08-23,74.3,48.6,62.1,0.0,5.2,19.0,0.202
2014-08-24,77.5,51.6,63.9,0.0,10.2,30.4,0.219
2014-08-25,71.7,48.9,60.3,1.0,4.6,14.5,0.166
2014-08-26,74.3,52.1,63.3,0.0,4.2,15.4,0.190
2014-08-27,81.9,52.4,67.0,0.0,4.9,15.0,0.200
2014-08-28,83.0,51.6,67.3,1.0,6.5,22.4,0.210
2014-08-29,77.8,53.0,65.0,0.0,11.2,30.2,0.190
2014-08-30,76.2,50.0,63.3,0.0,12.0,34.9,0.216
2014-08-31,77.7,50.5,64.0,0.0,6.5,21.0,0.200
2014-09-01,81.8,52.8,67.3,0.0,5.7,18.8,0.199
2014-09-02,82.5,52.1,67.0,0.0,10.8,29.5,0.225
2014-09-03,78.1,52.5,64.9,0.0,6.2,18.1,0.210
2014-09-04,74.7,47.9,62.1,0.0,10.1,29.1,0.229
2014-09-05,78.4,48.8,64.2,0.0,7.6,23.3,0.214
2014-09-06,79.8,50.0,64.7,0.0,8.6,25.5,0.209
2014-09-07,79.2,47.2,63.4,0.0,10.9,29.1,0.214
2014-09-08,74.3,48.1,60.6,0.0,9.7,28.6,0.198
2014-09-09,76.0,45.2,61.1,0.0,8.1,24.4,0.200
2014-09-10,78.9,52.0,65.2,0.0,5.0,13.6,0.190
2014-09-11,81.6,51.4,66.8,0.0,4.8,15.9,0.185
2014-09-12,82.1,51.7,65.9,0.0,8.7,23.7,0.210
2014-09-13,78.6,50.3,64.0,0.0,8.3,23.7,0.180
2014-09-14,80.0,50.1,64.6,0.0,7.2,19.5,0.179
2014-09-15,77.3,50.1,63.4,1.0,12.8,34.4,0.171
2014-09-16,78.3,47.2,63.1,0.0,11.7,31.1,0.202
2014-09-17,76.1,49.2,62.2,0.0,14.9,38.5,0.204
2014-09-18,65.8,49.0,56.6,1.0,8.8,24.8,0.118
2014-09-19,75.4,47.6,62.2,0.0,8.1,24.6,0.172
2014-09-20,80.2,52.9,66.1,0.0,8.4,23.9,0.188
2014-09-21,65.6,53.7,59.0,4.0,4.7,17.0,0.099
2014-09-22,74.5,46.4,60.1,0.0,8.7,23.0,0.149
2014-09-23,72.9,46.3,58.8,0.0,12.1,31.5,0.165
2014-09-24,72.1,43.5,57.3,0.0,14.0,37.8,0.175
2014-09-25,51.2,40.2,46.8,8.0,9.8,29.8,0.055
2014-09-26,57.3,38.6,46.9,0.0,4.8,15.9,0.100
2014-09-27,51.3,39.8,44.7,12.0,11.1,30.2,0.070
2014-09-28,52.7,40.7,45.3,12.0,6.5,17.4,0.060
2014-09-29,65.2,36.9,50.6,0.0,7.1,20.8,0.126
2014-09-30,61.8,41.7,50.5,0.0,8.5,23.5,0.112
2014-10-01,58.2,37.3,47.6,0.0,8.3,23.9,0.123
2014-10-02,68.3,37.2,51.9,0.0,4.6,15.0,0.132
2014-10-03,72.4,41.3,56.1,0.0,5.2,17.2,0.137
2014-10-04,74.4,44.6,58.5,0.0,5.0,15.7,0.141
2014-10-05,75.5,46.0,59.6,0.0,5.4,17.0,0.139
2014-10-06,76.6,47.3,61.4,0.0,3.7,13.0,0.137
2014-10-07,76.0,47.5,60.8,0.0,7.1,17.4,0.150
2014-10-08,71.4,45.8,57.7,0.0,6.5,20.1,0.148
2014-10-09,68.9,42.6,55.1,0.0,4.9,11.9,0.124
2014-10-10,69.2,44.5,57.0,0.0,5.2,13.2,0.129
2014-10-11,72.8,46.1,58.3,0.0,8.1,23.9,0.144
2014-10-12,63.8,39.4,51.2,0.0,6.9,21.7,0.122
2014-10-13,75.3,41.2,56.3,0.0,7.6,21.9,0.146
2014-10-14,65.1,40.9,51.8,0.0,15.7,43.8,0.130
2014-10-15,49.4,40.4,44.3,8.0,14.2,46.5,0.061
2014-10-16,60.5,38.3,48.2,0.0,6.6,19.9,0.101
2014-10-17,56.0,38.3,45.9,1.0,8.0,23.0,0.065
2014-10-18,63.1,35.1,48.8,0.0,6.2,19.2,0.106
2014-10-19,65.6,36.3,49.9,0.0,9.8,26.2,0.119
2014-10-20,56.3,34.7,44.0,8.0,14.2,37.8,0.077
2014-10-21,53.2,33.2,42.0,0.0,5.3,16.3,0.072
2014-10-22,60.1,35.3,46.4,0.0,8.4,26.2,0.083
2014-10-23,50.3,38.7,44.1,14.0,8.8,28.0,0.040
2014-10-24,64.1,33.4,47.5,0.0,12.2,33.3,0.112
2014-10-25,45.3,38.5,41.8,14.0,17.6,51.2,0.040
2014-10-26,49.4,34.1,40.7,4.0,9.4,28.6,0.069
2014-10-27,52.1,31.1,41.2,0.0,5.9,18.3,0.066
2014-10-28,61.1,35.4,46.2,0.0,4.3,13.9,0.080
2014-10-29,63.4,35.9,48.6,0.0,4.0,13.2,0.076
2014-10-30,62.8,38.4,48.9,0.0,6.1,20.6,0.085
2014-10-31,48.5,33.5,40.5,9.0,11.6,38.0,0.050
2014-11-01,37.7,27.8,32.8,17.0,7.5,21.5,0.024
2014-11-02,38.4,24.4,31.0,0.0,7.0,21.0,0.042
2014-11-03,43.5,27.8,34.0,0.0,5.8,17.4,0.056
2014-11-04,52.2,28.7,39.0,0.0,3.5,8.3,0.048
2014-11-05,53.5,30.5,40.8,0.0,5.2,17.2,0.061
2014-11-06,60.5,31.8,44.0,0.0,10.0,29.3,0.081
2014-11-07,59.5,31.9,44.7,0.0,4.9,11.0,0.073
2014-11-08,58.4,35.2,45.7,0.0,3.9,13.6,0.067
2014-11-09,63.4,35.1,46.6,0.0,6.6,22.6,0.072
2014-11-10,51.2,35.1,41.7,0.0,5.2,15.0,0.065
2014-11-11,53.9,30.7,41.3,0.0,3.8,13.9,0.059
2014-11-12,47.3,31.9,37.8,1.0,4.5,13.9,0.041
2014-11-13,43.7,33.6,38.0,8.0,9.4,29.1,0.025
2014-11-14,45.5,36.0,39.4,0.0,12.5,34.2,0.041
2014-11-15,46.3,29.2,37.5,0.0,11.0,30.6,0.051
2014-11-16,35.9,24.1,28.5,0.0,8.3,25.5,0.048
2014-11-17,41.0,22.9,29.7,0.0,5.2,17.4,0.055
2014-11-18,46.9,24.7,33.0,0.0,4.1,14.3,0.052
2014-11-19,43.0,29.5,34.1,7.0,7.4,34.9,0.037
2014-11-20,41.5,29.8,34.5,9.0,5.7,24.8,0.017
2014-11-21,40.8,27.1,33.3,4.0,8.1,26.4,0.024
2014-11-22,42.9,27.3,35.4,15.0,12.0,45.9,0.022
2014-11-23,40.3,24.5,31.7,0.0,3.9,10.5,0.031
2014-11-24,44.6,27.9,35.0,0.0,4.0,14.1,0.048
2014-11-25,53.0,30.0,38.2,0.0,3.4,13.2,0.054
2014-11-26,56.1,28.4,38.6,0.0,5.2,18.6,0.054
2014-11-27,52.6,29.9,37.6,0.0,6.7,23.5,0.048
2014-11-28,49.4,27.2,36.4,4.0,13.5,40.3,0.068
2014-11-29,40.6,29.7,34.3,9.0,12.5,34.7,0.024
2014-11-30,38.9,32.3,34.0,10.0,6.5,19.2,0.022
2014-12-01,43.0,29.8,35.6,6.0,5.4,19.2,0.018
2014-12-02,35.6,28.1,32.1,14.0,7.7,25.9,0.011
2014-12-03,39.0,32.4,35.6,22.0,8.3,45.6,0.011
2014-12-04,42.3,32.9,37.7,9.0,7.7,21.7,0.022
2014-12-05,43.0,32.2,37.1,5.0,8.0,27.1,0.019
2014-12-06,45.0,36.2,40.0,13.0,8.2,28.0,0.023
2014-12-07,47.4,32.2,38.3,1.0,5.1,15.7,0.034
2014-12-08,45.4,29.2,37.0,0.0,5.4,15.7,0.026
2014-12-09,47.3,31.5,38.7,0.0,4.4,12.8,0.026
2014-12-10,49.5,30.3,37.2,8.0,12.1,35.1,0.041
2014-12-11,41.3,31.3,34.7,24.0,16.1,56.6,0.012
2014-12-12,33.8,27.8,30.8,11.0,5.9,19.0,0.022
2014-12-13,34.5,19.4,26.9,0.0,4.0,7.4,0.028
2014-12-14,30.3,12.5,21.5,5.0,5.1,16.6,0.021
2014-12-15,31.1,20.6,26.1,17.0,7.8,22.6,0.013
2014-12-16,34.7,24.2,29.0,11.0,7.4,25.1,0.022
2014-12-17,34.0,27.8,30.2,19.0,6.9,21.9,0.021
2014-12-18,35.9,26.1,29.7,0.0,5.3,17.9,0.022
2014-12-19,35.7,23.3,29.5,9.0,7.8,30.6,0.018
2014-12-20,35.4,30.5,32.6,14.0,10.4,30.9,0.014
2014-12-21,38.6,32.4,34.8,0.0,7.2,24.2,0.014
2014-12-22,45.4,28.4,35.1,0.0,5.6,18.6,0.029
2014-12-23,37.7,27.1,31.2,0.0,3.4,11.4,0.026
2014-12-24,37.9,21.5,29.5,8.0,15.3,44.3,0.016
2014-12-25,26.9,17.6,21.4,0.0,12.5,32.7,0.024
2014-12-26,25.4,5.3,16.0,0.0,6.5,19.5,0.024
2014-12-27,31.2,4.4,17.1,0.0,4.9,13.9,0.028
2014-12-28,36.0,13.2,22.7,0.0,6.6,20.1,0.031
2014-12-29,29.8,9.4,18.6,4.0,6.7,18.6,0.023
2014-12-30,18.0,9.8,14.0,1.0,12.5,35.3,0.023
2014-12-31,22.4,-3.5,9.4,0.0,7.3,21.3,0.024
2015-01-01,24.0,0.3,10.9,0.0,3.8,12.3,0.025
2015-01-02,29.2,3.3,15.0,0.0,3.2,8.3,0.028
2015-01-03,41.4,6.4,23.1,0.0,3.3,10.5,0.038
2015-01-04,43.9,18.2,28.9,0.0,5.0,12.3,0.037
2015-01-05,40.4,18.4,29.3,0.0,3.4,13.0,0.033
2015-01-06,40.4,21.3,30.2,0.0,3.8,14.8,0.037
2015-01-07,39.2,16.5,27.6,0.0,2.7,9.4,0.035
2015-01-08,41.1,19.0,27.4,0.0,2.9,9.6,0.037
2015-01-09,40.4,24.0,30.5,0.0,2.4,8.5,0.032
2015-01-10,44.7,24.3,33.6,0.0,2.7,8.3,0.037
2015-01-11,42.3,24.4,31.5,0.0,5.1,12.8,0.041
2015-01-12,39.2,24.1,30.4,0.0,5.4,14.5,0.032
2015-01-13,35.5,21.0,26.8,0.0,7.9,22.6,0.032
2015-01-14,36.8,20.0,27.2,0.0,4.8,15.2,0.033
2015-01-15,39.5,22.7,30.0,0.0,5.6,19.0,0.026
2015-01-16,38.0,22.4,30.2,3.0,6.5,26.4,0.020
2015-01-17,44.8,28.4,34.8,0.0,5.3,20.8,0.033
2015-01-18,45.3,31.8,37.4,0.0,6.5,25.1,0.019
2015-01-19,44.2,30.0,36.4,0.0,4.1,10.1,0.034
2015-01-20,40.5,27.1,32.2,0.0,5.7,16.1,0.040
2015-01-21,39.4,23.0,29.7,0.0,6.2,19.9,0.044
2015-01-22,42.0,26.0,31.3,0.0,3.0,11.6,0.040
2015-01-23,44.8,24.5,32.5,0.0,5.0,14.3,0.052
2015-01-24,47.6,27.2,34.8,0.0,5.1,15.4,0.054
2015-01-25,48.6,29.0,35.9,0.0,5.0,18.3,0.054
