latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.753952,-121.04312,1693.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-04-21,58.6,37.5,48.6,1.0,11.9,36.2,0.161
2014-04-22,42.1,31.3,37.4,12.0,11.1,34.2,0.089
2014-04-23,51.2,26.1,39.8,0.0,8.0,25.7,0.143
2014-04-24,52.6,30.7,42.5,4.0,12.2,42.1,0.134
2014-04-25,38.8,28.7,33.7,21.0,9.4,35.8,0.038
2014-04-26,42.4,26.2,34.1,1.0,11.1,33.6,0.098
2014-04-27,43.2,31.2,35.6,6.0,9.8,31.8,0.077
2014-04-28,57.8,27.3,43.1,0.0,4.5,17.7,0.160
2014-04-29,63.3,35.2,50.1,0.0,11.7,35.8,0.210
2014-04-30,70.7,43.7,56.1,0.0,10.6,33.1,0.236
2014-05-01,70.5,38.8,55.8,0.0,7.9,25.9,0.214
2014-05-02,68.2,38.1,54.9,0.0,10.1,31.3,0.211
2014-05-03,59.9,39.8,49.7,0.0,14.0,42.7,0.189
2014-05-04,55.6,35.1,45.9,0.0,12.5,38.9,0.149
2014-05-05,47.7,34.8,41.2,10.0,11.9,36.7,0.107
2014-05-06,54.4,30.7,42.6,10.0,9.0,29.3,0.135
2014-05-07,55.1,30.6,43.9,0.0,8.5,29.5,0.149
2014-05-08,51.0,36.6,43.7,7.0,13.0,38.3,0.096
2014-05-09,50.3,39.1,43.7,16.0,11.5,33.1,0.093
2014-05-10,48.0,35.4,41.6,5.0,9.8,29.5,0.123
2014-05-11,59.0,32.4,45.4,0.0,11.2,33.8,0.188
2014-05-12,65.5,33.6,51.0,0.0,8.7,30.4,0.202
2014-05-13,72.1,41.3,57.0,0.0,7.9,26.6,0.225
2014-05-14,75.7,41.5,59.4,0.0,5.8,19.7,0.236
2014-05-15,73.1,42.9,59.9,0.0,9.1,28.9,0.213
2014-05-16,70.5,46.1,58.6,0.0,10.8,33.3,0.231
2014-05-17,64.7,43.7,54.5,0.0,11.1,34.4,0.217
2014-05-18,54.3,40.6,47.7,6.0,11.2,34.9,0.140
2014-05-19,55.4,36.8,44.6,8.0,10.0,35.6,0.132
2014-05-20,53.0,31.8,42.2,11.0,4.5,23.7,0.087
2014-05-21,63.7,35.2,51.0,2.0,9.2,28.2,0.174
2014-05-22,67.5,38.7,54.7,0.0,11.1,34.0,0.206
2014-05-23,72.1,41.5,58.8,0.0,8.3,26.6,0.203
2014-05-24,74.3,44.0,60.5,0.0,6.9,23.0,0.214
2014-05-25,76.1,45.8,63.0,0.0,8.7,28.4,0.237
2014-05-26,71.8,49.6,61.6,0.0,11.0,34.4,0.239
2014-05-27,68.6,46.6,57.9,0.0,12.3,38.3,0.246
2014-05-28,62.4,42.1,52.6,0.0,9.4,30.6,0.219
2014-05-29,69.4,39.6,54.9,0.0,8.5,27.7,0.240
2014-05-30,65.5,41.9,55.1,0.0,9.8,30.6,0.210
2014-05-31,68.5,36.3,54.9,0.0,8.9,27.7,0.230
2014-06-01,72.8,41.1,58.8,0.0,8.3,28.4,0.241
2014-06-02,70.1,41.5,57.8,1.0,9.9,30.4,0.221
2014-06-03,70.9,40.6,58.2,0.0,8.4,26.8,0.234
2014-06-04,79.1,43.8,62.8,0.0,5.7,19.0,0.241
2014-06-05,81.1,46.1,65.6,0.0,8.0,25.9,0.248
2014-06-06,81.3,49.3,66.8,0.0,7.8,27.5,0.253
2014-06-07,82.9,49.6,68.2,0.0,7.5,25.9,0.265
2014-06-08,84.5,52.2,69.3,0.0,9.2,28.6,0.276
2014-06-09,83.5,51.1,69.1,0.0,9.1,27.7,0.271
2014-06-10,83.8,50.5,69.2,0.0,9.1,28.6,0.268
2014-06-11,78.8,48.8,65.6,0.0,10.2,32.0,0.267
2014-06-12,69.4,49.6,59.5,0.0,14.0,43.8,0.254
2014-06-13,66.0,45.8,56.6,0.0,11.0,34.4,0.233
2014-06-14,68.9,41.6,56.6,0.0,7.6,26.2,0.199
2014-06-15,68.0,42.4,56.7,1.0,11.2,33.3,0.233
2014-06-16,60.8,43.5,52.7,0.0,12.5,39.4,0.206
2014-06-17,65.5,41.5,53.0,0.0,7.4,27.7,0.204
2014-06-18,73.5,39.5,57.9,0.0,7.8,28.0,0.249
2014-06-19,76.2,42.2,61.6,0.0,9.1,30.2,0.255
2014-06-20,75.7,46.9,63.4,0.0,10.7,34.0,0.264
2014-06-21,75.7,47.5,63.0,0.0,11.1,35.1,0.267
2014-06-22,77.2,44.2,63.2,0.0,8.0,30.0,0.257
2014-06-23,78.6,47.7,65.0,0.0,8.8,28.6,0.262
2014-06-24,75.2,51.8,64.6,0.0,8.9,30.6,0.247
2014-06-25,70.9,49.0,59.4,0.0,12.5,39.6,0.197
2014-06-26,58.6,48.3,53.1,5.0,11.0,33.3,0.117
2014-06-27,69.3,45.0,58.4,0.0,9.9,33.3,0.210
2014-06-28,75.8,45.1,62.9,0.0,9.2,31.1,0.246
2014-06-29,83.6,48.5,68.1,0.0,7.8,26.2,0.262
2014-06-30,92.0,52.2,73.8,0.0,6.9,21.5,0.284
2014-07-01,89.2,55.1,72.8,0.0,8.7,32.9,0.261
2014-07-02,83.2,54.2,70.3,0.0,9.8,32.0,0.276
2014-07-03,83.2,53.2,69.8,0.0,9.6,30.4,0.273
2014-07-04,81.2,51.7,68.3,0.0,11.8,36.5,0.285
2014-07-05,82.6,51.3,68.8,0.0,9.8,31.1,0.281
2014-07-06,87.9,50.6,71.5,0.0,8.1,25.9,0.275
2014-07-07,90.2,55.4,73.7,0.0,6.1,27.7,0.245
2014-07-08,83.8,63.5,73.8,1.0,6.2,27.1,0.223
2014-07-09,84.7,58.7,72.4,0.0,9.4,31.1,0.266
2014-07-10,83.1,55.6,69.9,0.0,8.6,27.3,0.263
2014-07-11,76.6,57.9,66.9,3.0,7.9,24.4,0.191
2014-07-12,84.7,55.1,71.0,0.0,7.2,23.3,0.242
2014-07-13,89.4,56.8,74.9,0.0,9.4,29.5,0.269
2014-07-14,92.4,58.5,75.9,0.0,10.9,31.1,0.288
2014-07-15,83.3,63.1,72.6,0.0,8.8,25.9,0.207
2014-07-16,81.9,57.5,70.9,2.0,6.4,21.9,0.210
2014-07-17,84.0,59.9,71.1,3.0,7.7,25.1,0.212
2014-07-18,82.8,57.0,70.8,1.0,7.3,23.5,0.222
2014-07-19,84.8,56.8,71.0,2.0,7.9,21.7,0.218
2014-07-20,77.0,59.3,66.5,3.0,10.3,28.9,0.177
2014-07-21,70.9,56.1,61.9,14.0,9.4,29.1,0.142
2014-07-22,74.3,49.9,61.9,4.0,11.0,31.5,0.180
2014-07-23,72.4,49.0,61.2,0.0,11.1,35.1,0.228
2014-07-24,80.2,47.2,65.3,0.0,6.5,19.2,0.241
2014-07-25,80.5,50.1,67.1,0.0,8.5,25.9,0.251
2014-07-26,83.7,50.5,68.8,0.0,8.6,26.8,0.257
2014-07-27,84.9,54.9,71.0,0.0,7.7,27.1,0.256
2014-07-28,84.5,58.0,70.5,0.0,9.3,31.3,0.229
2014-07-29,83.8,57.7,71.3,2.0,7.8,25.3,0.228
2014-07-30,84.9,57.2,72.3,1.0,5.2,22.1,0.216
2014-07-31,86.8,57.7,73.1,1.0,7.9,24.4,0.232
2014-08-01,86.4,55.8,72.6,1.0,10.4,29.1,0.256
2014-08-02,84.7,55.0,71.4,0.0,10.0,32.0,0.261
2014-08-03,81.1,56.3,67.7,1.0,8.1,28.2,0.184
2014-08-04,73.8,57.3,63.7,11.0,4.2,19.2,0.094
2014-08-05,62.0,54.3,56.8,24.0,3.2,18.8,0.040
2014-08-06,73.0,52.9,61.6,10.0,4.2,21.9,0.143
2014-08-07,80.2,52.2,66.3,1.0,4.9,17.9,0.198
2014-08-08,78.0,54.1,66.7,1.0,8.8,26.4,0.210
2014-08-09,79.0,51.2,66.2,0.0,7.8,25.7,0.220
2014-08-10,79.0,51.7,64.9,2.0,5.7,18.6,0.160
2014-08-11,78.7,54.6,66.2,4.0,5.5,21.5,0.177
2014-08-12,72.0,51.6,61.7,2.0,13.8,41.4,0.209
2014-08-13,65.7,49.2,58.3,0.0,12.4,38.5,0.169
2014-08-14,70.8,47.0,59.8,0.0,9.8,31.1,0.196
2014-08-15,75.7,47.5,62.9,0.0,7.6,24.4,0.212
2014-08-16,78.4,47.4,64.2,0.0,8.3,26.8,0.224
2014-08-17,78.2,46.1,63.9,0.0,8.3,26.4,0.225
2014-08-18,77.5,47.3,63.5,0.0,8.5,27.3,0.223
2014-08-19,77.2,51.1,63.7,1.0,9.4,27.1,0.213
2014-08-20,73.4,49.8,61.9,0.0,9.7,30.6,0.198
2014-08-21,74.6,49.6,62.5,0.0,9.4,30.0,0.200
2014-08-22,71.8,52.0,61.1,0.0,10.7,34.7,0.202
2014-08-23,77.1,47.7,62.8,0.0,5.5,17.2,0.199
2014-08-24,76.0,48.1,62.9,0.0,9.2,29.1,0.213
2014-08-25,71.1,49.9,60.7,3.0,5.4,19.9,0.180
2014-08-26,78.2,49.3,63.9,0.0,4.9,18.8,0.197
2014-08-27,80.5,50.3,65.9,0.0,6.4,23.9,0.202
2014-08-28,81.3,51.7,67.1,0.0,8.2,26.6,0.208
2014-08-29,76.7,51.8,65.1,0.0,9.7,28.9,0.162
2014-08-30,76.1,53.9,64.6,0.0,11.2,34.9,0.216
2014-08-31,76.6,50.7,64.2,0.0,7.9,26.4,0.200
2014-09-01,83.9,50.2,67.0,0.0,6.5,21.0,0.211
2014-09-02,80.2,52.1,66.3,0.0,9.5,30.4,0.216
2014-09-03,81.0,49.5,65.9,0.0,6.7,20.1,0.208
2014-09-04,79.8,50.9,64.6,0.0,7.7,25.9,0.217
2014-09-05,79.6,49.5,64.5,0.0,5.4,20.4,0.207
2014-09-06,77.6,48.7,64.1,0.0,9.5,30.0,0.204
2014-09-07,77.6,47.2,63.2,0.0,10.7,31.8,0.207
2014-09-08,72.7,47.2,60.1,1.0,10.8,34.7,0.189
2014-09-09,74.7,45.2,60.6,0.0,8.4,27.7,0.188
2014-09-10,82.0,47.2,64.9,0.0,5.5,16.3,0.195
2014-09-11,82.2,48.5,66.1,0.0,5.2,21.3,0.191
2014-09-12,81.2,50.0,65.7,0.0,9.5,30.2,0.209
2014-09-13,79.1,50.3,65.2,0.0,9.1,29.8,0.190
2014-09-14,79.1,50.1,65.1,0.0,9.5,28.0,0.196
2014-09-15,77.9,50.7,64.1,1.0,11.5,37.6,0.173
2014-09-16,76.9,51.7,64.0,0.0,10.9,33.1,0.199
2014-09-17,74.7,52.9,62.5,0.0,13.0,40.3,0.199
2014-09-18,61.7,50.1,54.7,10.0,9.0,27.1,0.090
2014-09-19,78.6,46.9,62.2,0.0,8.7,28.4,0.170
2014-09-20,79.8,50.4,63.9,0.0,5.5,20.6,0.164
2014-09-21,67.4,53.4,59.9,8.0,4.7,18.1,0.093
2014-09-22,73.1,47.0,60.3,0.0,8.6,26.8,0.153
2014-09-23,71.0,48.3,59.0,0.0,11.0,33.8,0.157
2014-09-24,69.7,47.8,57.4,0.0,13.4,40.5,0.160
2014-09-25,51.1,40.5,47.5,10.0,8.4,33.1,0.044
2014-09-26,58.2,38.1,47.3,1.0,5.8,20.4,0.102
2014-09-27,55.1,42.0,47.7,9.0,6.8,23.7,0.082
2014-09-28,53.8,41.6,46.0,12.0,4.3,12.8,0.057
2014-09-29,63.3,37.0,50.2,0.0,6.5,21.5,0.123
2014-09-30,64.2,40.3,52.5,0.0,7.3,21.3,0.123
2014-10-01,63.7,43.4,51.7,0.0,10.2,34.4,0.154
2014-10-02,72.6,39.9,55.1,0.0,6.2,16.8,0.145
2014-10-03,77.1,44.1,59.2,0.0,6.2,16.1,0.151
2014-10-04,79.1,46.9,61.2,0.0,5.8,15.0,0.156
2014-10-05,80.2,47.8,62.2,0.0,5.9,17.7,0.164
2014-10-06,79.6,47.1,62.2,0.0,5.7,14.5,0.150
2014-10-07,76.6,46.0,61.0,0.0,8.1,23.3,0.148
2014-10-08,72.4,43.4,58.5,0.0,8.4,25.9,0.148
2014-10-09,68.2,43.4,55.5,0.0,6.3,20.6,0.129
2014-10-10,71.5,41.8,56.5,0.0,4.7,16.1,0.128
2014-10-11,72.2,45.1,57.5,0.0,7.2,25.1,0.134
2014-10-12,68.5,43.6,54.5,0.0,10.3,32.4,0.155
2014-10-13,73.4,44.1,57.8,0.0,8.1,25.1,0.151
2014-10-14,63.5,44.9,52.4,3.0,14.6,46.1,0.118
2014-10-15,47.5,39.4,43.3,15.0,15.8,48.3,0.039
2014-10-16,56.8,37.1,46.8,0.0,7.7,25.3,0.092
2014-10-17,54.0,39.0,45.9,0.0,8.1,27.7,0.069
2014-10-18,65.5,35.0,49.0,0.0,4.8,17.9,0.102
2014-10-19,63.1,36.7,49.6,0.0,8.9,27.7,0.111
2014-10-20,53.7,38.6,44.3,9.0,13.2,40.3,0.056
2014-10-21,53.8,34.3,42.7,0.0,5.0,18.8,0.081
2014-10-22,57.8,35.5,46.1,0.0,8.4,26.6,0.084
2014-10-23,48.7,42.5,45.2,5.0,4.3,22.1,0.033
2014-10-24,61.5,39.0,49.3,0.0,11.6,36.7,0.106
2014-10-25,45.0,39.3,41.9,19.0,14.5,45.2,0.019
2014-10-26,49.9,36.1,41.6,4.0,8.7,30.9,0.072
2014-10-27,55.0,32.6,42.3,0.0,5.9,15.2,0.078
2014-10-28,61.3,34.1,46.2,0.0,5.4,18.6,0.087
2014-10-29,63.1,37.6,49.2,0.0,5.9,17.7,0.083
2014-10-30,61.9,38.8,49.1,0.0,8.7,27.1,0.085
2014-10-31,45.7,34.6,40.7,13.0,12.1,39.4,0.034
2014-11-01,39.8,28.6,34.2,17.0,7.8,23.3,0.027
2014-11-02,43.9,24.1,33.1,0.0,6.6,20.6,0.060
2014-11-03,50.5,28.5,37.2,0.0,6.0,18.8,0.069
2014-11-04,57.0,29.7,41.5,0.0,4.9,13.0,0.068
2014-11-05,60.4,35.2,45.2,0.0,6.6,18.8,0.078
2014-11-06,59.6,38.8,47.5,0.0,10.1,32.0,0.084
2014-11-07,61.9,33.8,46.9,0.0,5.1,16.3,0.078
2014-11-08,64.9,39.2,49.6,0.0,5.7,15.4,0.077
2014-11-09,62.8,37.3,48.9,0.0,7.4,23.5,0.078
2014-11-10,60.0,35.7,46.3,0.0,3.7,12.3,0.072
2014-11-11,53.1,32.9,42.2,0.0,7.1,23.7,0.060
2014-11-12,49.7,31.9,40.2,1.0,4.3,16.3,0.050
2014-11-13,41.6,36.1,39.2,20.0,7.1,32.2,0.015
2014-11-14,44.2,37.0,40.1,6.0,9.6,30.0,0.033
2014-11-15,45.1,32.2,38.1,0.0,8.6,26.2,0.044
2014-11-16,41.3,27.1,32.1,0.0,10.2,27.7,0.064
2014-11-17,48.2,25.7,33.2,0.0,6.4,17.7,0.073
2014-11-18,50.7,26.6,37.1,0.0,6.2,17.0,0.061
2014-11-19,43.5,34.4,36.8,11.0,7.8,30.9,0.037
2014-11-20,39.3,31.4,35.7,19.0,6.0,25.1,0.013
2014-11-21,42.6,26.2,34.6,0.0,5.9,21.9,0.035
2014-11-22,41.7,28.9,36.1,17.0,12.7,43.4,0.015
2014-11-23,44.8,25.0,32.8,0.0,5.2,18.3,0.038
2014-11-24,48.9,27.9,35.3,0.0,5.0,15.9,0.055
2014-11-25,53.8,28.9,38.8,0.0,3.4,13.9,0.055
2014-11-26,58.6,31.5,42.9,0.0,4.7,19.9,0.062
2014-11-27,54.1,37.2,43.3,0.0,7.3,24.6,0.061
2014-11-28,48.2,33.4,38.6,6.0,12.4,40.3,0.059
2014-11-29,38.1,32.8,35.1,21.0,7.8,35.1,0.015
2014-11-30,39.8,31.6,34.5,19.0,5.8,19.9,0.023
2014-12-01,44.2,30.7,37.2,10.0,5.4,17.7,0.024
2014-12-02,36.9,28.8,32.8,17.0,6.4,31.8,0.010
2014-12-03,41.0,37.4,39.2,24.0,12.3,51.0,0.008
2014-12-04,42.6,36.2,39.7,17.0,9.4,33.6,0.016
2014-12-05,43.3,34.9,39.0,13.0,6.9,31.5,0.017
2014-12-06,43.7,38.4,41.2,15.0,9.7,31.5,0.017
2014-12-07,50.0,32.5,40.0,0.0,5.4,18.8,0.038
2014-12-08,48.1,31.0,39.1,2.0,6.2,16.1,0.031
2014-12-09,49.5,35.0,41.0,0.0,3.2,12.3,0.031
2014-12-10,48.3,32.0,38.7,7.0,12.8,41.2,0.041
2014-12-11,42.6,30.4,35.4,24.0,17.0,65.5,0.012
2014-12-12,33.2,27.9,30.5,13.0,6.1,20.8,0.018
2014-12-13,36.5,18.5,27.4,1.0,4.3,10.5,0.033
2014-12-14,34.4,13.8,23.7,4.0,4.9,19.0,0.027
2014-12-15,31.4,24.6,27.9,19.0,5.8,24.6,0.012
2014-12-16,34.2,28.1,30.8,18.0,10.5,30.4,0.019
2014-12-17,32.3,29.8,30.9,23.0,7.0,23.7,0.012
2014-12-18,36.1,28.3,30.9,0.0,5.2,17.9,0.022
2014-12-19,35.3,27.3,31.7,15.0,7.2,30.0,0.013
2014-12-20,36.0,33.0,34.2,20.0,9.1,27.5,0.011
2014-12-21,37.6,33.8,35.6,6.0,5.1,20.1,0.012
2014-12-22,44.1,29.7,35.0,0.0,5.9,18.1,0.038
2014-12-23,43.2,29.2,33.7,0.0,5.9,17.0,0.037
2014-12-24,38.4,23.9,31.9,7.0,16.3,49.2,0.014
2014-12-25,30.6,14.5,22.4,0.0,10.9,32.2,0.029
2014-12-26,29.2,13.3,20.5,0.0,8.4,24.6,0.030
2014-12-27,34.7,12.3,22.8,0.0,6.2,17.0,0.034
2014-12-28,36.5,21.6,27.4,0.0,5.5,17.2,0.036
2014-12-29,32.2,17.2,24.2,4.0,6.1,26.6,0.029
2014-12-30,22.0,15.1,18.2,2.0,15.4,46.8,0.032
2014-12-31,27.3,11.4,17.9,0.0,13.0,43.4,0.038
2015-01-01,30.3,10.4,18.5,0.0,7.1,22.4,0.034
2015-01-02,35.7,11.1,21.7,0.0,6.1,14.1,0.036
2015-01-03,42.8,15.4,27.1,0.0,4.5,11.6,0.041
2015-01-04,45.8,24.5,31.8,0.0,3.3,10.5,0.042
2015-01-05,44.7,24.2,32.7,0.0,6.7,19.7,0.039
2015-01-06,45.0,28.9,34.6,0.0,6.9,19.9,0.044
2015-01-07,44.1,26.3,33.3,0.0,6.4,15.0,0.044
2015-01-08,50.3,24.4,32.8,0.0,5.3,13.6,0.046
2015-01-09,45.1,27.9,34.7,0.0,4.3,9.2,0.032
2015-01-10,46.5,26.8,35.3,0.0,3.6,11.9,0.042
2015-01-11,45.1,25.3,34.7,0.0,5.8,16.3,0.045
2015-01-12,43.3,22.2,32.7,0.0,6.1,16.6,0.041
2015-01-13,39.4,25.3,30.1,0.0,8.8,27.5,0.038
2015-01-14,43.1,19.8,29.2,0.0,6.1,18.6,0.045
2015-01-15,41.9,18.6,31.0,0.0,4.8,19.7,0.037
2015-01-16,39.3,27.9,33.5,3.0,5.5,25.7,0.022
2015-01-17,47.6,30.4,38.1,0.0,4.7,19.5,0.044
2015-01-18,46.7,34.3,40.3,0.0,8.9,26.4,0.029
2015-01-19,49.4,31.0,39.6,0.0,3.9,12.8,0.049
2015-01-20,46.1,28.9,34.8,0.0,6.1,20.8,0.044
2015-01-21,45.4,28.2,33.8,0.0,7.3,21.5,0.055
2015-01-22,47.4,28.0,34.8,1.0,6.3,18.1,0.049
2015-01-23,49.6,28.9,36.2,0.0,7.7,23.7,0.066
2015-01-24,53.0,31.5,38.5,0.0,8.3,28.6,0.069
2015-01-25,55.3,32.2,39.9,0.0,8.0,27.3,0.071
