latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.175747,-121.93547,438.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-09-28,68.2,53.7,59.7,5.0,6.5,15.4,0.087
2014-09-29,74.4,49.2,62.1,0.0,4.3,15.0,0.136
2014-09-30,77.0,49.9,64.2,0.0,11.8,25.9,0.178
2014-10-01,81.5,50.1,65.5,0.0,8.9,22.4,0.200
2014-10-02,83.4,53.2,66.9,0.0,7.9,16.6,0.177
2014-10-03,88.5,57.6,71.3,0.0,7.6,15.9,0.185
2014-10-04,91.0,58.2,72.9,0.0,6.7,16.6,0.183
2014-10-05,92.8,60.0,74.6,0.0,6.9,17.0,0.191
2014-10-06,91.8,58.3,74.3,0.0,6.9,14.8,0.177
2014-10-07,89.6,57.4,72.8,0.0,6.3,13.6,0.168
2014-10-08,86.7,58.8,73.0,0.0,6.8,18.1,0.169
2014-10-09,82.3,53.2,67.8,0.0,5.8,17.2,0.154
2014-10-10,84.4,53.4,68.3,0.0,6.9,19.5,0.161
2014-10-11,84.9,56.8,70.3,0.0,10.3,20.8,0.191
2014-10-12,84.7,58.5,70.0,0.0,10.0,25.9,0.223
2014-10-13,84.9,58.6,70.9,0.0,10.1,21.7,0.224
2014-10-14,74.0,57.1,65.7,1.0,17.8,39.4,0.160
2014-10-15,66.8,53.1,58.6,11.0,15.6,35.8,0.086
2014-10-16,69.0,48.3,58.6,0.0,6.5,16.8,0.108
2014-10-17,66.9,51.0,58.3,0.0,8.5,21.7,0.081
2014-10-18,75.3,51.2,62.0,0.0,7.1,19.9,0.119
2014-10-19,76.0,48.7,62.8,0.0,9.1,21.0,0.143
2014-10-20,63.6,49.0,58.3,11.0,13.2,30.2,0.062
2014-10-21,63.6,44.2,53.0,0.0,5.9,16.6,0.086
2014-10-22,68.2,46.6,58.0,0.0,5.9,15.2,0.089
2014-10-23,58.7,53.8,56.5,17.0,9.1,18.3,0.034
2014-10-24,72.1,47.8,60.2,0.0,12.5,26.6,0.131
2014-10-25,58.9,52.8,56.6,18.0,23.3,51.0,0.058
2014-10-26,61.0,43.2,52.8,2.0,8.7,21.9,0.096
2014-10-27,64.4,42.5,52.5,0.0,6.0,14.5,0.094
2014-10-28,70.0,44.6,55.6,0.0,5.6,12.8,0.088
2014-10-29,72.1,49.3,59.5,0.0,6.6,13.0,0.085
2014-10-30,72.6,50.9,61.5,0.0,10.8,23.7,0.117
2014-10-31,60.2,50.1,55.0,18.0,13.6,25.7,0.047
2014-11-01,54.6,41.5,49.4,11.0,4.5,14.5,0.042
2014-11-02,61.9,39.8,49.0,0.0,8.8,21.7,0.094
2014-11-03,63.6,42.0,50.5,0.0,6.4,14.3,0.082
2014-11-04,64.9,41.3,52.8,0.0,5.4,16.3,0.068
2014-11-05,73.6,49.2,58.9,0.0,6.9,13.6,0.086
2014-11-06,70.5,48.4,58.1,0.0,7.4,18.3,0.094
2014-11-07,71.2,46.4,57.5,0.0,6.3,15.4,0.092
2014-11-08,74.4,50.1,60.4,0.0,6.7,13.4,0.092
2014-11-09,72.7,48.9,59.3,0.0,6.4,11.2,0.078
2014-11-10,70.3,44.9,55.4,0.0,7.7,19.2,0.093
2014-11-11,63.6,40.7,51.5,0.0,5.2,13.2,0.068
2014-11-12,59.5,40.5,50.0,3.0,4.5,13.0,0.051
2014-11-13,54.6,48.3,50.9,12.0,6.8,17.9,0.026
2014-11-14,59.4,45.6,51.9,0.0,6.8,17.4,0.047
2014-11-15,58.2,39.8,48.1,0.0,6.3,14.1,0.053
2014-11-16,57.8,34.9,44.4,0.0,7.2,15.2,0.067
2014-11-17,61.5,35.3,45.7,0.0,8.1,17.0,0.089
2014-11-18,60.9,38.5,47.7,0.0,8.1,16.8,0.071
2014-11-19,53.7,45.9,47.9,11.0,6.1,27.5,0.039
2014-11-20,48.5,43.0,46.9,10.0,9.2,13.9,0.013
2014-11-21,51.4,40.1,46.2,12.0,14.4,30.0,0.026
2014-11-22,54.6,38.9,48.5,13.0,16.8,37.1,0.034
2014-11-23,57.4,38.7,45.4,0.0,6.3,14.1,0.053
2014-11-24,61.1,38.4,47.2,0.0,6.5,13.4,0.070
2014-11-25,62.3,38.6,48.3,0.0,5.0,10.3,0.056
2014-11-26,65.8,40.3,50.8,0.0,5.4,11.2,0.060
2014-11-27,62.5,44.6,51.1,0.0,6.4,13.6,0.057
2014-11-28,56.3,41.9,48.0,11.0,10.8,25.3,0.054
2014-11-29,52.6,47.6,49.4,21.0,13.9,29.1,0.019
2014-11-30,54.3,47.2,50.2,8.0,7.8,14.5,0.026
2014-12-01,56.4,46.7,50.7,11.0,3.8,13.4,0.025
2014-12-02,52.4,43.6,48.4,15.0,6.7,17.7,0.016
2014-12-03,54.9,50.3,53.0,19.0,20.4,49.7,0.011
2014-12-04,57.0,50.7,52.8,9.0,10.5,23.7,0.024
2014-12-05,58.2,50.0,53.3,14.0,18.4,40.0,0.025
2014-12-06,56.0,49.3,53.9,15.0,17.0,38.9,0.019
2014-12-07,59.6,46.2,51.6,0.0,6.8,15.7,0.037
2014-12-08,57.1,49.0,53.2,2.0,8.1,16.8,0.030
2014-12-09,58.5,44.2,51.4,0.0,5.4,9.8,0.028
2014-12-10,56.7,42.8,50.1,10.0,17.1,35.6,0.040
2014-12-11,51.0,43.3,48.0,24.0,29.6,74.7,0.020
2014-12-12,46.5,42.5,44.1,15.0,9.7,21.0,0.015
2014-12-13,50.9,34.0,43.2,0.0,5.4,13.6,0.041
2014-12-14,47.9,34.0,40.8,2.0,6.7,16.8,0.033
2014-12-15,43.0,39.6,41.9,18.0,6.9,19.2,0.011
2014-12-16,48.8,42.2,44.9,23.0,12.9,32.2,0.019
2014-12-17,47.8,43.4,45.3,21.0,12.1,25.3,0.015
2014-12-18,50.5,42.9,46.3,4.0,9.0,19.9,0.033
2014-12-19,48.9,45.6,46.6,24.0,16.5,34.9,0.020
2014-12-20,49.1,46.4,47.9,24.0,13.5,28.6,0.011
2014-12-21,54.3,47.1,50.8,16.0,9.4,19.2,0.015
2014-12-22,63.2,44.3,51.9,0.0,7.9,18.3,0.051
2014-12-23,64.2,44.8,51.1,0.0,7.5,16.1,0.057
2014-12-24,50.6,39.4,44.6,6.0,15.5,34.7,0.023
2014-12-25,49.6,33.6,40.4,0.0,11.8,25.1,0.056
2014-12-26,51.0,29.5,38.2,0.0,9.2,21.0,0.056
2014-12-27,47.6,30.0,37.7,0.0,6.3,13.9,0.047
2014-12-28,49.3,29.3,38.0,0.0,3.8,10.5,0.041
2014-12-29,44.8,26.8,34.8,0.0,7.9,15.7,0.035
2014-12-30,44.8,30.4,36.4,0.0,14.1,31.3,0.082
2014-12-31,50.9,27.9,36.7,0.0,9.3,19.7,0.075
2015-01-01,51.9,29.1,37.5,0.0,7.1,14.3,0.058
2015-01-02,48.8,28.0,36.4,0.0,5.0,11.6,0.044
2015-01-03,50.1,31.2,38.5,0.0,4.1,10.3,0.044
2015-01-04,53.9,31.2,40.7,0.0,4.9,12.3,0.043
2015-01-05,60.1,35.1,45.0,0.0,5.9,13.2,0.047
2015-01-06,64.5,39.0,48.6,0.0,7.4,17.0,0.060
2015-01-07,65.9,42.7,50.6,0.0,7.9,16.6,0.069
2015-01-08,62.7,39.5,49.1,0.0,7.6,15.0,0.058
2015-01-09,61.7,41.7,49.4,0.0,6.2,11.6,0.051
2015-01-10,58.4,38.9,48.1,0.0,5.0,9.6,0.041
2015-01-11,58.5,37.4,46.8,0.0,4.7,10.3,0.046
2015-01-12,58.4,36.4,46.2,0.0,9.4,19.5,0.055
2015-01-13,58.9,40.2,46.5,0.0,7.9,16.8,0.069
2015-01-14,55.5,34.6,43.1,0.0,7.8,14.8,0.056
2015-01-15,54.5,34.5,44.2,0.0,6.9,15.9,0.043
2015-01-16,51.7,43.4,46.5,8.0,8.2,20.6,0.031
2015-01-17,57.3,43.3,49.9,0.0,9.1,19.2,0.032
2015-01-18,56.4,47.3,52.4,6.0,11.2,24.2,0.027
2015-01-19,58.8,40.2,49.0,0.0,5.9,16.3,0.061
2015-01-20,59.6,38.3,46.6,0.0,7.5,17.2,0.067
2015-01-21,60.1,38.4,46.7,0.0,7.5,16.1,0.075
2015-01-22,58.2,39.8,46.3,0.0,7.2,15.2,0.064
2015-01-23,66.4,41.5,51.2,0.0,8.3,18.1,0.092
2015-01-24,71.3,46.5,55.8,0.0,8.9,19.0,0.109
2015-01-25,69.9,47.3,55.7,0.0,8.8,19.0,0.092
