latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.23023,-122.49284,1735.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-02-13,42.4,33.7,37.4,11.0,5.8,27.3,0.021
2014-02-14,41.2,37.6,39.8,19.0,7.2,32.0,0.013
2014-02-15,40.4,31.9,38.3,16.0,9.3,52.3,0.012
2014-02-16,39.5,22.5,31.1,0.0,5.8,24.8,0.053
2014-02-17,43.5,26.4,34.5,0.0,9.2,31.5,0.053
2014-02-18,45.8,30.9,36.5,4.0,9.4,41.6,0.061
2014-02-19,37.4,22.1,30.0,3.0,7.0,30.6,0.058
2014-02-20,46.2,25.6,34.0,0.0,4.1,18.8,0.072
2014-02-21,44.0,26.9,34.2,0.0,4.7,17.0,0.061
2014-02-22,49.4,25.6,35.8,0.0,4.3,13.4,0.083
2014-02-23,50.7,25.7,37.8,0.0,4.3,17.2,0.085
2014-02-24,54.0,33.9,42.5,0.0,4.0,14.1,0.087
2014-02-25,52.1,35.7,42.6,0.0,8.5,28.2,0.096
2014-02-26,37.4,32.6,35.0,16.0,7.8,45.6,0.026
2014-02-27,35.6,28.7,32.4,18.0,5.8,27.5,0.017
2014-02-28,36.2,31.0,33.2,11.0,6.6,26.2,0.026
2014-03-01,40.3,31.4,34.3,4.0,7.7,23.3,0.040
2014-03-02,37.5,33.4,35.2,24.0,7.2,27.3,0.013
2014-03-03,37.6,34.0,35.5,24.0,6.7,43.0,0.018
2014-03-04,45.3,34.5,38.3,1.0,5.1,20.6,0.051
2014-03-05,43.1,36.6,39.2,17.0,7.7,46.1,0.020
2014-03-06,39.9,29.1,34.8,12.0,6.9,37.8,0.044
2014-03-07,51.4,26.2,38.1,0.0,3.2,13.4,0.093
2014-03-08,53.5,32.8,42.2,5.0,5.7,23.7,0.086
2014-03-09,39.7,37.1,38.9,24.0,6.1,28.0,0.013
2014-03-10,41.1,29.2,35.2,9.0,8.6,32.2,0.075
2014-03-11,47.2,25.6,35.1,0.0,6.7,27.7,0.099
2014-03-12,54.5,28.0,39.6,0.0,3.4,17.9,0.114
2014-03-13,55.8,26.8,41.3,0.0,4.7,17.9,0.111
2014-03-14,52.4,30.8,40.4,1.0,5.1,20.6,0.106
2014-03-15,59.5,31.0,45.2,0.0,4.6,16.8,0.126
2014-03-16,57.3,36.6,46.3,0.0,10.3,35.8,0.134
2014-03-17,39.2,26.5,32.8,3.0,8.6,32.2,0.080
2014-03-18,48.8,25.8,35.7,0.0,5.4,21.0,0.108
2014-03-19,54.0,26.0,39.8,0.0,3.8,15.2,0.118
2014-03-20,53.3,27.7,39.3,0.0,5.3,18.1,0.115
2014-03-21,52.7,29.2,39.4,0.0,6.8,27.3,0.124
2014-03-22,53.7,26.9,39.7,0.0,4.1,14.1,0.125
2014-03-23,56.3,27.5,41.7,0.0,2.8,11.2,0.128
2014-03-24,56.9,33.4,44.6,0.0,7.9,26.8,0.140
2014-03-25,38.6,29.7,34.3,13.0,5.9,30.6,0.039
2014-03-26,36.1,26.8,30.2,18.0,5.6,32.4,0.038
2014-03-27,38.7,26.3,31.4,9.0,8.5,28.4,0.057
2014-03-28,38.2,31.8,34.7,24.0,7.1,44.3,0.024
2014-03-29,40.2,26.2,34.4,6.0,8.1,38.3,0.070
2014-03-30,38.3,24.0,29.6,4.0,7.6,27.3,0.071
2014-03-31,29.1,22.1,26.0,15.0,9.6,45.2,0.021
2014-04-01,31.7,19.2,25.3,5.0,6.8,23.5,0.060
2014-04-02,40.0,14.7,29.0,3.0,3.6,14.8,0.096
2014-04-03,36.6,26.2,30.6,9.0,8.7,28.0,0.052
2014-04-04,38.7,26.8,31.8,9.0,4.2,14.3,0.089
2014-04-05,44.4,21.5,33.4,0.0,6.1,21.9,0.082
2014-04-06,54.9,28.7,41.6,0.0,5.4,20.8,0.114
2014-04-07,64.1,31.0,48.5,0.0,3.6,12.8,0.161
2014-04-08,60.9,40.0,50.4,1.0,5.9,21.5,0.147
2014-04-09,61.7,39.3,51.0,0.0,4.8,20.6,0.157
2014-04-10,63.9,37.7,51.2,0.0,2.7,13.9,0.160
2014-04-11,65.6,36.2,51.6,0.0,3.6,14.1,0.165
2014-04-12,64.8,37.0,50.5,0.0,7.4,27.5,0.175
2014-04-13,62.5,32.8,47.6,0.0,3.8,15.2,0.164
2014-04-14,65.1,34.3,51.2,0.0,4.0,19.9,0.165
2014-04-15,56.3,35.7,46.2,0.0,6.3,25.1,0.136
2014-04-16,58.4,34.2,46.1,0.0,6.7,25.7,0.150
2014-04-17,59.1,36.3,44.9,4.0,10.2,34.9,0.117
2014-04-18,60.9,32.0,45.9,0.0,4.8,17.2,0.154
2014-04-19,55.7,36.6,45.3,0.0,8.9,32.4,0.152
2014-04-20,62.6,31.6,48.3,0.0,3.5,13.4,0.171
2014-04-21,53.9,35.8,46.1,9.0,12.2,42.3,0.107
2014-04-22,41.3,26.9,33.9,8.0,9.7,33.8,0.105
2014-04-23,45.7,27.2,36.7,4.0,7.0,25.7,0.067
2014-04-24,47.3,32.5,39.2,9.0,7.8,41.6,0.073
2014-04-25,39.8,26.9,32.9,14.0,4.8,23.0,0.081
2014-04-26,44.8,23.1,33.9,4.0,8.5,28.0,0.102
2014-04-27,45.6,29.4,35.2,11.0,8.5,30.0,0.091
2014-04-28,54.5,24.2,40.1,0.0,4.2,17.2,0.155
2014-04-29,64.3,31.8,49.4,0.0,6.4,22.4,0.183
2014-04-30,68.9,38.0,54.8,0.0,8.0,28.9,0.205
2014-05-01,69.2,45.4,58.0,0.0,6.1,20.8,0.205
2014-05-02,66.3,46.4,56.0,0.0,8.9,30.0,0.194
2014-05-03,58.4,37.2,47.6,0.0,8.6,32.2,0.164
2014-05-04,51.2,36.1,42.6,1.0,10.6,35.8,0.099
2014-05-05,46.4,30.4,37.6,10.0,7.8,31.1,0.109
2014-05-06,51.5,29.1,39.9,0.0,8.6,31.5,0.146
2014-05-07,58.9,30.6,44.9,0.0,5.6,21.0,0.172
2014-05-08,44.8,38.6,41.9,10.0,8.4,37.6,0.044
2014-05-09,50.3,33.2,40.7,4.0,9.5,33.3,0.120
2014-05-10,44.9,29.2,37.1,4.0,10.4,37.6,0.124
2014-05-11,59.6,28.1,44.5,0.0,6.3,22.1,0.184
2014-05-12,64.5,34.1,50.8,0.0,4.7,15.0,0.190
2014-05-13,70.9,40.8,56.7,0.0,4.9,19.7,0.206
2014-05-14,75.1,44.2,61.7,0.0,4.1,15.7,0.223
2014-05-15,71.5,51.6,61.3,0.0,6.9,25.1,0.197
2014-05-16,70.0,42.1,57.5,0.0,6.7,25.3,0.222
2014-05-17,66.0,40.9,52.5,0.0,9.8,35.6,0.207
2014-05-18,53.1,38.6,45.2,3.0,8.3,31.1,0.146
2014-05-19,54.8,33.2,42.7,10.0,4.8,22.1,0.130
2014-05-20,59.3,36.1,47.2,0.0,8.7,31.5,0.160
2014-05-21,66.7,38.1,52.5,0.0,8.7,25.5,0.207
2014-05-22,71.4,42.7,57.9,0.0,4.7,18.8,0.200
2014-05-23,68.6,46.8,58.0,1.0,7.3,26.4,0.161
2014-05-24,72.8,45.1,59.1,0.0,5.8,23.5,0.221
2014-05-25,74.7,47.2,60.1,0.0,7.0,30.0,0.230
2014-05-26,70.8,44.0,57.0,0.0,6.4,25.5,0.220
2014-05-27,65.0,41.4,52.0,0.0,9.2,32.2,0.209
2014-05-28,55.7,34.1,44.8,0.0,7.7,28.6,0.182
2014-05-29,67.6,33.6,51.5,0.0,5.4,21.7,0.211
2014-05-30,67.3,38.8,54.8,0.0,6.2,21.9,0.221
2014-05-31,71.4,39.0,56.6,0.0,6.5,27.1,0.223
2014-06-01,73.3,42.9,59.5,0.0,4.3,16.8,0.216
2014-06-02,72.8,49.1,60.8,1.0,6.5,24.6,0.215
2014-06-03,71.8,48.2,58.9,3.0,5.4,18.3,0.196
2014-06-04,77.5,43.3,62.2,0.0,5.7,20.8,0.255
2014-06-05,80.5,48.5,64.8,0.0,6.7,24.8,0.258
2014-06-06,79.6,48.9,64.4,0.0,7.7,28.0,0.262
2014-06-07,78.4,49.5,63.5,0.0,8.3,30.9,0.263
2014-06-08,81.1,48.6,65.4,0.0,6.1,23.0,0.261
2014-06-09,82.0,50.8,65.8,1.0,8.5,30.2,0.265
2014-06-10,77.7,48.7,63.3,0.0,7.7,28.0,0.270
2014-06-11,80.9,48.3,65.3,0.0,7.4,28.0,0.263
2014-06-12,69.2,46.1,57.7,0.0,10.3,36.5,0.237
2014-06-13,61.1,38.8,50.2,0.0,8.9,29.3,0.184
2014-06-14,67.6,39.0,53.7,0.0,6.4,23.5,0.189
2014-06-15,68.8,42.0,54.6,1.0,8.4,32.0,0.221
2014-06-16,60.2,40.6,49.7,0.0,9.1,31.1,0.209
2014-06-17,59.0,33.9,47.0,0.0,7.5,28.6,0.199
2014-06-18,74.0,38.5,57.4,0.0,5.1,21.7,0.234
2014-06-19,76.1,46.1,62.3,0.0,6.6,26.2,0.243
2014-06-20,74.9,46.2,61.0,0.0,6.5,26.8,0.241
2014-06-21,74.7,45.4,60.8,0.0,7.1,27.1,0.245
2014-06-22,78.3,48.1,63.9,0.0,4.8,21.9,0.242
2014-06-23,79.5,49.8,64.7,1.0,8.1,31.1,0.251
2014-06-24,73.6,48.5,61.6,0.0,6.7,24.6,0.222
2014-06-25,61.9,48.5,55.7,9.0,6.5,23.3,0.093
2014-06-26,63.9,44.9,53.4,0.0,7.4,25.3,0.129
2014-06-27,68.9,48.8,57.1,0.0,8.7,30.0,0.174
2014-06-28,76.4,42.9,60.7,0.0,6.6,26.4,0.239
2014-06-29,80.6,47.2,64.5,0.0,7.0,25.5,0.259
2014-06-30,90.3,51.9,72.4,0.0,5.4,17.7,0.274
2014-07-01,90.0,56.6,74.8,0.0,5.5,24.6,0.264
2014-07-02,85.3,59.9,72.1,1.0,5.1,26.2,0.237
2014-07-03,84.4,55.0,70.6,0.0,4.9,22.8,0.246
2014-07-04,81.2,57.7,69.9,0.0,7.6,28.6,0.264
2014-07-05,82.7,57.6,70.4,0.0,6.6,25.1,0.271
2014-07-06,88.4,56.9,73.9,0.0,3.8,16.6,0.253
2014-07-07,92.7,58.4,77.0,0.0,3.8,18.1,0.257
2014-07-08,86.3,61.9,74.2,0.0,4.3,16.6,0.158
2014-07-09,86.4,63.3,73.9,1.0,6.7,25.1,0.234
2014-07-10,84.0,57.7,71.8,0.0,6.0,23.9,0.259
2014-07-11,77.5,57.9,67.3,3.0,4.7,23.5,0.202
2014-07-12,85.8,55.6,71.8,0.0,4.8,17.7,0.260
2014-07-13,89.0,57.4,74.6,0.0,6.5,26.6,0.269
2014-07-14,91.1,58.2,75.3,0.0,4.4,17.7,0.258
2014-07-15,89.0,60.4,75.4,0.0,5.7,20.6,0.234
2014-07-16,87.9,61.4,73.1,3.0,4.1,21.9,0.203
2014-07-17,86.8,61.3,72.6,0.0,3.0,17.9,0.210
2014-07-18,85.9,58.1,71.7,0.0,4.1,15.9,0.233
2014-07-19,88.5,56.8,73.2,0.0,5.4,16.6,0.252
2014-07-20,81.6,60.2,68.9,2.0,7.9,30.0,0.224
2014-07-21,71.6,54.9,60.6,11.0,8.6,31.1,0.164
2014-07-22,72.2,51.7,61.0,8.0,9.0,34.2,0.189
2014-07-23,67.4,48.8,57.8,0.0,9.5,34.4,0.173
2014-07-24,73.8,44.1,58.7,0.0,6.6,22.6,0.229
2014-07-25,79.0,47.1,64.0,0.0,5.6,19.7,0.242
2014-07-26,82.7,50.9,68.6,0.0,4.5,14.3,0.236
2014-07-27,80.1,55.3,68.3,0.0,4.7,12.3,0.129
2014-07-28,85.5,57.9,72.1,0.0,4.7,21.3,0.228
2014-07-29,84.5,59.6,72.4,0.0,6.1,21.9,0.243
2014-07-30,84.8,58.7,73.0,0.0,5.7,24.2,0.229
2014-07-31,85.2,60.1,73.0,0.0,8.1,25.3,0.260
2014-08-01,83.9,61.9,72.6,0.0,6.3,23.3,0.247
2014-08-02,83.4,62.2,72.1,0.0,4.7,21.7,0.234
2014-08-03,83.8,56.3,70.7,0.0,4.3,21.0,0.231
2014-08-04,80.0,57.7,67.2,4.0,6.5,23.5,0.190
2014-08-05,72.8,54.0,61.2,11.0,3.6,18.8,0.128
2014-08-06,78.6,53.3,66.2,0.0,3.6,13.2,0.195
2014-08-07,79.9,53.9,67.1,1.0,4.4,20.4,0.209
2014-08-08,78.6,54.0,66.3,0.0,4.3,17.0,0.210
2014-08-09,79.0,53.2,66.6,0.0,6.4,24.4,0.217
2014-08-10,80.6,54.8,68.4,0.0,6.4,26.6,0.205
2014-08-11,79.4,57.7,68.2,0.0,10.4,36.2,0.221
2014-08-12,68.8,55.7,62.2,0.0,9.0,35.6,0.197
2014-08-13,64.2,52.0,56.6,4.0,5.5,24.2,0.137
2014-08-14,68.4,46.5,59.0,0.0,4.7,15.9,0.140
2014-08-15,77.3,51.8,64.4,0.0,4.2,17.9,0.202
2014-08-16,78.7,54.4,67.0,0.0,4.0,17.2,0.209
2014-08-17,79.1,54.5,66.8,1.0,3.7,19.0,0.201
2014-08-18,78.9,51.5,64.9,1.0,4.4,19.5,0.179
2014-08-19,79.3,54.2,65.8,2.0,5.2,23.3,0.178
2014-08-20,75.9,51.7,63.9,0.0,4.8,19.0,0.161
2014-08-21,77.9,50.2,64.2,0.0,6.2,23.0,0.203
2014-08-22,74.7,50.3,62.2,0.0,7.9,25.9,0.209
2014-08-23,75.5,47.9,62.2,0.0,5.4,17.7,0.211
2014-08-24,78.1,49.4,64.2,0.0,7.1,26.8,0.211
2014-08-25,74.3,48.9,62.0,0.0,4.9,21.3,0.185
2014-08-26,79.3,49.8,66.1,0.0,4.7,16.1,0.197
2014-08-27,81.7,55.7,69.2,0.0,4.0,16.8,0.203
2014-08-28,81.2,57.3,68.7,0.0,4.3,19.0,0.200
2014-08-29,79.6,57.0,67.3,0.0,7.8,29.5,0.207
2014-08-30,74.2,50.1,61.5,0.0,8.0,30.9,0.190
2014-08-31,75.2,47.7,61.3,0.0,6.4,22.6,0.195
2014-09-01,81.1,50.2,65.6,0.0,5.8,17.9,0.212
2014-09-02,82.6,51.9,67.5,0.0,6.5,25.7,0.212
2014-09-03,74.6,48.2,61.1,0.0,6.5,24.8,0.210
2014-09-04,76.6,45.8,61.8,0.0,5.6,21.0,0.213
2014-09-05,78.2,49.6,64.6,0.0,4.8,20.1,0.201
2014-09-06,75.7,53.1,64.8,0.0,7.2,26.2,0.212
2014-09-07,75.5,54.2,64.2,0.0,6.2,23.0,0.203
2014-09-08,74.0,50.6,63.3,0.0,4.9,18.1,0.178
2014-09-09,77.1,48.0,63.0,0.0,7.5,25.1,0.194
2014-09-10,81.8,48.9,65.4,0.0,5.2,16.8,0.202
2014-09-11,81.5,51.8,67.1,0.0,3.1,13.2,0.179
2014-09-12,80.0,54.6,67.4,0.0,4.3,17.7,0.187
2014-09-13,77.9,55.7,66.2,0.0,5.2,21.7,0.171
2014-09-14,77.2,54.4,65.5,0.0,5.9,21.9,0.179
2014-09-15,74.2,54.0,64.2,0.0,10.7,37.6,0.200
2014-09-16,71.7,50.8,61.5,0.0,7.4,27.3,0.172
2014-09-17,69.6,51.0,59.4,4.0,10.9,38.3,0.175
2014-09-18,60.9,48.3,53.9,5.0,5.6,21.3,0.076
2014-09-19,76.5,47.1,61.5,0.0,5.4,19.2,0.169
2014-09-20,80.8,51.7,66.2,0.0,4.3,18.6,0.166
2014-09-21,74.2,52.4,62.4,2.0,4.7,17.9,0.140
2014-09-22,71.2,51.7,60.5,0.0,8.1,28.6,0.144
2014-09-23,65.6,50.7,57.9,0.0,10.3,37.6,0.130
2014-09-24,54.2,47.8,51.0,18.0,5.5,36.0,0.022
2014-09-25,51.5,39.6,46.1,14.0,6.9,27.3,0.073
2014-09-26,53.9,38.4,45.5,5.0,5.4,18.8,0.091
2014-09-27,56.7,38.5,47.0,0.0,7.8,28.9,0.107
2014-09-28,57.0,40.4,48.1,3.0,5.6,25.3,0.072
2014-09-29,65.5,38.8,51.7,0.0,5.8,22.1,0.120
2014-09-30,55.7,41.9,48.1,0.0,8.1,28.9,0.110
2014-10-01,62.9,37.3,49.2,0.0,4.7,17.4,0.123
2014-10-02,70.3,41.3,54.5,0.0,4.0,14.1,0.132
2014-10-03,73.7,44.2,58.0,0.0,3.9,10.5,0.131
2014-10-04,74.7,47.9,60.1,0.0,4.5,13.9,0.141
2014-10-05,76.4,48.5,60.7,0.0,3.0,10.1,0.133
2014-10-06,75.8,45.0,60.0,0.0,2.9,9.4,0.124
2014-10-07,72.0,45.7,58.1,0.0,6.1,22.1,0.136
2014-10-08,67.0,42.0,54.5,0.0,5.7,21.9,0.126
2014-10-09,66.1,42.7,53.7,0.0,3.6,14.1,0.115
2014-10-10,68.0,41.0,54.4,0.0,4.6,16.8,0.115
2014-10-11,65.8,45.1,54.1,0.0,7.4,26.4,0.122
2014-10-12,66.4,41.3,52.4,0.0,4.1,21.0,0.109
2014-10-13,66.9,44.8,55.7,0.0,8.1,29.1,0.139
2014-10-14,53.4,40.4,47.7,4.0,8.6,38.9,0.070
2014-10-15,47.3,34.6,40.3,6.0,8.4,40.7,0.053
2014-10-16,52.2,36.9,43.9,3.0,6.4,24.4,0.079
2014-10-17,47.3,39.5,43.4,3.0,7.7,27.3,0.038
2014-10-18,61.6,44.0,50.8,0.0,4.5,17.7,0.077
2014-10-19,56.7,41.9,48.6,0.0,9.5,30.9,0.080
2014-10-20,45.6,34.8,42.4,10.0,6.4,32.0,0.025
2014-10-21,46.6,33.2,39.7,0.0,3.0,14.8,0.047
2014-10-22,49.8,38.2,43.2,4.0,10.3,34.0,0.051
2014-10-23,42.7,39.9,41.3,24.0,7.1,28.4,0.013
2014-10-24,53.7,40.4,45.9,7.0,9.0,40.3,0.075
2014-10-25,44.0,33.4,40.4,18.0,11.0,62.4,0.018
2014-10-26,44.5,30.4,36.7,2.0,5.6,18.8,0.050
2014-10-27,50.4,30.3,40.0,0.0,3.0,12.1,0.062
2014-10-28,55.4,34.0,44.7,0.0,5.6,21.9,0.063
2014-10-29,57.6,43.3,49.1,6.0,3.7,24.8,0.063
2014-10-30,56.6,44.2,49.0,0.0,7.4,30.6,0.064
2014-10-31,43.5,35.0,39.2,17.0,6.4,34.0,0.023
2014-11-01,43.4,31.7,36.6,2.0,7.9,25.1,0.051
2014-11-02,44.5,27.6,34.8,0.0,6.6,25.3,0.055
2014-11-03,50.4,31.5,40.0,0.0,3.0,11.0,0.053
2014-11-04,48.1,38.1,42.2,3.0,3.8,22.6,0.024
2014-11-05,61.2,37.8,48.3,0.0,5.9,24.4,0.064
2014-11-06,55.0,40.7,47.6,0.0,7.1,28.2,0.062
2014-11-07,58.6,38.5,47.3,0.0,3.5,9.6,0.065
2014-11-08,65.4,42.2,51.2,0.0,2.9,8.5,0.071
2014-11-09,60.6,39.3,49.0,0.0,4.6,20.1,0.069
2014-11-10,54.0,35.2,43.9,0.0,4.2,17.7,0.063
2014-11-11,52.0,37.7,43.3,0.0,3.8,11.0,0.054
2014-11-12,45.7,36.7,39.7,2.0,5.3,30.2,0.034
2014-11-13,43.8,35.6,38.0,11.0,5.7,36.2,0.027
2014-11-14,43.7,35.2,38.4,1.0,7.2,25.5,0.030
2014-11-15,44.3,30.7,36.6,0.0,7.1,25.9,0.043
2014-11-16,44.9,25.8,34.1,0.0,3.1,10.7,0.041
2014-11-17,49.1,28.3,37.0,0.0,3.0,12.8,0.055
2014-11-18,46.9,34.1,38.1,0.0,5.6,22.6,0.058
2014-11-19,38.9,30.9,34.1,9.0,8.7,43.8,0.029
2014-11-20,35.7,30.9,33.2,11.0,4.5,23.5,0.013
2014-11-21,35.8,32.3,34.1,14.0,7.1,49.2,0.008
2014-11-22,40.4,26.9,35.0,17.0,6.8,49.7,0.030
2014-11-23,42.3,25.7,32.4,0.0,3.5,16.8,0.031
2014-11-24,46.5,26.1,34.4,0.0,3.6,15.0,0.045
2014-11-25,51.9,29.3,39.1,0.0,3.1,13.9,0.047
2014-11-26,51.7,38.2,43.0,0.0,5.8,23.7,0.049
2014-11-27,48.2,37.5,41.0,0.0,6.0,26.2,0.042
2014-11-28,38.5,31.5,34.5,16.0,6.2,41.6,0.014
2014-11-29,39.3,33.6,35.5,17.0,5.6,34.0,0.013
2014-11-30,35.0,32.2,33.7,6.0,5.1,17.7,0.014
2014-12-01,39.1,33.2,36.0,0.0,5.4,21.3,0.019
2014-12-02,41.5,32.8,36.9,14.0,4.5,35.1,0.015
2014-12-03,38.3,35.0,36.2,21.0,3.7,40.0,0.010
2014-12-04,40.4,35.7,37.6,6.0,4.4,21.0,0.013
2014-12-05,40.6,38.3,39.1,12.0,7.2,42.7,0.011
2014-12-06,41.9,33.8,38.5,4.0,5.1,34.7,0.028
2014-12-07,44.4,36.3,39.7,4.0,7.1,29.3,0.020
2014-12-08,39.9,38.9,39.4,7.0,5.8,25.9,0.009
2014-12-09,43.7,39.6,41.2,1.0,6.6,24.2,0.018
2014-12-10,40.9,37.4,39.6,11.0,9.6,41.6,0.009
2014-12-11,37.8,30.5,34.1,24.0,11.3,66.0,0.006
2014-12-12,34.3,28.6,30.5,7.0,3.2,10.5,0.021
2014-12-13,37.1,24.7,30.7,0.0,3.7,9.8,0.031
2014-12-14,33.7,24.1,28.2,8.0,6.0,34.4,0.024
2014-12-15,29.7,26.9,28.5,17.0,6.6,33.8,0.012
2014-12-16,31.5,27.2,29.2,16.0,7.5,38.3,0.010
2014-12-17,31.6,29.1,30.2,22.0,5.6,20.8,0.014
2014-12-18,32.3,30.1,30.9,12.0,7.1,41.2,0.014
2014-12-19,35.0,30.8,32.2,15.0,6.7,43.2,0.017
2014-12-20,34.8,31.3,32.9,20.0,7.2,29.1,0.007
2014-12-21,36.1,33.9,34.8,10.0,5.4,25.7,0.009
2014-12-22,42.0,30.5,36.4,0.0,4.6,21.7,0.026
2014-12-23,48.5,28.3,34.7,0.0,4.3,16.8,0.037
2014-12-24,38.8,23.1,30.7,9.0,8.6,48.3,0.010
2014-12-25,29.2,19.7,23.5,0.0,8.7,31.5,0.022
2014-12-26,32.1,13.5,22.3,0.0,4.9,21.7,0.028
2014-12-27,38.9,21.5,27.9,0.0,3.8,16.6,0.033
2014-12-28,35.9,21.4,28.1,0.0,4.3,20.6,0.024
2014-12-29,31.4,17.1,22.5,0.0,6.9,27.3,0.023
2014-12-30,24.3,10.5,16.2,0.0,5.4,24.8,0.028
2014-12-31,35.1,10.0,20.4,0.0,5.2,19.7,0.036
2015-01-01,39.7,23.1,30.3,0.0,4.1,15.0,0.043
2015-01-02,41.3,26.5,31.8,0.0,4.1,14.5,0.040
2015-01-03,44.9,26.7,34.3,0.0,4.4,13.4,0.040
2015-01-04,40.4,32.0,34.7,0.0,4.5,14.8,0.034
2015-01-05,49.9,34.9,39.8,0.0,4.0,14.8,0.040
2015-01-06,49.4,38.4,42.6,0.0,4.3,16.8,0.048
2015-01-07,53.8,32.9,42.2,0.0,2.9,13.0,0.049
2015-01-08,49.6,32.6,39.2,0.0,2.7,8.1,0.041
2015-01-09,48.5,31.4,37.2,0.0,2.2,8.1,0.040
2015-01-10,43.8,30.7,36.3,0.0,3.3,11.6,0.031
2015-01-11,43.0,26.4,33.6,0.0,3.8,13.6,0.030
2015-01-12,40.9,30.5,34.2,1.0,3.9,15.4,0.022
2015-01-13,45.1,29.4,35.2,0.0,4.1,14.1,0.042
2015-01-14,45.7,29.7,35.8,1.0,4.5,16.3,0.048
2015-01-15,39.4,31.0,34.4,9.0,6.9,50.1,0.028
2015-01-16,37.3,30.6,33.0,10.0,6.5,48.3,0.018
2015-01-17,38.3,33.2,36.3,10.0,5.9,30.2,0.010
2015-01-18,43.3,31.4,37.8,9.0,6.0,39.6,0.029
2015-01-19,43.5,25.4,33.4,0.0,4.5,13.0,0.048
2015-01-20,44.9,26.5,33.2,0.0,4.5,14.3,0.050
2015-01-21,46.0,25.7,33.8,0.0,3.3,11.0,0.047
2015-01-22,49.1,31.3,37.6,0.0,4.0,13.2,0.053
2015-01-23,49.5,28.8,37.5,0.0,4.0,19.9,0.053
2015-01-24,56.0,34.0,42.2,0.0,3.3,13.2,0.056
2015-01-25,60.5,36.4,46.4,0.0,3.7,15.4,0.066
