latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.581722,-121.68831,2050.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-01-01,43.1,22.6,30.5,0.0,4.2,11.2,0.040
2014-01-02,46.3,23.2,31.1,0.0,3.2,9.4,0.041
2014-01-03,44.5,25.7,32.2,0.0,5.1,14.5,0.040
2014-01-04,38.0,21.5,28.0,0.0,5.6,19.2,0.044
2014-01-05,40.4,20.1,29.7,0.0,4.9,16.6,0.053
2014-01-06,42.2,24.4,31.1,0.0,3.3,12.8,0.036
2014-01-07,40.7,24.2,30.0,0.0,7.1,21.7,0.037
2014-01-08,38.1,25.5,29.3,4.0,7.6,24.8,0.031
2014-01-09,31.3,25.6,29.1,3.0,7.0,22.1,0.018
2014-01-10,41.9,26.4,32.1,0.0,6.6,21.3,0.031
2014-01-11,33.8,23.0,29.1,13.0,12.4,48.1,0.020
2014-01-12,32.6,22.0,26.5,0.0,6.3,19.0,0.024
2014-01-13,44.7,24.0,31.7,0.0,4.3,12.5,0.045
2014-01-14,47.0,23.6,31.3,0.0,3.9,11.6,0.052
2014-01-15,47.4,21.4,30.6,0.0,3.5,11.4,0.054
2014-01-16,46.5,21.2,32.4,0.0,3.7,12.5,0.056
2014-01-17,48.0,28.0,35.5,0.0,2.7,11.0,0.052
2014-01-18,47.5,23.4,33.5,0.0,3.5,10.3,0.050
2014-01-19,45.9,24.3,32.0,0.0,2.8,10.5,0.045
2014-01-20,45.5,24.3,33.2,0.0,4.2,11.9,0.051
2014-01-21,46.3,22.2,31.1,0.0,4.3,9.4,0.051
2014-01-22,44.6,22.4,30.7,0.0,5.9,19.0,0.061
2014-01-23,41.7,23.6,30.4,0.0,9.7,28.9,0.055
2014-01-24,46.1,23.9,33.0,0.0,8.6,25.3,0.062
2014-01-25,47.3,26.4,34.2,0.0,4.5,11.2,0.056
2014-01-26,48.1,24.7,33.2,0.0,2.8,9.4,0.054
2014-01-27,42.7,25.3,32.2,0.0,2.9,8.9,0.035
2014-01-28,41.0,26.6,33.3,4.0,5.9,17.4,0.026
2014-01-29,37.4,26.6,33.9,9.0,7.8,22.4,0.015
2014-01-30,33.1,23.5,26.8,6.0,4.5,14.3,0.030
2014-01-31,29.4,19.4,23.1,1.0,6.8,21.5,0.039
2014-02-01,33.8,18.1,23.8,0.0,5.0,16.1,0.050
2014-02-02,34.8,19.4,24.6,0.0,5.4,18.8,0.054
2014-02-03,27.8,18.2,21.4,0.0,7.5,22.6,0.040
2014-02-04,29.6,17.5,22.0,0.0,5.0,17.0,0.040
2014-02-05,34.5,17.2,24.3,0.0,5.4,19.7,0.050
2014-02-06,30.9,21.5,24.9,13.0,11.2,33.6,0.029
2014-02-07,29.4,24.4,26.6,24.0,16.2,41.2,0.016
2014-02-08,34.3,29.6,31.9,17.0,12.5,37.6,0.013
2014-02-09,36.3,29.3,32.4,20.0,5.6,20.1,0.020
2014-02-10,39.5,24.5,31.0,1.0,4.3,13.2,0.053
2014-02-11,37.2,20.1,29.2,1.0,7.8,23.7,0.040
2014-02-12,38.2,31.8,33.9,22.0,13.6,38.0,0.024
2014-02-13,41.1,31.3,35.2,11.0,6.7,21.0,0.028
2014-02-14,39.2,35.1,37.8,22.0,9.9,33.6,0.012
2014-02-15,42.1,29.4,36.5,16.0,17.5,46.3,0.031
2014-02-16,36.7,21.0,28.5,1.0,8.1,25.5,0.051
2014-02-17,41.6,25.2,31.7,0.0,10.5,30.2,0.062
2014-02-18,42.1,25.8,32.8,3.0,11.6,40.5,0.059
2014-02-19,30.2,18.6,24.3,4.0,7.9,28.6,0.047
