latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.159927,-120.25752,2136.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-07-19,84.3,57.3,71.0,0.0,6.0,19.5,0.262
2014-07-20,79.4,55.8,67.1,2.0,9.4,28.0,0.216
2014-07-21,65.4,53.0,57.7,10.0,10.3,29.1,0.123
2014-07-22,69.3,47.8,58.5,3.0,9.1,28.2,0.177
2014-07-23,69.8,45.8,58.5,0.0,13.1,36.5,0.232
2014-07-24,70.0,41.9,57.2,0.0,6.6,13.6,0.222
2014-07-25,75.6,46.0,62.3,0.0,6.9,19.0,0.250
2014-07-26,80.1,51.9,66.8,0.0,5.9,15.9,0.250
2014-07-27,82.8,56.9,69.5,0.0,7.6,24.2,0.256
2014-07-28,82.2,59.0,70.7,0.0,6.3,19.5,0.252
2014-07-29,80.0,55.2,68.3,0.0,4.5,21.9,0.208
2014-07-30,80.5,58.7,70.2,0.0,6.5,17.0,0.242
2014-07-31,81.7,60.1,70.3,1.0,8.1,25.3,0.231
2014-08-01,80.6,57.1,69.8,0.0,7.1,23.0,0.244
2014-08-02,81.8,56.9,69.5,0.0,8.4,26.2,0.258
2014-08-03,81.0,59.5,69.8,0.0,5.2,16.8,0.203
2014-08-04,73.2,55.4,64.7,1.0,8.3,25.5,0.159
2014-08-05,65.3,52.4,58.0,12.0,4.6,21.9,0.095
2014-08-06,72.4,51.3,60.7,2.0,4.5,15.0,0.177
2014-08-07,75.5,51.1,63.5,0.0,5.8,17.9,0.202
2014-08-08,76.8,53.3,63.8,2.0,8.4,22.6,0.201
2014-08-09,77.6,53.8,65.5,1.0,6.4,21.5,0.222
2014-08-10,78.0,56.8,66.7,2.0,7.3,23.7,0.218
2014-08-11,77.6,57.6,65.8,4.0,7.4,22.6,0.201
2014-08-12,70.8,53.1,61.4,3.0,14.0,39.8,0.210
2014-08-13,64.9,46.9,56.6,3.0,13.5,37.6,0.190
2014-08-14,66.7,45.9,57.0,0.0,9.8,26.2,0.160
2014-08-15,74.3,47.4,61.4,0.0,7.8,24.2,0.220
2014-08-16,78.1,53.1,65.2,0.0,7.2,20.1,0.232
2014-08-17,77.3,53.5,65.1,0.0,6.5,18.6,0.235
2014-08-18,77.7,53.4,66.0,0.0,7.2,20.8,0.231
2014-08-19,77.0,49.5,64.1,0.0,9.5,28.9,0.230
2014-08-20,73.6,49.5,62.5,0.0,10.9,30.0,0.206
2014-08-21,72.2,49.1,61.4,0.0,10.2,27.5,0.203
2014-08-22,68.0,47.3,58.2,1.0,11.2,31.3,0.202
2014-08-23,67.7,43.2,56.4,0.0,6.3,17.0,0.202
2014-08-24,72.7,49.5,61.2,0.0,9.8,28.4,0.221
2014-08-25,66.4,46.0,57.1,1.0,6.6,21.0,0.178
2014-08-26,70.9,48.9,60.1,0.0,5.9,17.4,0.199
2014-08-27,77.4,52.0,65.3,0.0,6.0,18.1,0.214
2014-08-28,78.7,53.4,65.4,1.0,7.9,23.0,0.212
2014-08-29,77.0,53.6,64.6,1.0,11.8,32.7,0.220
2014-08-30,70.3,47.8,59.6,0.0,11.6,37.1,0.200
2014-08-31,69.4,46.8,58.2,0.0,8.7,24.6,0.195
2014-09-01,74.6,48.3,61.6,0.0,5.2,15.7,0.194
2014-09-02,78.8,51.9,65.9,0.0,11.0,30.9,0.237
2014-09-03,68.4,44.1,57.1,0.0,6.5,19.5,0.203
2014-09-04,68.4,39.4,55.1,0.0,7.9,24.2,0.204
2014-09-05,72.3,41.3,58.1,0.0,6.1,19.2,0.205
2014-09-06,75.0,47.7,62.4,0.0,8.5,25.5,0.219
2014-09-07,75.2,49.1,62.6,0.0,9.1,26.6,0.214
2014-09-08,70.7,49.3,60.2,0.0,8.9,27.5,0.200
2014-09-09,69.8,43.2,57.7,0.0,10.4,29.5,0.205
2014-09-10,73.1,47.2,60.5,0.0,6.0,17.4,0.186
2014-09-11,74.5,47.7,62.1,0.0,6.1,13.9,0.190
2014-09-12,76.6,46.0,61.9,0.0,7.2,22.1,0.211
2014-09-13,74.1,52.7,62.7,0.0,6.6,21.3,0.183
2014-09-14,74.4,52.7,62.6,0.0,5.6,19.7,0.182
2014-09-15,73.9,49.6,60.6,2.0,12.2,34.2,0.176
2014-09-16,74.6,48.8,61.7,0.0,11.1,31.3,0.200
2014-09-17,73.3,50.7,61.4,0.0,14.4,37.4,0.210
2014-09-18,65.0,46.9,55.0,2.0,8.2,29.8,0.135
2014-09-19,72.1,44.7,58.3,0.0,6.7,17.4,0.167
2014-09-20,76.4,47.3,62.6,0.0,8.4,24.6,0.189
2014-09-21,66.8,51.9,59.6,3.0,6.1,21.5,0.123
2014-09-22,70.8,48.4,58.9,2.0,8.4,22.1,0.148
2014-09-23,69.9,47.3,58.2,0.0,11.5,30.2,0.163
2014-09-24,70.4,46.4,57.6,0.0,14.1,38.9,0.187
2014-09-25,49.9,39.2,46.6,6.0,11.7,42.1,0.057
2014-09-26,54.0,36.3,44.8,0.0,5.5,18.1,0.102
2014-09-27,46.1,39.3,42.2,9.0,10.9,30.9,0.056
2014-09-28,54.0,37.7,45.2,8.0,5.3,19.2,0.079
2014-09-29,58.5,41.4,49.0,0.0,9.8,28.9,0.118
2014-09-30,52.7,37.6,45.0,1.0,8.5,24.4,0.103
2014-10-01,54.0,31.8,42.6,0.0,5.4,15.2,0.113
2014-10-02,64.7,35.5,49.5,0.0,5.7,12.1,0.131
2014-10-03,67.5,40.9,53.5,0.0,5.5,17.9,0.136
2014-10-04,70.1,46.8,57.1,0.0,5.3,12.3,0.143
2014-10-05,71.1,46.7,57.9,0.0,5.6,13.2,0.139
2014-10-06,72.2,50.8,60.9,0.0,4.6,12.5,0.149
2014-10-07,71.7,49.6,59.7,0.0,6.6,17.9,0.156
2014-10-08,66.0,46.4,54.7,0.0,6.2,18.3,0.138
2014-10-09,63.4,43.9,52.7,0.0,6.1,15.7,0.125
2014-10-10,63.7,44.6,53.6,0.0,5.8,18.3,0.126
2014-10-11,63.0,43.2,52.3,0.0,11.4,30.9,0.134
2014-10-12,59.2,36.0,46.5,0.0,7.2,21.9,0.113
2014-10-13,66.4,37.2,51.8,0.0,9.5,28.2,0.155
2014-10-14,61.7,42.4,51.8,0.0,17.3,43.6,0.145
2014-10-15,46.2,35.4,40.4,9.0,12.9,45.0,0.066
2014-10-16,54.8,34.2,44.2,0.0,6.7,19.7,0.096
2014-10-17,52.1,37.8,44.2,0.0,7.4,25.7,0.070
2014-10-18,59.9,38.5,47.3,0.0,7.0,18.8,0.113
2014-10-19,61.0,36.9,48.7,0.0,10.0,27.5,0.134
2014-10-20,54.7,32.8,43.5,10.0,13.3,37.8,0.090
2014-10-21,46.1,28.6,37.0,0.0,5.0,15.4,0.069
2014-10-22,52.4,33.0,43.0,0.0,7.8,26.2,0.073
2014-10-23,44.1,40.1,42.0,16.0,9.4,29.1,0.029
2014-10-24,57.6,34.9,46.8,1.0,11.1,34.2,0.108
2014-10-25,46.0,33.7,41.3,9.0,18.3,61.3,0.065
2014-10-26,39.9,28.3,33.4,6.0,7.6,29.3,0.051
2014-10-27,44.5,25.2,34.8,0.0,7.0,20.1,0.063
2014-10-28,54.5,30.9,42.0,0.0,6.5,19.7,0.084
2014-10-29,56.7,36.8,45.5,0.0,6.7,16.8,0.074
2014-10-30,56.7,36.9,46.4,0.0,8.2,25.1,0.083
2014-10-31,45.9,32.4,40.9,12.0,11.4,32.7,0.063
2014-11-01,35.6,22.3,30.5,18.0,9.0,26.8,0.026
2014-11-02,33.9,21.2,28.0,0.0,7.3,20.4,0.039
2014-11-03,37.5,19.9,28.3,0.0,7.4,17.7,0.048
2014-11-04,44.9,23.2,34.2,0.0,7.2,16.3,0.037
2014-11-05,50.3,29.6,39.7,0.0,7.0,21.9,0.059
2014-11-06,55.3,38.6,44.9,0.0,9.4,29.3,0.079
2014-11-07,54.9,37.5,44.3,0.0,4.9,12.5,0.068
2014-11-08,58.9,34.1,44.8,0.0,5.9,14.3,0.069
2014-11-09,58.7,37.7,45.9,0.0,8.6,31.1,0.078
2014-11-10,44.1,29.4,36.1,0.0,5.1,20.1,0.056
2014-11-11,47.9,25.9,35.7,0.0,4.8,13.4,0.059
2014-11-12,37.7,23.3,29.9,0.0,6.5,18.1,0.041
2014-11-13,40.2,27.9,33.1,13.0,10.7,33.8,0.030
2014-11-14,38.7,30.3,32.9,17.0,9.0,30.0,0.031
2014-11-15,34.2,16.7,28.6,14.0,10.3,34.4,0.033
2014-11-16,33.0,15.9,22.7,0.0,7.3,21.3,0.051
2014-11-17,39.7,18.9,26.9,0.0,7.3,18.8,0.066
2014-11-18,41.4,21.8,30.4,0.0,8.1,21.0,0.066
2014-11-19,39.6,29.4,32.4,5.0,7.2,33.3,0.047
2014-11-20,37.8,28.5,32.3,8.0,6.3,18.1,0.021
2014-11-21,33.3,24.8,29.7,6.0,7.4,26.2,0.020
2014-11-22,35.4,22.8,30.9,17.0,12.5,49.0,0.016
2014-11-23,31.8,18.3,24.8,0.0,4.3,15.9,0.027
2014-11-24,35.9,18.4,26.8,0.0,5.9,15.0,0.039
2014-11-25,45.5,27.5,34.7,0.0,5.0,16.3,0.045
2014-11-26,50.8,28.5,38.2,0.0,8.3,23.7,0.056
2014-11-27,48.1,32.7,38.6,0.0,8.3,24.8,0.060
2014-11-28,46.2,26.8,35.1,5.0,10.5,35.8,0.070
2014-11-29,37.4,29.0,32.2,15.0,7.8,33.6,0.019
2014-11-30,32.4,27.2,29.3,8.0,6.0,18.3,0.020
2014-12-01,34.9,25.7,30.6,3.0,6.6,20.1,0.014
2014-12-02,34.2,25.4,29.2,8.0,7.4,32.2,0.015
2014-12-03,33.5,29.2,31.8,20.0,8.7,46.3,0.015
2014-12-04,38.7,27.5,33.7,7.0,6.9,20.6,0.024
2014-12-05,37.5,25.0,31.5,1.0,9.8,32.0,0.022
2014-12-06,39.9,30.1,35.8,12.0,9.6,32.2,0.016
2014-12-07,41.1,24.8,32.3,1.0,7.1,22.6,0.029
2014-12-08,41.4,29.4,34.5,0.0,7.8,22.6,0.027
2014-12-09,42.3,32.2,36.0,1.0,6.7,19.2,0.025
2014-12-10,42.3,30.8,35.2,7.0,13.2,37.8,0.033
2014-12-11,36.9,29.3,33.0,24.0,16.9,57.5,0.014
2014-12-12,30.0,20.2,27.2,17.0,6.3,21.5,0.016
2014-12-13,27.0,16.5,22.5,0.0,3.4,10.1,0.023
2014-12-14,23.6,5.5,16.2,1.0,7.5,21.7,0.015
2014-12-15,27.0,21.2,23.9,15.0,10.0,30.2,0.013
2014-12-16,28.7,22.7,25.3,12.0,7.5,24.8,0.020
2014-12-17,28.1,24.4,26.0,11.0,7.4,20.6,0.017
2014-12-18,28.5,20.3,24.9,0.0,6.2,19.9,0.019
2014-12-19,31.2,25.5,28.1,16.0,8.7,39.6,0.013
2014-12-20,32.1,28.3,30.0,23.0,7.8,32.2,0.013
2014-12-21,34.8,32.4,33.1,15.0,5.9,26.8,0.011
2014-12-22,35.7,29.9,33.5,0.0,5.4,25.7,0.014
2014-12-23,35.1,25.1,29.6,0.0,6.1,16.6,0.027
2014-12-24,34.0,17.4,26.3,10.0,13.1,47.2,0.012
2014-12-25,21.3,11.6,17.0,5.0,10.3,28.9,0.019
2014-12-26,21.2,6.7,13.7,0.0,5.9,17.4,0.020
2014-12-27,23.0,1.4,12.1,0.0,6.7,17.9,0.023
2014-12-28,26.5,16.2,20.6,0.0,9.7,25.1,0.018
2014-12-29,19.7,8.9,13.6,6.0,5.3,18.3,0.019
2014-12-30,11.3,-4.2,5.7,0.0,7.1,23.3,0.017
2014-12-31,13.7,-10.4,-0.2,0.0,6.0,18.8,0.019
2015-01-01,18.3,-5.3,5.6,0.0,7.4,13.2,0.025
2015-01-02,27.0,5.5,15.4,0.0,7.4,11.2,0.029
2015-01-03,30.9,20.3,24.5,0.0,4.1,15.0,0.031
2015-01-04,34.3,19.8,26.2,0.0,6.3,14.8,0.032
2015-01-05,36.8,23.0,29.0,0.0,6.9,16.8,0.033
2015-01-06,38.2,26.9,31.1,0.0,7.4,21.3,0.038
2015-01-07,38.6,21.1,28.9,0.0,7.8,16.3,0.039
2015-01-08,36.9,17.9,25.9,0.0,6.7,15.9,0.034
2015-01-09,36.2,18.4,27.1,0.0,4.7,10.3,0.031
2015-01-10,37.3,27.3,32.6,1.0,5.0,11.2,0.034
2015-01-11,36.7,24.6,29.9,1.0,5.4,10.3,0.037
2015-01-12,32.8,23.4,27.6,0.0,5.9,16.8,0.025
2015-01-13,32.1,16.3,24.4,0.0,6.5,17.7,0.034
2015-01-14,33.2,8.9,20.7,0.0,7.3,19.9,0.031
2015-01-15,33.6,18.5,26.2,1.0,7.5,25.3,0.028
2015-01-16,33.9,25.4,29.9,7.0,7.2,38.5,0.019
2015-01-17,40.2,28.3,34.2,1.0,6.3,22.6,0.027
2015-01-18,37.3,27.1,33.9,4.0,5.7,23.0,0.014
2015-01-19,34.9,23.0,29.3,0.0,4.7,10.7,0.037
2015-01-20,35.0,17.8,25.4,0.0,5.4,11.0,0.038
2015-01-21,33.8,10.8,22.1,0.0,7.5,18.1,0.039
2015-01-22,36.6,15.3,26.2,0.0,7.8,16.3,0.041
2015-01-23,42.4,26.1,32.3,0.0,4.5,11.0,0.050
2015-01-24,44.1,24.5,33.0,0.0,6.3,13.9,0.049
2015-01-25,48.5,27.0,35.1,0.0,7.6,22.1,0.053
