latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.246044,-120.8427,1635.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-06-01,76.7,49.4,62.8,0.0,6.6,24.2,0.250
2014-06-02,75.0,45.8,61.2,0.0,9.4,30.2,0.246
2014-06-03,75.8,46.1,61.8,0.0,8.1,24.6,0.248
2014-06-04,78.5,48.8,65.3,0.0,4.8,17.7,0.245
2014-06-05,82.9,52.0,68.9,0.0,7.5,23.3,0.267
2014-06-06,82.8,50.4,68.7,0.0,5.4,20.6,0.262
2014-06-07,82.1,55.8,70.2,0.0,6.2,20.1,0.272
2014-06-08,80.6,54.5,69.3,0.0,8.1,26.8,0.283
2014-06-09,86.3,58.9,73.1,0.0,8.7,26.4,0.283
2014-06-10,84.3,54.1,70.1,0.0,6.3,19.9,0.267
2014-06-11,83.5,56.0,69.4,0.0,11.2,33.1,0.290
2014-06-12,73.2,50.2,62.3,0.0,13.9,42.5,0.278
2014-06-13,67.6,45.8,57.6,0.0,8.4,28.4,0.237
2014-06-14,71.9,44.6,58.7,0.0,8.1,27.7,0.219
2014-06-15,71.2,47.1,59.9,0.0,11.3,33.8,0.247
2014-06-16,65.1,45.5,56.0,0.0,13.2,40.3,0.223
2014-06-17,62.6,41.5,52.8,3.0,7.9,27.7,0.212
2014-06-18,74.8,45.0,60.0,0.0,7.0,23.3,0.247
2014-06-19,80.3,49.5,65.1,0.0,9.8,30.6,0.265
2014-06-20,78.0,51.9,65.6,0.0,11.7,34.7,0.281
2014-06-21,77.9,53.7,65.8,0.0,10.9,34.0,0.274
2014-06-22,80.5,52.4,66.5,0.0,7.6,26.4,0.257
2014-06-23,82.8,51.3,68.1,0.0,9.4,30.6,0.270
2014-06-24,79.2,54.9,67.5,0.0,8.8,28.2,0.245
2014-06-25,75.6,52.7,62.4,0.0,12.6,36.2,0.200
2014-06-26,61.5,50.8,55.8,2.0,10.8,34.0,0.135
2014-06-27,72.8,48.2,60.6,0.0,10.8,33.6,0.212
2014-06-28,80.3,51.1,65.4,1.0,9.8,31.8,0.257
2014-06-29,85.9,54.1,70.4,0.0,5.6,17.7,0.260
2014-06-30,89.3,57.3,75.2,0.0,6.7,22.8,0.268
2014-07-01,92.3,64.6,77.9,0.0,7.5,29.3,0.270
2014-07-02,87.6,56.5,73.3,0.0,9.5,30.2,0.287
2014-07-03,87.8,56.8,73.1,0.0,9.6,29.5,0.283
2014-07-04,85.1,56.1,71.3,0.0,11.2,34.9,0.292
2014-07-05,86.8,56.3,72.1,0.0,9.7,29.3,0.290
2014-07-06,92.5,55.0,75.0,0.0,7.3,23.3,0.281
2014-07-07,94.4,60.3,78.6,0.0,4.5,17.9,0.260
2014-07-08,90.6,64.3,77.8,0.0,5.3,30.6,0.231
2014-07-09,88.9,63.4,76.0,0.0,8.1,28.2,0.261
2014-07-10,89.1,59.2,74.9,0.0,9.3,28.0,0.282
2014-07-11,78.7,60.7,70.3,3.0,6.4,22.6,0.204
2014-07-12,88.2,58.4,73.9,1.0,4.0,15.2,0.242
2014-07-13,94.0,61.2,78.1,0.0,9.3,29.1,0.282
2014-07-14,96.6,63.0,79.4,0.0,11.1,30.2,0.299
2014-07-15,91.1,63.6,77.4,0.0,8.1,25.1,0.234
2014-07-16,90.5,60.3,75.7,1.0,6.9,25.9,0.223
2014-07-17,89.0,60.6,74.5,3.0,6.9,21.9,0.220
2014-07-18,88.0,60.5,74.0,1.0,6.5,23.7,0.225
2014-07-19,90.6,61.9,74.8,1.0,7.2,24.8,0.236
2014-07-20,83.0,60.8,70.8,4.0,11.6,33.6,0.229
2014-07-21,71.5,57.0,63.1,9.0,9.4,30.6,0.152
2014-07-22,76.6,56.4,65.7,1.0,9.5,28.0,0.190
2014-07-23,75.6,54.2,65.2,0.0,11.2,35.1,0.249
2014-07-24,78.8,53.8,66.6,0.0,5.1,17.9,0.228
2014-07-25,84.4,58.2,71.1,0.0,7.8,23.5,0.263
2014-07-26,87.8,57.9,72.7,0.0,7.9,23.0,0.265
2014-07-27,89.3,58.6,74.5,0.0,6.7,25.7,0.259
2014-07-28,90.0,61.0,74.6,0.0,9.1,31.3,0.245
2014-07-29,87.7,59.1,73.5,0.0,5.8,24.4,0.235
2014-07-30,88.5,62.4,74.7,0.0,4.5,20.1,0.219
2014-07-31,88.1,61.2,75.3,0.0,8.1,23.3,0.239
2014-08-01,87.9,63.2,75.2,0.0,9.2,26.2,0.252
2014-08-02,88.5,62.5,74.9,0.0,9.1,29.8,0.259
2014-08-03,85.6,62.2,73.2,0.0,7.2,23.0,0.207
2014-08-04,74.0,57.7,66.1,6.0,5.4,20.6,0.126
2014-08-05,63.0,55.8,58.3,23.0,4.3,22.6,0.040
2014-08-06,73.5,55.9,64.5,0.0,5.4,20.4,0.170
2014-08-07,79.5,58.5,68.4,1.0,3.7,15.7,0.203
2014-08-08,81.3,59.6,69.9,0.0,7.9,22.8,0.215
2014-08-09,82.4,60.1,70.8,0.0,5.9,16.8,0.216
2014-08-10,79.5,60.9,67.7,3.0,5.4,19.5,0.174
2014-08-11,80.8,57.7,68.7,3.0,5.2,21.9,0.180
2014-08-12,74.9,54.8,65.5,2.0,13.0,39.4,0.217
2014-08-13,69.1,53.0,61.2,0.0,14.0,40.3,0.181
2014-08-14,73.5,53.3,62.7,0.0,9.4,28.4,0.199
2014-08-15,79.8,53.2,66.0,0.0,7.4,22.6,0.223
2014-08-16,83.0,55.2,68.4,0.0,8.2,25.1,0.236
2014-08-17,82.6,54.7,68.0,0.0,7.5,24.2,0.236
2014-08-18,82.4,56.5,68.5,0.0,7.1,23.3,0.232
2014-08-19,82.5,52.8,68.2,0.0,8.6,24.4,0.226
2014-08-20,79.4,55.5,66.6,0.0,10.6,31.8,0.220
2014-08-21,78.6,54.8,65.9,0.0,10.2,31.1,0.199
2014-08-22,75.9,52.4,64.0,0.0,9.8,31.5,0.216
2014-08-23,75.1,53.7,65.0,0.0,5.5,19.5,0.201
2014-08-24,79.9,57.1,67.5,0.0,9.8,31.1,0.227
2014-08-25,73.3,55.3,63.7,0.0,3.7,14.3,0.172
2014-08-26,76.0,56.9,66.6,0.0,4.8,17.9,0.198
2014-08-27,83.9,56.8,70.2,0.0,4.5,16.8,0.204
2014-08-28,85.2,55.6,70.4,0.0,6.8,24.8,0.217
2014-08-29,80.2,56.2,67.8,0.0,10.4,30.2,0.182
2014-08-30,78.6,53.6,65.9,0.0,11.7,36.2,0.224
2014-08-31,79.9,55.0,67.0,0.0,7.1,23.0,0.206
2014-09-01,81.6,56.5,68.8,0.0,5.2,18.6,0.196
2014-09-02,84.9,57.6,70.3,0.0,10.2,30.9,0.229
2014-09-03,78.5,55.4,66.7,0.0,5.5,19.0,0.198
2014-09-04,74.8,51.0,63.9,0.0,9.3,29.3,0.230
2014-09-05,78.3,53.9,66.7,0.0,6.3,21.3,0.203
2014-09-06,81.5,56.3,68.0,0.0,8.2,26.6,0.210
2014-09-07,81.1,54.7,66.9,0.0,10.4,29.5,0.215
2014-09-08,76.5,53.8,64.1,0.0,9.9,30.4,0.202
2014-09-09,78.2,49.6,63.8,0.0,7.5,24.8,0.199
2014-09-10,79.3,55.2,67.2,0.0,3.9,15.2,0.184
2014-09-11,81.9,56.5,69.0,0.0,3.8,15.7,0.180
2014-09-12,82.9,57.2,68.3,0.0,8.2,25.1,0.211
2014-09-13,80.1,55.4,66.6,0.0,8.1,25.9,0.178
2014-09-14,81.5,56.1,67.9,0.0,7.2,23.3,0.181
2014-09-15,79.6,57.2,67.1,1.0,10.8,35.3,0.170
2014-09-16,80.1,54.2,66.8,0.0,10.9,31.3,0.204
2014-09-17,78.2,55.4,65.4,0.0,12.9,38.5,0.199
2014-09-18,68.4,53.7,59.6,0.0,8.6,25.3,0.122
2014-09-19,77.4,51.2,64.6,0.0,8.3,27.1,0.179
2014-09-20,81.1,57.3,69.3,0.0,6.7,21.9,0.184
2014-09-21,69.1,57.2,62.9,3.0,5.2,14.3,0.104
2014-09-22,76.2,51.3,63.2,0.0,8.5,24.4,0.155
2014-09-23,75.0,53.0,62.4,0.0,10.7,32.2,0.169
2014-09-24,74.0,49.1,60.1,0.0,12.8,38.3,0.177
2014-09-25,53.6,43.3,49.4,8.0,8.9,29.5,0.057
2014-09-26,57.9,43.2,50.3,0.0,3.6,15.9,0.101
2014-09-27,53.3,43.6,48.5,10.0,9.3,27.7,0.076
2014-09-28,55.0,43.2,48.4,11.0,4.2,14.3,0.062
2014-09-29,67.7,41.6,54.4,0.0,5.8,19.5,0.130
2014-09-30,62.5,44.3,52.2,0.0,6.5,21.0,0.112
2014-10-01,58.0,39.1,48.7,0.0,8.2,27.1,0.126
2014-10-02,66.9,42.8,53.7,0.0,4.6,15.9,0.132
2014-10-03,71.5,47.7,58.9,0.0,4.7,15.7,0.141
2014-10-04,74.0,51.2,61.5,0.0,4.4,15.9,0.149
2014-10-05,75.7,51.9,63.1,0.0,5.0,17.0,0.150
2014-10-06,77.1,52.3,64.1,0.0,3.0,12.3,0.138
2014-10-07,77.9,52.0,62.9,0.0,6.9,19.9,0.149
2014-10-08,73.5,50.2,60.0,0.0,7.0,22.1,0.147
2014-10-09,70.9,49.5,58.8,0.0,5.2,13.9,0.130
2014-10-10,71.2,48.3,59.2,0.0,3.6,10.7,0.124
2014-10-11,74.8,51.5,61.0,0.0,6.6,22.8,0.139
2014-10-12,63.4,41.2,52.6,0.0,7.3,24.4,0.128
2014-10-13,75.3,47.8,59.1,0.0,6.5,22.1,0.143
2014-10-14,67.1,47.2,54.9,0.0,13.8,43.6,0.135
2014-10-15,51.6,41.5,46.2,9.0,13.9,50.3,0.067
2014-10-16,61.4,43.6,50.6,0.0,6.3,21.3,0.101
2014-10-17,56.8,43.2,48.7,0.0,7.6,24.4,0.070
2014-10-18,62.3,42.7,51.3,0.0,5.2,17.4,0.103
2014-10-19,67.2,45.0,53.8,0.0,8.8,25.7,0.119
2014-10-20,57.8,40.0,47.5,9.0,12.7,37.4,0.081
2014-10-21,53.6,36.0,44.4,0.0,4.3,18.8,0.076
2014-10-22,60.8,41.5,49.2,0.0,7.5,26.2,0.080
2014-10-23,50.7,40.3,46.0,8.0,6.0,24.6,0.040
2014-10-24,65.4,37.2,50.4,0.0,10.2,32.9,0.109
2014-10-25,47.1,40.8,44.2,17.0,13.8,49.9,0.044
2014-10-26,51.0,36.0,42.1,5.0,8.2,29.8,0.074
2014-10-27,50.7,33.8,42.3,0.0,4.7,15.7,0.065
2014-10-28,60.8,40.9,48.4,0.0,4.0,14.5,0.080
2014-10-29,62.7,41.4,51.0,0.0,2.4,11.6,0.074
2014-10-30,63.2,45.1,52.2,0.0,4.7,20.1,0.081
2014-10-31,50.5,35.6,43.4,11.0,10.3,37.8,0.054
2014-11-01,40.3,32.1,35.7,17.0,6.7,22.6,0.026
2014-11-02,43.2,29.5,35.9,0.0,5.9,19.2,0.052
2014-11-03,46.0,34.2,39.0,0.0,5.2,17.0,0.060
2014-11-04,52.3,36.6,42.8,0.0,3.9,9.4,0.052
2014-11-05,52.6,35.1,44.0,0.0,5.0,17.2,0.059
2014-11-06,61.3,37.6,47.7,0.0,9.1,29.5,0.081
2014-11-07,59.1,38.5,47.2,0.0,4.9,12.8,0.072
2014-11-08,56.8,41.8,48.0,0.0,4.4,14.3,0.065
2014-11-09,64.8,37.4,48.3,0.0,6.0,22.8,0.072
2014-11-10,49.8,37.3,42.3,0.0,5.2,16.1,0.063
2014-11-11,53.7,34.2,42.7,0.0,4.1,17.7,0.057
2014-11-12,45.0,33.9,38.3,0.0,4.5,13.0,0.041
2014-11-13,45.7,33.3,39.5,7.0,8.0,32.9,0.025
2014-11-14,47.6,38.2,41.5,2.0,10.9,33.3,0.043
2014-11-15,48.2,30.2,39.3,0.0,9.1,28.6,0.054
2014-11-16,34.9,24.7,29.0,0.0,7.9,25.1,0.049
2014-11-17,39.4,23.5,30.0,0.0,5.4,18.1,0.057
2014-11-18,44.1,26.3,33.2,0.0,4.6,12.5,0.049
2014-11-19,43.4,31.8,36.0,8.0,5.9,35.1,0.038
2014-11-20,43.2,32.2,36.9,9.0,5.0,26.4,0.018
2014-11-21,41.1,30.4,35.2,3.0,5.6,24.4,0.026
2014-11-22,43.8,33.9,37.7,16.0,10.6,43.2,0.025
2014-11-23,41.2,30.7,35.7,0.0,4.0,12.3,0.034
2014-11-24,44.5,34.5,38.3,0.0,3.6,13.2,0.047
2014-11-25,53.6,35.4,41.3,0.0,3.1,13.2,0.053
2014-11-26,55.5,33.0,41.6,0.0,4.6,20.4,0.053
2014-11-27,53.4,31.9,39.8,0.0,6.0,24.6,0.048
2014-11-28,50.6,29.1,38.0,7.0,11.9,39.8,0.068
2014-11-29,42.7,32.4,36.8,10.0,10.6,33.8,0.025
2014-11-30,40.5,34.5,36.8,14.0,3.8,15.2,0.024
2014-12-01,44.4,34.1,38.0,8.0,3.9,16.6,0.019
2014-12-02,37.8,31.5,34.3,16.0,6.5,25.1,0.012
2014-12-03,40.3,33.9,37.3,24.0,5.8,47.0,0.010
2014-12-04,44.7,35.9,40.1,11.0,5.8,23.0,0.023
2014-12-05,44.9,35.1,39.2,9.0,6.1,29.5,0.018
2014-12-06,46.8,39.3,42.2,15.0,6.6,29.5,0.024
2014-12-07,46.0,35.4,39.5,0.0,4.1,15.9,0.033
2014-12-08,44.2,33.0,38.4,3.0,3.5,13.9,0.025
2014-12-09,47.3,36.3,40.5,0.0,4.0,12.3,0.026
2014-12-10,49.5,32.4,38.7,7.0,10.5,36.2,0.040
2014-12-11,42.4,32.5,36.2,24.0,14.4,55.9,0.012
2014-12-12,35.3,30.0,32.6,11.0,6.1,18.8,0.023
2014-12-13,36.1,23.7,30.2,0.0,3.4,7.8,0.030
2014-12-14,30.0,17.5,24.0,5.0,4.9,16.8,0.021
2014-12-15,32.3,23.8,28.4,18.0,5.4,19.7,0.014
2014-12-16,35.4,26.9,31.2,11.0,5.9,25.5,0.022
2014-12-17,35.2,29.9,32.0,18.0,5.6,20.8,0.021
2014-12-18,36.5,28.0,31.8,0.0,4.7,17.9,0.022
2014-12-19,36.4,25.6,31.4,11.0,6.7,29.5,0.018
2014-12-20,36.5,32.1,33.9,17.0,8.7,29.8,0.015
2014-12-21,40.0,33.4,35.9,0.0,5.2,23.3,0.016
2014-12-22,46.0,29.3,37.2,0.0,2.9,16.6,0.035
2014-12-23,37.5,28.8,33.2,0.0,4.0,13.2,0.025
2014-12-24,38.8,23.4,31.2,7.0,12.0,41.8,0.017
2014-12-25,28.9,15.9,22.4,0.0,10.6,30.9,0.026
2014-12-26,28.0,12.5,21.8,0.0,6.8,22.1,0.027
2014-12-27,30.9,14.2,22.4,0.0,4.9,14.8,0.028
2014-12-28,37.5,16.9,26.1,0.0,6.0,19.7,0.034
2014-12-29,31.5,17.0,23.5,6.0,5.9,18.6,0.025
2014-12-30,20.2,12.3,16.5,3.0,13.7,42.1,0.026
2014-12-31,24.4,5.6,14.8,0.0,7.8,29.5,0.027
2015-01-01,25.0,7.9,16.7,0.0,5.0,16.3,0.026
2015-01-02,30.6,10.5,20.6,0.0,4.7,11.9,0.029
2015-01-03,40.8,13.9,27.4,0.0,2.6,10.1,0.038
2015-01-04,42.7,19.9,31.1,0.0,4.1,13.6,0.037
2015-01-05,40.9,25.3,32.4,0.0,4.8,15.7,0.033
2015-01-06,40.7,27.1,33.4,0.0,5.0,15.7,0.037
2015-01-07,39.6,23.6,31.8,0.0,4.3,10.7,0.034
2015-01-08,39.8,24.8,31.2,0.0,3.7,10.3,0.036
2015-01-09,40.1,28.0,33.1,0.0,3.5,10.3,0.030
2015-01-10,46.0,30.2,37.0,0.0,2.1,9.2,0.037
2015-01-11,46.0,28.4,35.6,0.0,5.1,14.8,0.045
2015-01-12,42.3,28.8,34.1,0.0,5.2,12.3,0.037
2015-01-13,37.4,25.8,30.2,0.0,7.8,23.9,0.034
2015-01-14,36.8,24.1,29.6,0.0,5.5,14.8,0.033
2015-01-15,38.4,25.9,31.3,0.0,5.3,19.9,0.026
2015-01-16,40.2,28.2,33.6,1.0,5.3,24.6,0.022
2015-01-17,49.5,31.8,37.9,0.0,4.8,20.1,0.037
2015-01-18,46.5,34.5,39.7,0.0,5.8,23.0,0.021
2015-01-19,44.5,34.9,38.5,0.0,3.6,12.1,0.035
2015-01-20,40.5,28.6,33.4,0.0,5.3,17.7,0.041
2015-01-21,38.4,24.8,30.5,0.0,6.1,20.4,0.043
2015-01-22,40.4,27.9,32.4,0.0,4.0,11.2,0.040
2015-01-23,44.8,26.7,34.6,0.0,5.8,17.7,0.052
2015-01-24,46.5,30.8,36.4,0.0,5.8,19.7,0.053
2015-01-25,46.9,30.6,36.7,0.0,6.3,19.7,0.052
