latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-121.02127,2149.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),et0_fao_evapotranspiration (inch)
2014-01-01,44.5,23.2,30.9,0.0,4.5,15.0,0.047
2014-01-02,46.7,22.1,30.9,0.0,4.0,9.8,0.045
2014-01-03,46.9,25.7,34.2,0.0,5.8,17.4,0.049
2014-01-04,38.8,19.4,27.8,0.0,9.1,27.5,0.055
2014-01-05,37.9,20.7,26.2,0.0,7.5,23.3,0.063
2014-01-06,40.1,20.9,27.1,1.0,4.9,15.2,0.043
2014-01-07,41.6,20.6,28.4,0.0,7.8,23.5,0.043
2014-01-08,38.3,22.3,28.0,1.0,7.3,22.8,0.034
2014-01-09,33.6,25.6,28.2,1.0,7.8,23.7,0.024
2014-01-10,43.5,22.1,30.7,0.0,5.4,18.6,0.039
2014-01-11,32.2,22.2,29.0,12.0,15.1,46.8,0.016
2014-01-12,34.7,20.2,25.2,0.0,7.0,17.9,0.036
2014-01-13,46.0,21.2,30.3,0.0,6.3,16.8,0.054
2014-01-14,49.1,21.8,31.6,0.0,4.9,14.1,0.063
2014-01-15,49.1,21.9,31.2,0.0,5.4,17.7,0.067
2014-01-16,47.0,21.0,30.3,0.0,6.3,19.9,0.067
2014-01-17,46.8,23.6,31.4,0.0,5.2,14.5,0.061
2014-01-18,47.3,22.4,30.8,0.0,4.7,15.2,0.057
2014-01-19,47.3,23.0,31.2,0.0,3.5,13.4,0.051
2014-01-20,46.3,21.5,30.3,0.0,5.2,15.2,0.058
2014-01-21,47.2,21.0,31.8,0.0,3.1,10.5,0.055
2014-01-22,46.2,23.9,33.0,0.0,5.9,16.6,0.065
2014-01-23,38.5,23.9,29.2,0.0,14.1,39.1,0.066
2014-01-24,42.7,26.3,32.5,0.0,10.4,30.4,0.068
2014-01-25,47.7,23.0,32.5,0.0,5.6,14.8,0.063
2014-01-26,49.6,24.5,34.5,0.0,3.5,9.8,0.062
2014-01-27,46.9,28.4,34.9,0.0,2.9,10.5,0.040
2014-01-28,44.4,28.5,35.1,2.0,4.8,21.9,0.038
2014-01-29,39.2,27.3,33.9,10.0,11.4,32.2,0.008
2014-01-30,34.4,23.0,27.0,11.0,4.6,15.9,0.037
2014-01-31,27.2,14.9,20.9,1.0,6.7,18.6,0.041
2014-02-01,31.6,15.8,21.5,0.0,6.0,14.5,0.052
2014-02-02,31.6,11.5,20.7,0.0,8.0,22.4,0.043
2014-02-03,27.9,14.4,20.4,0.0,6.3,18.6,0.037
2014-02-04,29.5,12.3,20.1,0.0,5.2,15.4,0.045
2014-02-05,33.4,13.8,22.3,0.0,8.2,24.6,0.051
2014-02-06,29.3,18.9,24.0,22.0,10.3,29.3,0.021
2014-02-07,28.6,24.9,26.3,24.0,16.5,44.7,0.019
2014-02-08,33.7,28.9,31.4,24.0,14.5,41.2,0.010
2014-02-09,36.7,29.0,33.0,21.0,10.2,32.2,0.017
2014-02-10,38.6,20.0,29.4,7.0,4.7,16.8,0.056
2014-02-11,38.9,17.9,27.8,2.0,6.3,20.1,0.050
2014-02-12,42.1,27.5,33.4,2.0,13.4,36.2,0.062
2014-02-13,40.1,30.5,34.9,21.0,8.3,23.7,0.023
2014-02-14,43.8,33.7,38.4,0.0,13.4,34.2,0.038
2014-02-15,43.6,29.4,35.4,8.0,15.3,41.2,0.039
2014-02-16,36.2,20.6,28.3,6.0,13.3,35.3,0.054
2014-02-17,40.8,19.9,28.5,0.0,10.3,28.0,0.069
2014-02-18,43.8,22.7,31.8,0.0,10.8,29.8,0.066
2014-02-19,33.6,22.4,27.5,5.0,10.7,29.5,0.059
2014-02-20,42.5,21.5,29.8,0.0,5.2,15.0,0.074
2014-02-21,42.3,22.5,30.7,0.0,4.8,13.2,0.068
2014-02-22,45.5,23.6,33.1,0.0,4.3,11.2,0.082
2014-02-23,48.5,22.4,33.4,0.0,7.1,20.4,0.088
2014-02-24,52.4,25.0,36.8,0.0,5.0,13.0,0.089
2014-02-25,51.4,24.8,36.9,0.0,8.6,24.2,0.093
2014-02-26,39.6,28.4,32.3,14.0,9.0,38.3,0.026
2014-02-27,33.8,26.3,29.8,19.0,13.8,36.5,0.028
2014-02-28,35.4,25.0,29.0,18.0,7.7,38.3,0.031
2014-03-01,36.5,26.5,30.6,15.0,8.8,23.0,0.044
2014-03-02,35.0,29.8,31.9,20.0,10.8,28.6,0.022
2014-03-03,36.1,29.0,31.9,21.0,10.4,33.1,0.027
2014-03-04,40.1,27.4,32.3,6.0,5.4,15.0,0.058
2014-03-05,42.8,26.1,34.1,9.0,13.1,46.1,0.045
2014-03-06,36.7,25.7,31.8,15.0,12.2,36.7,0.043
2014-03-07,44.8,23.5,32.2,0.0,6.1,17.0,0.087
2014-03-08,52.4,25.6,37.7,1.0,7.1,18.1,0.102
2014-03-09,41.6,31.3,35.5,23.0,11.0,33.8,0.028
2014-03-10,35.1,21.0,30.2,8.0,11.3,34.7,0.066
2014-03-11,34.7,15.5,25.4,0.0,14.6,39.6,0.078
2014-03-12,42.2,19.6,30.7,0.0,9.0,28.4,0.097
2014-03-13,51.3,22.7,35.8,0.0,6.4,16.8,0.115
2014-03-14,47.8,25.0,35.9,1.0,7.0,22.8,0.097
2014-03-15,55.2,23.9,38.9,0.0,4.5,15.0,0.118
2014-03-16,55.6,27.2,40.9,0.0,12.7,34.0,0.132
2014-03-17,37.0,24.3,30.7,2.0,10.3,28.9,0.090
2014-03-18,40.2,19.7,29.4,0.0,10.7,30.6,0.100
2014-03-19,49.6,22.1,35.1,0.0,6.5,18.8,0.117
2014-03-20,50.3,25.2,37.0,0.0,4.1,14.8,0.120
2014-03-21,49.3,25.6,36.9,0.0,8.3,23.7,0.118
2014-03-22,47.9,23.0,35.5,0.0,7.5,23.0,0.116
2014-03-23,51.9,25.8,39.3,0.0,3.8,13.6,0.126
2014-03-24,55.8,26.6,41.2,0.0,8.4,24.2,0.142
2014-03-25,38.9,27.9,32.2,14.0,13.2,35.3,0.056
2014-03-26,33.9,24.9,28.3,24.0,12.2,30.6,0.045
2014-03-27,32.1,23.4,27.9,24.0,11.2,30.4,0.055
2014-03-28,35.0,28.5,31.4,24.0,13.2,33.6,0.026
2014-03-29,32.4,25.2,29.2,24.0,10.5,31.1,0.022
2014-03-30,32.1,20.3,26.1,17.0,10.1,28.9,0.066
2014-03-31,28.4,21.1,24.5,14.0,13.0,36.2,0.042
2014-04-01,28.8,18.8,23.6,21.0,8.5,28.2,0.051
2014-04-02,34.7,15.8,25.5,5.0,5.8,17.2,0.078
2014-04-03,35.2,11.9,25.4,1.0,9.4,27.1,0.069
2014-04-04,35.1,21.2,27.1,16.0,5.2,20.6,0.070
2014-04-05,40.1,21.8,30.7,0.0,6.6,17.2,0.091
2014-04-06,44.3,27.9,35.6,0.0,6.0,18.1,0.111
2014-04-07,54.6,21.1,37.5,0.0,5.8,15.4,0.134
2014-04-08,56.7,26.6,41.4,0.0,8.4,21.5,0.144
2014-04-09,56.9,28.0,42.6,0.0,8.7,23.5,0.145
